accessFrom[JDUT1],accessDuration[s],gpi,Observation Range [km],Look angle [deg],Incidence angle [deg],Solar Zenith [deg],Coverage [T/F]
2457769.5321188285,484.99736934900284,29,2177.4682990698825,62.636357079465604,80.28601812578599,nan,True
2457769.5321188285,484.99736934900284,30,2171.3492815427726,62.60863499480883,80.20252142063663,nan,True
2457769.5321188285,484.99736934900284,31,2165.2707202008,62.580778003762696,80.11924463947594,nan,True
2457769.5321188285,484.99736934900284,32,2159.232975870694,62.55279128149425,80.03619634750001,nan,True
2457769.5321072545,485.9973639249801,33,2153.230523415602,62.52465236782863,79.95330378317819,nan,True
2457769.5321072545,485.9973639249801,34,2147.275542880132,62.49642207440005,79.87073897486893,nan,True
2457769.5321072545,485.9973639249801,35,2141.3624713493023,62.46807830234539,79.78842920471193,nan,True
2457769.5321072545,485.9973639249801,36,2135.491675588434,62.43962670928932,79.7063836009681,nan,True
2457769.5321072545,485.9973639249801,37,2129.6635237193696,62.411073074206506,79.62461143234718,nan,True
2457769.5321072545,485.9973639249801,38,2123.8727068531803,62.38239502574461,79.5430419652355,nan,True
2457769.5321188285,484.99736934900284,39,2118.130995208866,62.35365504376735,79.46184532589275,nan,True
2457769.5321188285,484.99736934900284,40,2112.433039769126,62.32483109185776,79.38095077633781,nan,True
2457769.5321188285,484.99736934900284,41,2106.7792135143613,62.29592943501134,79.3003681428745,nan,True
2457769.5321188285,484.99736934900284,42,2101.1643861282682,62.26692788151493,79.22002847689986,nan,True
2457769.5321188285,484.99736934900284,43,2095.59998576925,62.23789003336567,79.1401000365125,nan,True
2457769.5321188285,484.99736934900284,44,2090.080840019624,62.208794007192175,79.06051382369247,nan,True
2457769.5321188285,484.99736934900284,45,2084.607325712619,62.1796465501875,78.98128020967513,nan,True
2457769.5321188285,484.99736934900284,46,2079.174495987565,62.150425748381224,78.90233217654868,nan,True
2457769.5321188285,484.99736934900284,47,2073.7934240436125,62.12119611351554,78.82383577892394,nan,True
2457769.5321188285,484.99736934900284,48,2068.4591188651116,62.09193600802925,78.74572389807001,nan,True
2457769.5321188285,484.99736934900284,49,2063.171960001642,62.062652650613764,78.66800742908416,nan,True
2457769.5321188285,484.99736934900284,50,2057.9323274885737,62.03335337524763,78.59069739363161,nan,True
2457769.5321188285,484.99736934900284,51,2052.7355105127795,62.00401675359574,78.51372939138513,nan,True
2457769.5321188285,484.99736934900284,52,2047.592120102284,61.97470810177062,78.43726621196821,nan,True
2457769.5321304025,483.99737477302557,53,2039.816435690519,61.92986770675112,78.32111230212587,nan,True
2457769.5321304025,483.99737477302557,54,2034.7398512545399,61.900256858428676,78.24492723783476,nan,True
2457769.5321304025,483.99737477302557,55,2029.7076999588367,61.870635860349566,78.16912692417276,nan,True
2457769.5321304025,483.99737477302557,56,2024.7302714433727,61.84107106740677,78.09387238427117,nan,True
2457769.5321304025,483.99737477302557,57,2019.8029718674936,61.81154146015947,78.01910069613967,nan,True
2457769.5321304025,483.99737477302557,58,2014.926184506494,61.78205528861396,77.94482388177275,nan,True
2457769.5321304025,483.99737477302557,59,2010.1002923695842,61.75262090466652,77.87105406909656,nan,True
2457769.5321419765,482.99738019704824,60,2005.3209994569486,61.72321785204943,77.79773158046169,nan,True
2457769.5321419765,482.99738019704824,61,2000.598096313674,61.69391256582374,77.72501309067724,nan,True
2457769.5321419765,482.99738019704824,62,1995.9272351897575,61.66468471683434,77.65283859806472,nan,True
2457769.5321419765,482.99738019704824,63,1991.3087970077047,61.6355430378858,77.58122061726804,nan,True
2457769.5321419765,482.99738019704824,64,1986.7386899021012,61.60646778183857,77.51010203528891,nan,True
2457769.5321419765,482.99738019704824,65,1982.2262896959846,61.57752509573233,77.43963554287436,nan,True
2457769.5321535505,481.99738562107086,66,1974.6975375570664,61.528701127971516,77.32150376013244,nan,True
2457769.5321535505,481.99738562107086,67,1970.2609637661085,61.499626796487036,77.25157333424434,nan,True
2457769.5321535505,481.99738562107086,68,1965.8743765708755,61.47065240391987,77.18219205783865,nan,True
2457769.5321535505,481.99738562107086,69,1961.546788875336,61.441844286368095,77.11350959922635,nan,True
2457769.5321535505,481.99738562107086,70,1957.2742325307884,61.41318322204958,77.04547050484027,nan,True
2457769.5321651245,480.9973910450935,71,1953.0570821530785,61.3846786365528,76.97808797128539,nan,True
2457769.5321651245,480.9973910450935,72,1948.8957106926312,61.35634001550008,76.91137524474159,nan,True
2457769.5321651245,480.9973910450935,73,1944.7864725656584,61.32814924269534,76.8452809023748,nan,True
2457769.5321651245,480.9973910450935,74,1940.7378263697399,61.30017141131215,76.77994838931924,nan,True
2457769.5321766986,479.9973964691161,75,1933.407264276877,61.24898669227096,76.66110129450401,nan,True
2457769.5321766986,479.9973964691161,76,1929.4407997513522,61.221017357617214,76.59650780527858,nan,True
2457769.5321766986,479.9973964691161,77,1925.5281182537224,61.19323303426554,76.53258627395059,nan,True
2457769.5321766986,479.9973964691161,78,1921.6772860382143,61.1656982838214,76.46947610747853,nan,True
2457769.5321882726,478.99740189313883,79,1917.8847849086037,61.1383955409291,76.40712760084101,nan,True
2457769.5321882726,478.99740189313883,80,1914.1509735153004,61.11133471501784,76.34555432856082,nan,True
2457769.5321882726,478.99740189313883,81,1910.4726164900167,61.08449944606552,76.28471036552303,nan,True
2457769.5321998466,477.99740731716156,82,1903.3115272367004,61.03173864459995,76.16571379333173,nan,True
2457769.5321998466,477.99740731716156,83,1899.7239403780504,61.005058283882896,76.10583850054694,nan,True
2457769.5321998466,477.99740731716156,84,1896.1964637538329,60.97865850831173,76.04679159618239,nan,True
2457769.5321998466,477.99740731716156,85,1892.7294445467778,60.952549385574954,75.98858672524906,nan,True
2457769.5322114206,476.9974127411841,86,1889.3199007087524,60.926715695168866,75.93118141456866,nan,True
2457769.5322114206,476.9974127411841,87,1885.9748843702707,60.90121833436246,75.87470222865163,nan,True
2457769.5322114206,476.9974127411841,88,1882.6913460934952,60.87604173522372,75.8191057333043,nan,True
2457769.5322229946,475.9974181652069,89,1875.7163977538337,60.82205989095158,75.70047889139568,nan,True
2457769.5322229946,475.9974181652069,90,1872.5217597727144,60.79711626609218,75.64591619492506,nan,True
2457769.5322229946,475.9974181652069,91,1869.3928015736722,60.772547825678885,75.59233062564182,nan,True
2457769.5322345686,474.9974235892296,92,1866.3266723627967,60.74833984340138,75.53968140110052,nan,True
2457769.5322345686,474.9974235892296,93,1863.3236919441433,60.72450225278184,75.48798179094366,nan,True
2457769.5322345686,474.9974235892296,94,1860.384175563395,60.70104491934188,75.43724495382851,nan,True
2457769.5322461426,473.9974290132522,95,1853.5772675436383,60.64624165289297,75.31924586688932,nan,True
2457769.5322461426,473.9974290132522,96,1850.7339359919933,60.623157421885615,75.26975454758069,nan,True
2457769.5322461426,473.9974290132522,97,1847.9550502418124,60.60048341282616,75.22126618035918,nan,True
2457769.5322577166,472.9974344372748,98,1845.2409101945354,60.578229320991085,75.17379361258935,nan,True
2457769.5322577166,472.9974344372748,99,1842.589232714135,60.55638344928431,75.12730428876425,nan,True
2457769.5322577166,472.9974344372748,100,1840.0055271242231,60.534998285795524,75.08190225814427,nan,True
2457769.5322692906,471.99743986129755,101,1833.384976659585,60.479738362069455,74.9650759906253,nan,True
2457769.5322692906,471.99743986129755,102,1830.9013797142488,60.458844453234185,74.92107835901827,nan,True
2457769.5322808647,470.9974452853203,103,1828.4816869267756,60.43839920690966,74.87811925750513,nan,True
2457769.5322808647,470.9974452853203,104,1826.1309323995965,60.41845201137815,74.83629526435921,nan,True
2457769.5322808647,470.9974452853203,105,1823.846966482704,60.3989914923694,74.7955753519699,nan,True
2457769.5322924387,469.997450709343,106,1817.3863077709416,60.34350162258749,74.679924964103,nan,True
2457769.5322924387,469.997450709343,107,1815.20565856859,60.32463176227012,74.64074234686741,nan,True
2457769.5323040127,468.99745613336563,108,1813.0906157093157,60.306259510912874,74.60266481302628,nan,True
2457769.5323040127,468.99745613336563,109,1811.0455863055768,60.28842952937076,74.56577841261216,nan,True
2457769.5323040127,468.99745613336563,110,1809.068691946147,60.27113177431339,74.53005592598346,nan,True
2457769.5323155867,467.9974615573883,111,1802.7766648688007,60.21565784122171,74.41591709916193,nan,True
2457769.5323155867,467.9974615573883,112,1800.904349847184,60.19903361718334,74.381830211193,nan,True
2457769.5323271607,466.9974669814109,113,1799.102846348688,60.182985687488284,74.34897731684626,nan,True
2457769.5323271607,466.9974669814109,114,1797.3704905991106,60.167505062942126,74.31733421021981,nan,True
2457769.5323387347,465.99747240543365,115,1791.2163631865806,60.11211069663273,74.20450118426146,nan,True
2457769.5323387347,465.99747240543365,116,1789.592764534864,60.09739792162363,74.17462990384051,nan,True
2457769.5323503087,464.9974778294563,117,1788.037559507032,60.08326491051465,74.1459748328262,nan,True
2457769.5323503087,464.9974778294563,118,1786.5539969050371,60.06974636395263,74.11860127918393,nan,True
2457769.5323503087,464.9974778294563,119,1785.1406909323673,60.05683468879867,74.09248897154839,nan,True
2457769.5323618827,463.997483253479,120,1779.1707210688512,60.00192156632202,73.9817941195216,nan,True
2457769.5323618827,463.997483253479,121,1777.8676830544393,59.98986053586927,73.95755412876113,nan,True
2457769.5323734568,462.99748867750174,122,1776.6368783357339,59.97844230043862,73.9346307064109,nan,True
2457769.5323734568,462.99748867750174,123,1775.477140861235,59.96766036807465,73.91300668833239,nan,True
2457769.5323850308,461.99749410152435,124,1769.6573255547078,59.91320367516154,73.8041224355476,nan,True
2457769.5323850308,461.99749410152435,125,1768.6102017892808,59.90334751842224,73.78447058293014,nan,True
2457769.532396605,460.997499525547,126,1767.6358002659592,59.89415928068976,73.76616607758599,nan,True
2457769.532396605,460.997499525547,127,1766.7331767161322,59.88563358928242,73.74919489917816,nan,True
2457769.532408179,459.99750494956965,128,1761.0688163289487,59.831803758229924,73.6423474817192,nan,True
2457769.532408179,459.99750494956965,129,1760.2817524458555,59.82428251632964,73.62745738117266,nan,True
2457769.532419753,458.9975103735924,130,1759.5663116820003,59.81743651346346,73.61391260032842,nan,True
2457769.532419753,458.9975103735924,131,1758.9239928307557,59.81128273735445,73.60174430072358,nan,True
2457769.532431327,457.9975157976151,132,1753.4202591623762,59.75825070263028,73.49715939611131,nan,True
2457769.532431327,457.9975157976151,133,1752.8952937316003,59.75316611878845,73.48715622770739,nan,True
2457769.532442901,456.99752122163767,134,1752.4427344670714,59.74877899009385,73.47852870874938,nan,True
2457769.532442901,456.99752122163767,135,1752.0635300698016,59.74510022706545,73.47129673010596,nan,True
2457769.532454475,455.9975266456604,136,1746.7254379358537,59.69303571040888,73.36919739430577,nan,True
2457769.532454475,455.9975266456604,137,1746.465210629697,59.69048544665795,73.36420738094478,nan,True
2457769.532466049,454.99753206968313,138,1746.2780579850703,59.68865058905023,73.36061784273464,nan,True
2457769.532477623,453.99753749370575,139,1741.0635274573167,59.63726641381174,73.26032898617042,nan,True
2457769.532477623,453.99753749370575,140,1740.9967514457664,59.63660543439668,73.25904160058398,nan,True
2457769.532489197,452.99754291772837,141,1741.0034843829217,59.63667208366924,73.25917140975639,nan,True
2457769.532489197,452.99754291772837,142,1741.0837253948555,59.637466326609186,73.26071836905972,nan,True
2457769.532500771,451.9975483417511,143,1736.0433444447174,59.58734063950998,73.16329677340904,nan,True
2457769.532500771,451.9975483417511,144,1736.2451180775947,59.589355481606056,73.16720533612538,nan,True
2457769.532512345,450.9975537657738,145,1736.5205953025888,59.59210512402409,73.17254037170372,nan,True
2457769.532512345,450.9975537657738,146,1736.8697401860254,59.59558811755567,73.17930003531151,nan,True
2457769.532523919,449.99755918979645,147,1732.0081098546116,59.54688029619277,73.08495429379639,nan,True
2457769.532535493,448.9975646138191,148,1732.4798900255807,59.55162445441144,73.09412805939024,nan,True
2457769.532535493,448.9975646138191,149,1733.0254401662576,59.55710542221454,73.10473100204733,nan,True
2457769.532547067,447.9975700378418,150,1728.2964061603998,59.50940306895662,73.01261811416586,nan,True
2457769.532547067,447.9975700378418,151,1728.9653066636279,59.51617327132201,73.02567106475836,nan,True
2457769.532558641,446.99757546186447,152,1729.7087786252366,59.52368869346834,73.04016914627492,nan,True
2457769.532570215,445.99758088588726,153,1725.1151736766158,59.47708068712144,72.95040780819305,nan,True
2457769.532570215,445.99758088588726,154,1725.9819758081003,59.485902700711534,72.96737401055182,nan,True
2457769.532581789,444.99758630990976,155,1726.9225446224982,59.49545993950837,72.98576769034149,nan,True
2457769.532581789,444.99758630990976,156,1727.9377922042768,59.50575787296046,73.00560268206594,nan,True
2457769.532593363,443.9975917339325,157,1723.5328566441026,59.46092870377365,72.91938526281496,nan,True
2457769.532604937,442.99759715795517,158,1724.6717423474163,59.472550098771535,72.94170887874078,nan,True
2457769.532604937,442.99759715795517,159,1725.884137930213,59.48489546396749,72.96544583936233,nan,True
2457769.532616511,441.99760258197773,160,1721.6209200519647,59.44135314660271,72.88183844658475,nan,True
2457769.4655682635,55.999696254730225,161,3057.5402970866508,64.29323622982614,89.88348138844437,nan,True
2457769.532616511,441.99760258197773,161,1722.9583848231778,59.45504548038685,72.90810146749286,nan,True
2457769.4653946534,88.99951726198195,162,3049.2965739925685,64.29280757839987,89.80899472901353,nan,True
2457769.532628085,440.9976080060005,162,1724.3691551707907,59.46945261244998,72.93576635930883,nan,True
2457769.4652673393,112.99938708543776,163,3041.0428233369057,64.29218176861318,89.73422206940639,nan,True
2457769.532639659,439.9976134300232,163,1720.2471573804382,59.42724268523619,72.85481257299988,nan,True
2457769.465174747,132.99927860498428,164,3032.788418959817,64.29134391468992,89.65922949935862,nan,True
2457769.532639659,439.9976134300232,164,1721.7831992837569,59.44300408843875,72.88501301296769,nan,True
2457769.465093729,148.99919182062146,165,3024.5107930178738,64.29030271865061,89.58382595264104,nan,True
2457769.532651233,438.9976188540458,165,1723.3938930642128,59.459484760392264,72.91663194622089,nan,True
2457769.465012711,164.9991050362587,166,3016.2355900756684,64.28905212130492,89.50823406222392,nan,True
2457769.532662807,437.9976242780685,166,1719.416283476884,59.41868671278058,72.83844356233182,nan,True
2457769.464954841,178.99902909994125,167,3007.961044924545,64.28758343980454,89.43242761995833,nan,True
2457769.532662807,437.9976242780685,167,1721.1508515370333,59.43650867790376,72.87257200555553,nan,True
2457769.464885397,191.99895858764646,168,2999.668093314506,64.28591127012136,89.35625443086107,nan,True
2457769.532674381,436.9976297020912,168,1722.9581047021356,59.455018352558646,72.90806828198714,nan,True
2457769.464839101,203.9988934993744,169,2991.365831913854,64.28400736834965,89.27976169172133,nan,True
2457769.532685955,435.99763512611383,169,1719.1284519864603,59.41571184584919,72.83276082381538,nan,True
2457769.464781231,215.99882841110227,170,2983.0638710583507,64.28189218191226,89.20306065091906,nan,True
2457769.532685955,435.99763512611383,170,1721.061228947311,59.43557709299458,72.87079625335062,nan,True
2457769.4647349347,225.99877417087555,171,2974.75631824486,64.27955535653768,89.12608634344943,nan,True
2457769.532697529,434.99764055013657,171,1723.0662758003148,59.456112224489324,72.91017705768786,nan,True
2457769.4646886387,236.9987145066261,172,2966.443034237544,64.2769876944078,89.048826657255,nan,True
2457769.532709103,433.99764597415924,172,1719.3825077444562,59.41831489670117,72.83775077797786,nan,True
2457769.4646539167,245.99866569042206,173,2958.112141008189,64.27419638708004,88.97118496581191,nan,True
2457769.532709103,433.99764597415924,173,1721.51504630071,59.4402193693774,72.87970265686073,nan,True
2457769.4646076206,255.99861145019526,174,2949.783948244051,64.27117886511485,88.89333950114062,nan,True
2457769.532720677,432.9976513981819,174,1723.717307436295,59.46275192304743,72.922933319642,nan,True
2457769.4645728986,263.9985680580139,175,2941.4502809051887,64.26793011161783,88.81521165102029,nan,True
2457769.532732251,431.99765682220453,175,1720.1827615971076,59.42653252923714,72.85349020408809,nan,True
2457769.4645381765,272.99851924180984,176,2933.1090362887558,64.26443991651254,88.7367706535281,nan,True
2457769.532732251,431.99765682220453,176,1722.5101613957188,59.45039995063958,72.89923479250886,nan,True
2457769.4645034545,280.99847584962845,177,2924.760537657391,64.26071953518392,88.6580335358512,nan,True
2457769.532743825,430.99766224622726,177,1724.908796565916,59.47489350415606,72.9462694981108,nan,True
2457769.4644687325,289.9984270334244,178,2916.398425636378,64.25675635773032,88.57892887694092,nan,True
2457769.532755399,429.99766767024994,178,1721.527192445156,59.44031978921529,72.87991384599593,nan,True
2457769.4644455845,296.99838906526566,179,2908.039472850596,64.25254891065016,88.49960426374611,nan,True
2457769.532755399,429.99766767024994,179,1724.0506949340406,59.466131164516426,72.9294421123882,nan,True
2457769.4644108624,304.9983456730842,180,2899.6710074293132,64.24810225977363,88.41995373666568,nan,True
2457769.532766973,428.9976730942726,180,1726.6448163305906,59.49254298256837,72.98022797347505,nan,True
2457769.4643877144,311.9983077049256,181,2891.297252328554,64.24340899186068,88.3400061686095,nan,True
2457769.532778547,427.9976785182953,181,1723.4124746280463,59.45960226823215,72.91691386661134,nan,True
2457769.4643529924,319.99826431274414,182,2882.909984026313,64.23846152430359,88.25967990811978,nan,True
2457769.532790121,426.997683942318,182,1726.1336438203136,59.48733629593891,72.97021720506035,nan,True
2457769.4643298443,326.9982263445854,183,2874.524952594506,64.2332595130293,88.17911450754997,nan,True
2457769.532790121,426.997683942318,183,1728.922108238206,59.515615729698254,73.02469073823805,nan,True
2457769.4643066963,332.9981938004493,184,2866.131675275347,64.22780784566064,88.09822345366436,nan,True
2457769.532801695,425.9976893663406,184,1725.8424973530878,59.48436347358681,72.96450730113708,nan,True
2457769.4642835483,339.9981558322906,185,2857.733234871842,64.22209874326363,88.01702501625367,nan,True
2457769.532813269,424.99769479036325,185,1728.7547148348012,59.513910165828946,73.02141125270784,nan,True
2457769.4642604003,346.99811786413187,186,2849.3320902691175,64.21612427477754,87.93553171954245,nan,True
2457769.532813269,424.99769479036325,186,1731.736130546772,59.543999102835194,73.07949891491148,nan,True
2457769.4642372523,352.9980853199959,187,2840.9113552680956,64.20988302358606,87.85359313713995,nan,True
2457769.532824843,423.997700214386,187,1728.8130839681755,59.51448888201291,73.02253651800493,nan,True
2457769.464214104,358.99805277585983,188,2832.4938512799486,64.20338182476615,87.77141959196776,nan,True
2457769.532836417,422.9977056384087,188,1731.9176220713282,59.54581366756303,73.08301592146607,nan,True
2457769.464190956,365.9980148077011,189,2824.0713148394734,64.1966118300589,87.68892777852388,nan,True
2457769.532847991,421.9977110624313,189,1729.0915472829133,59.517293840619466,73.02795522000345,nan,True
2457769.464167808,371.99798226356506,190,2815.6437779700864,64.18957016913483,87.60611493501365,nan,True
2457769.532847991,421.9977110624313,190,1732.318786472775,59.54983683013066,73.09080404520448,nan,True
2457769.464156234,376.99795514345163,191,2807.201562134145,64.18223835201435,87.52287390123338,nan,True
2457769.532859565,420.997716486454,191,1735.6172454211755,59.5829035691389,73.15483499481684,nan,True
2457769.464133086,382.9979225993157,192,2798.760435665827,64.17464090162699,87.4393737192414,nan,True
2457769.5328711392,419.99772191047674,192,1732.9460505098045,59.55612836787828,73.10298314534263,nan,True
2457769.464109938,388.9978900551796,193,2790.3144116679673,64.1667627176841,87.35554380829977,nan,True
2457769.5328827132,418.9977273344993,193,1736.3631113688327,59.5903418953583,73.16927199676879,nan,True
2457769.464098364,393.9978629350662,194,2781.863523201894,64.1586007809525,87.2713812574084,nan,True
2457769.5328827132,418.9977273344993,194,1739.847220126147,59.62501127591238,73.23663453100578,nan,True
2457769.464075216,399.9978303909302,195,2773.3994788700256,64.1501435834175,87.18679979423149,nan,True
2457769.5328942873,417.997732758522,195,1737.3348205137415,59.60002115273577,73.1880687919858,nan,True
2457769.464063642,404.99780327081675,196,2764.934422742705,64.14139282703898,87.10190869199091,nan,True
2457769.5329058613,416.9977381825447,196,1740.9398160284582,59.635827080575424,73.25769866541373,nan,True
2457769.464040494,410.9977707266808,197,2756.4655400851198,64.1323567795385,87.01669361131137,nan,True
2457769.5329174353,415.9977436065674,197,1738.525350827288,59.61185977172504,73.21107729405259,nan,True
2457769.46402892,415.9977436065674,198,2747.9919335509653,64.12302426985941,86.93113365909859,nan,True
2457769.5329290093,414.99774903059006,198,1742.2506222519341,59.648777399015614,73.28294292455787,nan,True
2457769.464017346,420.997716486454,199,2739.5137501296917,64.1133851233798,86.84521834039327,nan,True
2457769.5329290093,414.99774903059006,199,1746.041446223203,59.68609224148945,73.35580725300464,nan,True
2457769.463994198,425.9976893663406,200,2731.0223380904235,64.10344703152495,86.75888162004723,nan,True
2457769.5329405833,413.99775445461273,200,1743.786688225798,59.6639165296562,73.31248690908056,nan,True
2457769.463982624,430.99766224622726,201,2722.5278159407826,64.09318974454904,86.67218831169214,nan,True
2457769.5329521573,412.9977598786354,201,1747.6966869058863,59.70229453083384,73.38752612174494,nan,True
2457769.46397105,435.99763512611383,202,2714.0321468911498,64.0826337994785,86.58518072836412,nan,True
2457769.5329637313,411.997765302658,202,1745.5401676704319,59.68114919999987,73.34616080362734,nan,True
2457769.463959476,439.9976134300232,203,2705.5319351368776,64.07176463054708,86.49781209865606,nan,True
2457769.5329637313,411.997765302658,203,1749.5686199265815,59.720561612798825,73.42333823920507,nan,True
2457769.463936328,445.99758088588726,204,2697.0188448655917,64.0605676461198,86.40999258581522,nan,True
2457769.5329753053,410.9977707266808,204,1753.6650614146283,59.76034849620467,73.50151202155911,nan,True
2457769.463924754,450.9975537657738,205,2688.5044625025084,64.0490471064757,86.3218290809216,nan,True
2457769.5329868793,409.9977761507034,205,1751.6646768864723,59.740944596281146,73.46336323315367,nan,True
2457769.46391318,454.99753206968313,206,2679.9874099487483,64.03721213661022,86.23332094203288,nan,True
2457769.5329984534,408.9977815747261,206,1755.8742465249566,59.78167293566988,73.54353019764118,nan,True
2457769.463901606,459.99750494956965,207,2671.465966751804,64.02504968275316,86.1444379772666,nan,True
2457769.5330100274,407.9977869987488,207,1753.9762050422873,59.76333554691511,73.5074108162575,nan,True
2457769.463890032,463.997483253479,208,2662.93177559623,64.01254367023704,86.0550886305528,nan,True
2457769.5330100274,407.9977869987488,208,1758.3064349719612,59.80505377232791,73.58968866612354,nan,True
2457769.463878458,468.99745613336563,209,2654.398817254479,63.99970349211839,85.9654065274561,nan,True
2457769.5330216014,406.99779242277145,209,1762.6946159764861,59.84700173287564,73.67272159783198,nan,True
2457769.463866884,472.9974344372748,210,2645.8610852222,63.98653100778778,85.87534204377639,nan,True
2457769.5330331754,405.9977978467941,210,1760.9524968254905,59.830376273310605,73.63978575907866,nan,True
2457769.46385531,476.9974127411841,211,2637.319120313856,63.9730160159756,85.78488819345144,nan,True
2457769.5330447494,404.99780327081675,211,1765.4555747513602,59.873214908465705,73.7247740847334,nan,True
2457769.463843736,481.99738562107086,212,2628.7729611583622,63.95915469919491,85.69404126607307,nan,True
2457769.5330563234,403.9978086948394,212,1763.8158725018714,59.8576446627193,73.6938563957324,nan,True
2457769.463832162,485.9973639249801,213,2620.2142286625913,63.94492903418769,85.60270750129645,nan,True
2457769.5330678974,402.99781411886215,213,1768.4375689865649,59.90138256402226,73.78084213127696,nan,True
2457769.463820588,489.9973422288895,214,2611.659797531512,63.93036306621609,85.5110627230512,nan,True
2457769.5330678974,402.99781411886215,214,1773.1150844735628,59.9452823147089,73.86849264690997,nan,True
2457769.463809014,493.99732053279877,215,2603.1012902384537,63.91543900922817,85.41901342486327,nan,True
2457769.5330794714,401.9978195428848,215,1771.6306990555292,59.93137938956545,73.84070612437205,nan,True
2457769.463809014,497.9972988367081,216,2594.5291299717087,63.90012819884438,85.32644297197467,nan,True
2457769.5330910455,400.9978249669075,216,1776.4206528613308,59.97607420063352,73.93018962675265,nan,True
2457769.46379744,501.9972771406173,217,2585.950922292446,63.88445385526784,85.2334456508358,nan,True
2457769.5331026195,399.9978303909302,217,1775.0433028699954,59.96325012581015,73.90448702983346,nan,True
2457769.463785866,505.9972554445267,218,2577.377206905211,63.86842414917611,85.14012298272118,nan,True
2457769.5331141935,398.9978358149529,218,1779.9448089222813,60.00870341741265,73.99575717487713,nan,True
2457769.463774292,509.997233748436,219,2568.7995852742993,63.85201964927901,85.04637957414438,nan,True
2457769.5331257675,397.99784123897547,219,1778.6648868244636,59.99686143495426,73.97195152931445,nan,True
2457769.463762718,513.9972120523453,220,2560.2180990675597,63.835236103971994,84.95221128024924,nan,True
2457769.5331257675,397.99784123897547,220,1783.6769095385364,60.04303551441306,74.06495948142802,nan,True
2457769.463762718,516.9971957802773,221,2551.6239113995584,63.81804392555318,84.85750714931727,nan,True
2457769.5331373415,396.99784666299814,221,1788.7466018588893,60.089322612837705,74.15859730956602,nan,True
2457769.463751144,520.9971740841866,222,2543.0232348503396,63.800464958956695,84.76234753244172,nan,True
2457769.5331489155,395.9978520870209,222,1787.6256708097767,60.07911325275362,74.13791879183617,nan,True
2457769.4637395698,524.9971523880959,223,2534.4272918501074,63.78251066898585,84.6668434638338,nan,True
2457769.5331604895,394.99785751104355,223,1792.8041757172555,60.126057451316534,74.233212342488,nan,True
