accessFrom[JDUT1],accessDuration[s],gpi,Observation Range [km],Look angle [deg],Incidence angle [deg],Solar Zenith [deg],Coverage [T/F]
2457769.497987069,540.9970656037331,106,2481.0374589336384,63.662147766441024,84.06453833993805,nan,True
2457769.497975495,541.9970601797104,107,2472.503547097387,63.6414528994197,83.96676197143825,nan,True
2457769.497963921,542.9970547556876,108,2464.10021991127,63.62067761983988,83.87007245134322,nan,True
2457769.497963921,542.9970547556876,109,2455.6287675930967,63.59931548262625,83.77216528613188,nan,True
2457769.497952347,543.997049331665,110,2447.178551165455,63.57759151458429,83.67407391729994,nan,True
2457769.497952347,543.997049331665,111,2438.749818030534,63.5555050049407,83.57579968648001,nan,True
2457769.497940773,544.9970439076424,112,2430.5554066191503,63.53363590577348,83.47984816959506,nan,True
2457769.497940773,544.9970439076424,113,2422.1919986795097,63.510892470517646,83.38147840629976,nan,True
2457769.497929199,545.9970384836197,114,2413.8509715099767,63.48778734597819,83.28293429221576,nan,True
2457769.497929199,545.9970384836197,115,2405.532584234219,63.464320082846434,83.18421754754887,nan,True
2457769.497929199,545.9970384836197,116,2397.2370987735803,63.44049028973231,83.08532997809053,nan,True
2457769.497917625,546.9970330595969,117,2389.304966570111,63.41730892967171,82.99036515227152,nan,True
2457769.497917625,546.9970330595969,118,2381.078455938128,63.392838189548876,82.89142995912754,nan,True
2457769.497906051,547.9970276355743,119,2372.8757922525456,63.368007057128665,82.79233422728933,nan,True
2457769.497906051,547.9970276355743,120,2364.6972495499376,63.3428154465047,82.69308019113033,nan,True
2457769.497906051,547.9970276355743,121,2356.5350832526046,63.31723798820215,82.59357216589132,nan,True
2457769.497894477,548.9970222115517,122,2348.885617402495,63.29287532923249,82.49990906690934,nan,True
2457769.497894477,548.9970222115517,123,2340.804268196168,63.26670383531572,82.40050674080793,nan,True
2457769.497894477,548.9970222115517,124,2332.7483107313597,63.24017545059525,82.30096070486816,nan,True
2457769.497882903,549.9970167875289,125,2324.710135551339,63.21326384751344,82.2011754908461,nan,True
2457769.497882903,549.9970167875289,126,2316.705858459454,63.18602241814947,82.10135045383355,nan,True
2457769.497882903,549.9970167875289,127,2308.7278505677473,63.158425349154406,82.00139048781966,nan,True
2457769.497871329,550.9970113635063,128,2301.416203665825,63.13274723607653,81.90937938722593,nan,True
2457769.497871329,550.9970113635063,129,2293.5157057921856,63.104563681652685,81.80950203984173,nan,True
2457769.497871329,550.9970113635063,130,2285.6347864408235,63.07600178690621,81.70940605373438,nan,True
2457769.497871329,550.9970113635063,131,2277.789267634914,63.047118689365035,81.60929205871038,nan,True
2457769.497859755,551.9970059394836,132,2269.9716902914547,63.0178874572306,81.5090653089852,nan,True
2457769.497859755,551.9970059394836,133,2262.1823687484307,62.98830919643779,81.40872965045804,nan,True
2457769.497859755,551.9970059394836,134,2254.413988596607,62.95835546148178,81.30819005582511,nan,True
2457769.497859755,551.9970059394836,135,2246.6821627708036,62.928086527124464,81.20764855679501,nan,True
2457769.497848181,552.997000515461,136,2239.835420955673,62.9009072008211,81.11822645720551,nan,True
2457769.497848181,552.997000515461,137,2232.1876854310804,62.87010774353306,81.01788289119065,nan,True
2457769.497848181,552.997000515461,138,2224.562485453997,62.83894154803081,80.91735829763284,nan,True
2457769.497848181,552.997000515461,139,2216.975165077181,62.80747177615516,80.8168553210629,nan,True
2457769.497848181,552.997000515461,140,2209.4185410423956,62.77566984421509,80.71627996841275,nan,True
2457769.497848181,552.997000515461,141,2201.8929532240827,62.74353779838951,80.61563730267613,nan,True
2457769.497836607,553.9969950914384,142,2194.3987446723036,62.711077807313735,80.51493254404677,nan,True
2457769.497836607,553.9969950914384,143,2186.9289251766954,62.678259703983244,80.41407177441563,nan,True
2457769.497836607,553.9969950914384,144,2179.498548811884,62.645150515048265,80.31325908695754,nan,True
2457769.497836607,553.9969950914384,145,2172.100600317017,62.611720652400265,80.21240094653277,nan,True
2457769.497836607,553.9969950914384,146,2164.7354354925255,62.57797280304448,80.11150323279517,nan,True
2457769.497836607,553.9969950914384,147,2157.3962061251127,62.54387607668225,80.01047254375807,nan,True
2457769.497836607,553.9969950914384,148,2150.097721999761,62.509500558783024,79.90951399165468,nan,True
2457769.497836607,553.9969950914384,149,2142.8331084568067,62.47481595050301,79.80853455888293,nan,True
2457769.497836607,553.9969950914384,150,2135.602734059893,62.439825503501645,79.70754083371864,nan,True
2457769.497825033,554.9969896674156,151,2129.6787833960793,62.41081391274803,79.62443750517687,nan,True
2457769.497825033,554.9969896674156,152,2122.5386516690505,62.37540896341667,79.52381490775794,nan,True
2457769.497825033,554.9969896674156,153,2115.4410809014535,62.339748454978476,79.42330445729168,nan,True
2457769.497825033,554.9969896674156,154,2108.3794070977856,62.30380160385366,79.32281451593538,nan,True
2457769.497825033,554.9969896674156,155,2101.354014429682,62.26757248910843,79.22235268377425,nan,True
2457769.497825033,554.9969896674156,156,2094.3584229287867,62.231029248858334,79.12182783817461,nan,True
2457769.497825033,554.9969896674156,157,2087.4067941094404,62.194248228858825,79.02144586981642,nan,True
2457769.497825033,554.9969896674156,158,2080.49261782583,62.15719817225419,78.92111602302181,nan,True
2457769.497825033,554.9969896674156,159,2073.6162905248316,62.11988382442016,78.82084671008263,nan,True
2457769.497825033,554.9969896674156,160,2066.7714936414327,62.082272959517276,78.72054787084224,nan,True
2457769.497825033,554.9969896674156,161,2059.9721039792844,62.04444471396088,78.62042578614005,nan,True
2457769.497825033,554.9969896674156,162,2053.2117710613084,62.006367470151496,78.5203907513833,nan,True
2457769.497825033,554.9969896674156,163,2046.4909032653993,61.96804668357369,78.42045203456755,nan,True
2457769.497825033,554.9969896674156,164,2039.809911882128,61.92948799374681,78.32061912391552,nan,True
2457769.497825033,554.9969896674156,165,2033.1626885242565,61.890658896765075,78.2208035467461,nan,True
2457769.497825033,554.9969896674156,166,2026.5627356380373,61.85164184797446,78.12121173446685,nan,True
2457769.497825033,554.9969896674156,167,2020.0039105937506,61.81240494978226,78.02175554803819,nan,True
2457769.497836607,553.9969950914384,168,2011.724157924889,61.76219644618968,77.89549389616977,nan,True
2457769.497836607,553.9969950914384,169,2005.212291662426,61.72218733040953,77.79564633250565,nan,True
2457769.497836607,553.9969950914384,170,1998.7491174144066,61.68201170852453,77.69605733993748,nan,True
2457769.497836607,553.9969950914384,171,1992.3286368652189,61.641637266165745,77.59663963301593,nan,True
2457769.497836607,553.9969950914384,172,1985.951284340957,61.6010711687704,77.49740451632155,nan,True
2457769.497836607,553.9969950914384,173,1979.6112782046225,61.56028055156193,77.39826605787653,nan,True
2457769.497836607,553.9969950914384,174,1973.321538608714,61.519353297337766,77.29943121038094,nan,True
2457769.497836607,553.9969950914384,175,1967.0762458074237,61.47825713754224,77.20081433181934,nan,True
2457769.497836607,553.9969950914384,176,1960.875844175782,61.437000073894176,77.10242770023217,nan,True
2457769.497836607,553.9969950914384,177,1954.7207804505967,61.395590321184336,77.00428383998796,nan,True
2457769.497848181,552.997000515461,178,1948.605507398233,61.35399530040634,76.90629921123458,nan,True
2457769.497848181,552.997000515461,179,1942.5425145889214,61.31230554357456,76.80867972737771,nan,True
2457769.497848181,552.997000515461,180,1936.5262138402109,61.270489042108245,76.7113420869513,nan,True
2457769.497848181,552.997000515461,181,1930.557060647651,61.228554875315574,76.61429980675001,nan,True
2457769.497848181,552.997000515461,182,1924.6297020946806,61.186470869245134,76.51747150576549,nan,True
2457769.497848181,552.997000515461,183,1918.7562660030783,61.14432939075351,76.42106181674332,nan,True
2457769.497848181,552.997000515461,184,1912.9313560825399,61.102098806185566,76.32498954442902,nan,True
2457769.497859755,551.9970059394836,185,1904.8820243984464,61.04300590034381,76.19145597368652,nan,True
2457769.497859755,551.9970059394836,186,1899.1231368380024,61.000213357720696,76.09537981898433,nan,True
2457769.497859755,551.9970059394836,187,1893.408451571233,60.95731396529664,75.99958387066607,nan,True
2457769.497859755,551.9970059394836,188,1887.74968820956,60.91440280949196,75.90427200134931,nan,True
2457769.497859755,551.9970059394836,189,1882.1416687328074,60.87144854886922,75.80936527031491,nan,True
2457769.497871329,550.9970113635063,190,1876.584865750553,60.828462256978874,75.71487945731731,nan,True
2457769.497871329,550.9970113635063,191,1871.0743549807796,60.785412849635435,75.62073814806986,nan,True
2457769.497871329,550.9970113635063,192,1865.621459213763,60.742396591887534,75.52714293927524,nan,True
2457769.497871329,550.9970113635063,193,1860.2212051071858,60.69938285059709,75.43401745925995,nan,True
2457769.497871329,550.9970113635063,194,1854.8740694625037,60.656383571068545,75.34137844905702,nan,True
2457769.497882903,549.9970167875289,195,1846.9932389129283,60.592249074420295,75.20404282662129,nan,True
2457769.497882903,549.9970167875289,196,1841.7203078797522,60.54884068534754,75.11163193290943,nan,True
2457769.497882903,549.9970167875289,197,1836.5018355668458,60.50547813953344,75.01975223947316,nan,True
2457769.497882903,549.9970167875289,198,1831.3383039675791,60.46217428472505,74.9284214897222,nan,True
2457769.497894477,548.9970222115517,199,1826.230195377155,60.41894217578245,74.83765764956271,nan,True
2457769.497894477,548.9970222115517,200,1821.1730424361351,60.375752607931396,74.74739035084511,nan,True
2457769.497894477,548.9970222115517,201,1816.1772830355367,60.33270406907424,74.65781569571183,nan,True
2457769.497894477,548.9970222115517,202,1811.2383943776301,60.289767659097436,74.5688631489768,nan,True
2457769.497906051,547.9970276355743,203,1803.5245303630038,60.22193580731155,74.4291191876801,nan,True
2457769.497906051,547.9970276355743,204,1798.6618368931115,60.178701304442285,74.34052832392756,nan,True
2457769.497906051,547.9970276355743,205,1793.8622030900397,60.135658473778065,74.2526979912101,nan,True
2457769.497917625,546.9970330595969,206,1789.1212981854483,60.09277919042707,74.16556017996344,nan,True
2457769.497917625,546.9970330595969,207,1784.4396052096986,60.05007812690903,74.07913458022514,nan,True
2457769.497917625,546.9970330595969,208,1779.8130820713254,60.00752834472054,73.99335699292033,nan,True
2457769.497917625,546.9970330595969,209,1775.2513173063749,59.965228618731594,73.90841631034151,nan,True
2457769.497929199,545.9970384836197,210,1767.6969759907474,59.89440582079732,73.76693762062614,nan,True
2457769.497929199,545.9970384836197,211,1763.2222841751095,59.85200860058038,73.68266549590359,nan,True
2457769.497929199,545.9970384836197,212,1758.809155007123,59.80986097604692,73.59920137941286,nan,True
2457769.497940773,544.9970439076424,213,1754.4538109113357,59.76793755456903,73.5164850519283,nan,True
2457769.497940773,544.9970439076424,214,1750.1653022155026,59.72633673951756,73.43470025737435,nan,True
2457769.497940773,544.9970439076424,215,1745.9397857147674,59.68503311840169,73.35378617830831,nan,True
2457769.497952347,543.997049331665,216,1738.5354351945746,59.611886398788734,73.21118809661313,nan,True
2457769.497952347,543.997049331665,217,1734.3982719942883,59.57059707500742,73.13107116381134,nan,True
2457769.497952347,543.997049331665,218,1730.3295902913078,59.52969086164545,73.0519639539007,nan,True
2457769.497963921,542.9970547556876,219,1726.3257545154256,59.48914352384697,72.97380873553782,nan,True
2457769.497963921,542.9970547556876,220,1722.3872294946907,59.44897170466537,72.89662713730053,nan,True
2457769.497963921,542.9970547556876,221,1718.5144766726276,59.40919211118594,72.8204408270768,nan,True
2457769.497975495,541.9970601797104,222,1711.2710847963974,59.334029653118876,72.67714315054407,nan,True
2457769.497975495,541.9970601797104,223,1707.4961565052188,59.294473732043706,72.60205800266064,nan,True
2457769.497987069,540.9970656037331,224,1703.7883678000333,59.25535813034598,72.52803085327,nan,True
2457769.497987069,540.9970656037331,225,1700.1481696209833,59.21669993433513,72.4550836840822,nan,True
2457769.497987069,540.9970656037331,226,1696.57252282189,59.1784788580128,72.38316821446362,nan,True
2457769.497998643,539.9970710277556,227,1689.47914847564,59.101908232816925,72.23971298723862,nan,True
2457769.497998643,539.9970710277556,228,1686.0092673153354,59.06409813852837,72.16916606491179,nan,True
2457769.498010217,538.9970764517784,229,1682.6087637041276,59.026812588655034,72.09978563072582,nan,True
2457769.498010217,538.9970764517784,230,1679.2748229018728,58.99003291893486,72.03152710477207,nan,True
2457769.498010217,538.9970764517784,231,1676.014434806623,58.953848749200716,71.96454677409123,nan,True
2457769.498021791,537.997081875801,232,1669.0780181657115,58.87613855175818,71.82127743541695,nan,True
2457769.498021791,537.997081875801,233,1665.9242616929273,58.84048629267116,71.75580057334182,nan,True
2457769.4980333652,536.9970872998238,234,1662.8420417927168,58.80544433826336,71.69159965146295,nan,True
2457769.4980333652,536.9970872998238,235,1659.8288365033743,58.77099622351118,71.62863500473702,nan,True
2457769.4980333652,536.9970872998238,236,1656.890979262026,58.73722676541886,71.56705206009516,nan,True
2457769.4980449392,535.9970927238463,237,1650.122451509145,58.6587202588468,71.42442628072453,nan,True
2457769.4980449392,535.9970927238463,238,1647.2955705542063,58.625648503615906,71.36455987383246,nan,True
2457769.4980565133,534.9970981478691,239,1644.5396053258896,58.59324130864473,71.30602109964244,nan,True
2457769.4980565133,534.9970981478691,240,1641.860360147262,58.56157910934735,71.24894609332753,nan,True
2457769.4980680873,533.9971035718918,241,1635.2307475014213,58.482549088622015,71.10699496516594,nan,True
2457769.4980680873,533.9971035718918,242,1632.665882956873,58.45171990972736,71.05180920245054,nan,True
2457769.4980796613,532.9971089959146,243,1630.1737677111553,58.42162571205741,70.99804153995753,nan,True
2457769.4980796613,532.9971089959146,244,1627.7596605191657,58.392341767832185,70.9458178509007,nan,True
2457769.4980912353,531.9971144199371,245,1621.2760205553084,58.31303356845239,70.80486206898578,nan,True
2457769.4980912353,531.9971144199371,246,1618.9796144917473,58.28472030259954,70.75470210797485,nan,True
2457769.499827337,66.99963659048079,286,3055.0900076470375,64.29312264385949,89.86135381896665,nan,True
2457769.499665301,96.99947386980057,287,3046.8308384236198,64.29263948456357,89.78667537227788,nan,True
2457769.4995495607,119.99934911727902,288,3038.558246915349,64.29194399478179,89.71166211353959,nan,True
2457769.4994569686,137.9992514848709,289,3030.283337608606,64.29104833922545,89.63642892983971,nan,True
2457769.4993759505,154.99915927648541,290,3022.0026984836113,64.28994339224087,89.56093436360077,nan,True
2457769.4993065065,169.9990779161453,291,3013.718014449412,64.28862049455073,89.48518322217858,nan,True
2457769.4992486364,182.99900740385053,292,3005.421863844745,64.28708968798267,89.409121817391,nan,True
2457769.4991907664,194.9989423155785,293,2997.120068743691,64.28534283045614,89.33279263344518,nan,True
2457769.4991328963,207.9988718032837,294,2988.807605995023,64.28336962180671,89.25613857784879,nan,True
2457769.4990866003,217.99881756305692,295,2980.490530072968,64.28118266323524,89.17922956029837,nan,True
2457769.499040304,228.99875789880753,296,2972.167896869627,64.27877265151803,89.10204612497436,nan,True
2457769.498994008,238.99870365858078,297,2963.8397345701906,64.27613726951294,89.0245860647864,nan,True
2457769.498947712,248.99864941835406,298,2955.506071560767,64.27327417285414,88.9468471454338,nan,True
2457769.49891299,257.99860060214996,299,2947.1556372267623,64.27016979835389,88.86871287950243,nan,True
2457769.498878268,266.9985517859459,300,2938.807053274675,64.26684215429508,88.79037146356433,nan,True
2457769.498843546,275.9985029697418,301,2930.44794362895,64.26327025538542,88.71168754379154,nan,True
2457769.498808824,283.99845957756037,302,2922.084621886246,64.2594678663504,88.63273447150219,nan,True
2457769.498774102,291.9984161853791,303,2913.7159526463715,64.25542516214949,88.55349055821917,nan,True
2457769.498750954,298.99837821722036,304,2905.3419655270686,64.25113962060547,88.47395339120094,nan,True
2457769.498716232,306.99833482503885,305,2896.9626903664835,64.24660868925287,88.39412052742212,nan,True
2457769.498693084,313.99829685688013,306,2888.567803800915,64.24181682781935,88.31388199942226,nan,True
2457769.498658362,321.99825346469885,307,2880.174170468045,64.23678464100534,88.23341278921659,nan,True
2457769.498635214,328.9982154965401,308,2871.7836110280386,64.23150430811648,88.15271978992119,nan,True
2457769.498612066,335.99817752838135,309,2863.3722965985457,64.22595088714779,88.07156224270028,nan,True
2457769.498588918,341.99814498424524,310,2854.9593734978894,64.22014756470561,87.99013820785625,nan,True
2457769.4985657698,348.9981070160865,311,2846.5413553170356,64.21408240357344,87.90840275870792,nan,True
2457769.4985426217,354.99807447195053,312,2838.1182735029183,64.20775261995324,87.82635322027514,nan,True
2457769.4985194737,361.99803650379187,313,2829.6824688416436,64.20114228852994,87.74390316540646,nan,True
2457769.4984963257,367.9980039596557,314,2821.2456237089077,64.19427141935617,87.66118038499297,nan,True
2457769.4984731777,373.9979714155197,315,2812.8038157885644,64.18712713115423,87.57813508604126,nan,True
2457769.4984616037,378.9979442954064,316,2804.357077526781,64.17970649674996,87.49476444988274,nan,True
2457769.4984384556,384.99791175127035,317,2795.9054416307135,64.17200655247255,87.4110656213458,nan,True
2457769.4984153076,390.9978792071342,318,2787.448941072673,64.16402429758746,87.32703570819113,nan,True
2457769.4984037336,395.9978520870209,319,2778.9727715677996,64.15573492515233,87.24251511720928,nan,True
2457769.4983805856,401.9978195428848,320,2770.5029974005515,64.14717464149186,87.15777716777886,nan,True
2457769.4983690116,406.99779242277145,321,2762.028464421114,64.13832256938586,87.07269902379996,nan,True
2457769.4983574376,411.997765302658,322,2753.5387926448325,64.12915708542643,86.98716404621452,nan,True
2457769.4983342895,417.997732758522,323,2745.051274395342,64.1197075134727,86.90135979136058,nan,True
2457769.4983227155,422.9977056384087,324,2736.559106032494,64.10995631008845,86.8152058686642,nan,True
2457769.4983111415,426.997683942318,325,2728.070682823377,64.09991022750262,86.72878436297422,nan,True
2457769.4982879935,432.9976513981819,326,2719.56932035414,64.08954616872863,86.64192185152184,nan,True
2457769.4982764195,437.9976242780685,327,2711.0508605456107,64.07884741896203,86.55456253729206,nan,True
2457769.4982648455,441.99760258197773,328,2702.5369632479487,64.06785170605478,86.46694170841639,nan,True
2457769.4982532714,446.99757546186447,329,2694.018599499537,64.05653726486452,86.37895470171698,nan,True
2457769.4982416974,451.9975483417511,330,2685.4886448084294,64.04488354680808,86.2905151917467,nan,True
2457769.4982185494,456.99752122163767,331,2676.9686188633436,64.03293813437047,86.20186852186532,nan,True
2457769.4982069754,461.99749410152435,332,2668.42311636466,64.02061876521081,86.11260777683222,nan,True
2457769.4981954014,465.99747240543365,333,2659.8838650841876,64.00798827944227,86.02308546770391,nan,True
2457769.4981838274,469.997450709343,334,2651.340339382186,63.995020819775185,85.93317932327348,nan,True
2457769.4981722534,474.9974235892296,335,2642.792577399929,63.98171264252174,85.84288570712845,nan,True
2457769.4981606794,478.99740189313883,336,2634.240617627419,63.968059954442055,85.75220093328171,nan,True
2457769.4981491053,482.99738019704824,337,2625.6844989092247,63.954058911932805,85.66112126536426,nan,True
2457769.4981491053,486.9973585009575,338,2617.1063808678905,63.93966805637631,85.56944285249338,nan,True
2457769.4981375313,490.99733680486685,339,2608.538775496969,63.92495211109401,85.4775258882605,nan,True
2457769.4981259573,494.99731510877604,340,2599.967136731292,63.909875701741235,85.38520229531566,nan,True
2457769.4981143833,498.9972934126854,341,2591.3915049009593,63.89443477119577,85.29246812350222,nan,True
2457769.4981028093,503.9972662925721,342,2582.79751960901,63.87859109872425,85.19915404325806,nan,True
2457769.4980912353,507.9972445964812,343,2574.2192837101193,63.86241812783256,85.10564344040542,nan,True
2457769.4980912353,510.99722832441336,344,2565.628733469585,63.84585212039459,85.01161792954049,nan,True
2457769.4980796613,514.9972066283225,345,2557.0343626733943,63.82890453808389,84.91716527077206,nan,True
2457769.4980680873,518.997184932232,346,2548.4362136521363,63.81157103719748,84.82228122709684,nan,True
2457769.4980565133,522.9971632361412,347,2539.834329153994,63.7938472145013,84.72696150195355,nan,True
2457769.4980565133,525.9971469640733,348,2531.212312846387,63.775686282911174,84.63100970597357,nan,True
2457769.4980449392,529.9971252679825,349,2522.600007403058,63.75716090377598,84.53477020912877,nan,True
2457769.4980333652,533.9971035718918,350,2513.9841051510625,63.738231349797424,84.43808155885472,nan,True
2457769.4980333652,536.9970872998238,351,2505.3646506007635,63.71889296561396,84.34093920625698,nan,True
2457769.498021791,538.9970764517784,352,2496.770400835389,63.69921486526951,84.2436729773876,nan,True
2457769.498010217,539.9970710277556,353,2488.1961261443803,63.679176549566016,84.14621360521278,nan,True
2457769.498010217,539.9970710277556,354,2479.6420607887676,63.65877704658544,84.04856204071244,nan,True
2457769.497998643,540.9970656037331,355,2471.2161946524684,63.638287676349805,83.95196631217692,nan,True
2457769.497998643,540.9970656037331,356,2462.7241193973005,63.617220588604184,83.85417965672777,nan,True
2457769.497987069,541.9970601797104,357,2454.2531070840037,63.59579208959171,83.75620779923382,nan,True
2457769.497987069,541.9970601797104,358,2445.8034032883493,63.574001430278805,83.65805202489193,nan,True
2457769.497975495,542.9970547556876,359,2437.5850015331816,63.55241199555162,83.56217530161472,nan,True
2457769.497975495,542.9970547556876,360,2429.2083837032037,63.52998585766061,83.46401585433065,nan,True
2457769.497963921,543.997049331665,361,2420.845693402512,63.50717631329794,83.36558405712988,nan,True
2457769.497963921,543.997049331665,362,2412.5054596826344,63.484004807461986,83.26697828398898,nan,True
2457769.497952347,544.9970439076424,363,2404.502390755972,63.46137620035636,83.1719518940485,nan,True
2457769.497952347,544.9970439076424,364,2396.2299476986964,63.43756001414928,83.07328450621176,nan,True
2457769.497940773,545.9970384836197,365,2387.9808905611326,63.413383583764976,82.97445284616624,nan,True
