accessFrom[JDUT1],accessDuration[s],gpi,Observation Range [km],Look angle [deg],Incidence angle [deg],Solar Zenith [deg],Coverage [T/F]
2457769.514977718,553.9969950914384,88,2138.753467622073,62.4551386909865,79.75161968560174,nan,True
2457769.514977718,553.9969950914384,89,2131.5525983856064,62.4200266751657,79.6507619142768,nan,True
2457769.514977718,553.9969950914384,90,2124.3795732927656,62.384580813059294,79.54980345371169,nan,True
2457769.514977718,553.9969950914384,91,2117.248889615659,62.34887454645839,79.44895014302529,nan,True
2457769.514977718,553.9969950914384,92,2110.1538500297047,62.312876953791125,79.34810990188787,nan,True
2457769.514977718,553.9969950914384,93,2103.0948376618894,62.27659201337954,79.24729021449434,nan,True
2457769.514977718,553.9969950914384,94,2096.0722387668634,62.24002386528031,79.14649876346039,nan,True
2457769.514977718,553.9969950914384,95,2089.0795784312286,62.20314037557965,79.04564418686937,nan,True
2457769.514977718,553.9969950914384,96,2082.1310145237467,62.16601862546815,78.94493311230444,nan,True
2457769.514977718,553.9969950914384,97,2075.2200418590355,62.12862709158387,78.84427454985472,nan,True
2457769.514977718,553.9969950914384,98,2068.3470590448705,62.09097058966387,78.74367700494194,nan,True
2457769.514977718,553.9969950914384,99,2061.5057532028536,62.05301662869972,78.64305019078664,nan,True
2457769.514977718,553.9969950914384,100,2054.7099964637,62.01484509582455,78.54260113257496,nan,True
2457769.514977718,553.9969950914384,101,2047.9534439304955,61.97642411380824,78.4422399040561,nan,True
2457769.514977718,553.9969950914384,102,2041.236506213061,61.937759218451276,78.34197587751632,nan,True
2457769.514977718,553.9969950914384,103,2034.5530384890847,61.89881768847321,78.24172002713513,nan,True
2457769.514977718,553.9969950914384,104,2027.9166139697986,61.85968209693679,78.14167953602151,nan,True
2457769.514977718,553.9969950914384,105,2021.3210539516217,61.82032033533074,78.04176572192428,nan,True
2457769.514977718,553.9969950914384,106,2014.766780557572,61.7807387011013,77.94198886391452,nan,True
2457769.514977718,553.9969950914384,107,2008.2542186942662,61.740943688095975,77.84235947330379,nan,True
2457769.514977718,553.9969950914384,108,2001.7774421286663,61.700902478619355,77.74279037612685,nan,True
2457769.514977718,553.9969950914384,109,1995.349631119128,61.66070079306126,77.64348856546643,nan,True
2457769.514977718,553.9969950914384,110,1988.9648230508049,61.62030641795388,77.54436718053982,nan,True
2457769.514977718,553.9969950914384,111,1982.6234535150877,61.579726654675234,77.44543768104067,nan,True
2457769.514977718,553.9969950914384,112,1976.3197780009955,61.538928770877476,77.3466146052533,nan,True
2457769.514977718,553.9969950914384,113,1970.066646304742,61.49800080049083,77.24810444020864,nan,True
2457769.514989292,552.997000515461,114,1963.8582753889984,61.45691060156983,77.14982200442141,nan,True
2457769.514989292,552.997000515461,115,1957.6951106743813,61.415666312878244,77.05177973034355,nan,True
2457769.514989292,552.997000515461,116,1951.577599882919,61.374276286235265,76.9539902962234,nan,True
2457769.514989292,552.997000515461,117,1945.5002341703735,61.33270810947657,76.85637067975182,nan,True
2457769.514989292,552.997000515461,118,1939.4754293446395,61.29105239849288,76.75912622827752,nan,True
2457769.514989292,552.997000515461,119,1933.4976351678577,61.24927730380098,76.66217414587003,nan,True
2457769.514989292,552.997000515461,120,1927.5673078565794,61.207392040339016,76.56552809946963,nan,True
2457769.515000866,551.9970059394836,121,1919.4763062588306,61.14951781876257,76.43290408317209,nan,True
2457769.515000866,551.9970059394836,122,1913.6102062533346,61.107041491295,76.3362079776225,nan,True
2457769.515000866,551.9970059394836,123,1907.792831439008,61.06447794189893,76.23985298636931,nan,True
2457769.515000866,551.9970059394836,124,1902.0246472360166,61.021837266534,76.14385379004986,nan,True
2457769.515000866,551.9970059394836,125,1896.3005113362663,60.979087677252224,76.04813129148333,nan,True
2457769.515000866,551.9970059394836,126,1890.6321607285195,60.936323875044984,75.95288911214521,nan,True
2457769.51501244,550.9970113635063,127,1885.0144069528162,60.89351457551049,75.85804827794652,nan,True
2457769.51501244,550.9970113635063,128,1879.4477214262834,60.85067075969444,75.76362446028776,nan,True
2457769.51501244,550.9970113635063,129,1873.932576804463,60.80780362788493,75.66963357389018,nan,True
2457769.51501244,550.9970113635063,130,1868.4640902802228,60.76488235091662,75.57599984188886,nan,True
2457769.51501244,550.9970113635063,131,1863.0535017757059,60.72200306379489,75.4829239903418,nan,True
2457769.515024014,549.9970167875289,132,1855.153837179699,60.658641888854525,75.34623425428286,nan,True
2457769.515024014,549.9970167875289,133,1849.8162807803621,60.61533173963463,75.25335341677169,nan,True
2457769.515024014,549.9970167875289,134,1844.5273667440752,60.57200911751789,75.16089093955105,nan,True
2457769.515024014,549.9970167875289,135,1839.2979872011997,60.52877185169829,75.06904625152197,nan,True
2457769.515035588,548.9970222115517,136,1834.12339089001,60.4855900330476,74.97774572149018,nan,True
2457769.515035588,548.9970222115517,137,1829.0040590943222,60.44247661641104,74.8870072005667,nan,True
2457769.515035588,548.9970222115517,138,1823.9355121789165,60.39940240849042,74.79676022320248,nan,True
2457769.515035588,548.9970222115517,139,1818.9282095111375,60.35646556945292,74.70720073656463,nan,True
2457769.515047162,547.9970276355743,140,1811.1863954002247,60.28931195533217,74.56792262276733,nan,True
2457769.515047162,547.9970276355743,141,1806.2588751512021,60.24609246187253,74.47877300395533,nan,True
2457769.515047162,547.9970276355743,142,1801.3889511921693,60.203003841447966,74.39027157323439,nan,True
2457769.515047162,547.9970276355743,143,1796.5723953061138,60.16001807524618,74.30235133880723,nan,True
2457769.515058736,546.9970330595969,144,1791.8191723716764,60.11723418797478,74.21520478384757,nan,True
2457769.515058736,546.9970330595969,145,1787.1249952548455,60.074624367730486,74.1287646161676,nan,True
2457769.515058736,546.9970330595969,146,1782.4903452352298,60.03220335440505,74.0430505824895,nan,True
2457769.51507031,545.9970384836197,147,1774.8998800901934,59.96195386319869,73.90185550974107,nan,True
2457769.51507031,545.9970384836197,148,1770.3511574755441,59.919403765079494,73.8167667531426,nan,True
2457769.51507031,545.9970384836197,149,1765.863347632912,59.87708309885712,73.73245906275237,nan,True
2457769.515081884,544.9970439076424,150,1761.436930282376,59.835007360880205,73.64895297547011,nan,True
2457769.515081884,544.9970439076424,151,1757.0723833471463,59.793192186507746,73.56626916058916,nan,True
2457769.515081884,544.9970439076424,152,1752.7659750402577,59.751612558023524,73.48434820035406,nan,True
2457769.515093458,543.997049331665,153,1745.3267695961188,59.67901326531771,73.34201821323319,nan,True
2457769.515093458,543.997049331665,154,1741.1158002738568,59.637493718669326,73.26100546188484,nan,True
2457769.515093458,543.997049331665,155,1736.9685641338795,59.596294806017944,73.18089462416225,nan,True
2457769.515105032,542.9970547556876,156,1732.8815409475317,59.55539282720409,73.10162955034214,nan,True
2457769.515105032,542.9970547556876,157,1728.8632441640418,59.51488478652065,73.0233877665186,nan,True
2457769.515105032,542.9970547556876,158,1724.910084046024,59.474746810215876,72.94611232854581,nan,True
2457769.515116606,541.9970601797104,159,1717.6321805333278,59.40008886489003,72.80304101218465,nan,True
2457769.515116606,541.9970601797104,160,1713.77178007639,59.36009553236487,72.72673873234875,nan,True
2457769.515116606,541.9970601797104,161,1709.9817208144098,59.32055926410612,72.65154045225006,nan,True
2457769.51512818,540.9970656037331,162,1706.2586256644272,59.28145747872022,72.57739247851262,nan,True
2457769.51512818,540.9970656037331,163,1702.6029456411848,59.24280718240888,72.5043167083608,nan,True
2457769.51512818,540.9970656037331,164,1699.015127414298,59.204625391966864,72.43233501342539,nan,True
2457769.515139754,539.9970710277556,165,1691.9101939841364,59.12826743637606,72.28900179162447,nan,True
2457769.515139754,539.9970710277556,166,1688.4243274500914,59.09044953740378,72.21830530215883,nan,True
2457769.515151328,538.9970764517784,167,1685.0076626982168,59.053149918243285,72.14876715133794,nan,True
2457769.515151328,538.9970764517784,168,1681.6606322792131,59.01638577653495,72.08040928326973,nan,True
2457769.515151328,538.9970764517784,169,1678.3804694672792,58.98013885676819,72.01318797439782,nan,True
2457769.515162902,537.997081875801,170,1671.4352419038714,58.90266324790978,71.87008817376358,nan,True
2457769.515162902,537.997081875801,171,1668.2646411739975,58.866973469347336,71.80442287313866,nan,True
2457769.515174476,536.9970872998238,172,1665.1654024134987,58.83188736670551,71.74002498606633,nan,True
2457769.515174476,536.9970872998238,173,1662.1349873579768,58.79738837385844,71.67685459614799,nan,True
2457769.51518605,535.9970927238463,174,1655.31925963436,58.71908421235002,71.53402526973991,nan,True
2457769.51518605,535.9970927238463,175,1652.401645270488,58.68527084892062,71.47257485467075,nan,True
2457769.51518605,535.9970927238463,176,1649.5570635799565,58.652129889692695,71.41247906484809,nan,True
2457769.515197624,534.9970981478691,177,1646.7859019723064,58.619678130764655,71.35375903526304,nan,True
2457769.515197624,534.9970981478691,178,1644.085919435708,58.587901251655374,71.29637985178414,nan,True
2457769.515209198,533.9971035718918,179,1637.4460778707255,58.509070880166355,71.15454907065971,nan,True
2457769.515209198,533.9971035718918,180,1634.8628348644045,58.47814630957037,71.09910033923056,nan,True
2457769.515220772,532.9971089959146,181,1632.354588175807,58.44797888080377,71.04511294384974,nan,True
2457769.515220772,532.9971089959146,182,1629.9193322515325,58.41855603401202,70.99255591282305,nan,True
2457769.515232346,531.9971144199371,183,1623.4248119149559,58.339429148867154,70.85169545326829,nan,True
2457769.515232346,531.9971144199371,184,1621.1093577913525,58.31099338877873,70.80123803396279,nan,True
2457769.51524392,530.9971198439598,185,1618.8703902537293,58.28338130283139,70.75232530123483,nan,True
2457769.51524392,530.9971198439598,186,1616.7082341199662,58.256608055152384,70.70497612562258,nan,True
2457769.515255494,529.9971252679825,187,1610.364012025436,58.17741737963161,70.56537509677536,nan,True
2457769.515255494,529.9971252679825,188,1608.322516219183,58.15174069864333,70.52024857983639,nan,True
2457769.515267068,528.9971306920052,189,1606.3588980871848,58.12695183551368,70.47674672196835,nan,True
2457769.515267068,528.9971306920052,190,1604.4734497321363,58.103064832881884,70.43488692472987,nan,True
2457769.515278642,527.9971361160278,191,1598.2889482639316,58.024111308765605,70.29694579626515,nan,True
2457769.515278642,527.9971361160278,192,1596.527249007652,58.00145816971036,70.25748079981608,nan,True
2457769.515290216,526.9971415400505,193,1594.8447061369764,57.97975356719726,70.21971584347979,nan,True
2457769.515290216,526.9971415400505,194,1593.2415757195754,57.959010144687085,70.18366653650821,nan,True
2457769.51530179,525.9971469640733,195,1587.223804331723,57.880577195029865,70.04774608954685,nan,True
2457769.51530179,525.9971469640733,196,1585.7473578703457,57.861202342074215,70.01425967061888,nan,True
2457769.515313364,524.9971523880959,197,1584.3512211732752,57.842832248360345,69.9825428331862,nan,True
2457769.515313364,524.9971523880959,198,1583.0356111118258,57.82547788214938,69.95260907394852,nan,True
2457769.515324938,523.9971578121184,199,1577.1926916088787,57.74787332137456,69.81910575945976,nan,True
2457769.515324938,523.9971578121184,200,1576.0053132192972,57.73200154914768,69.79186893132179,nan,True
2457769.515336512,522.9971632361412,201,1574.9004688488617,57.71720132303456,69.7664918407206,nan,True
2457769.515336512,522.9971632361412,202,1573.8771245559915,57.70346553135663,69.74295785740095,nan,True
2457769.515348086,521.9971686601639,203,1568.214330010275,57.62696628038614,69.61221046174238,nan,True
2457769.515348086,521.9971686601639,204,1567.322061158805,57.614840341559734,69.59153289155057,nan,True
2457769.51535966,520.9971740841866,205,1566.5129023404488,57.60382630297999,69.57276276663207,nan,True
2457769.515371234,519.9971795082092,206,1560.9853733847092,57.5281248643309,69.4440507500437,nan,True
2457769.515371234,519.9971795082092,207,1560.3099753285646,57.518822603129166,69.42826838151049,nan,True
2457769.515382808,518.997184932232,208,1559.7168350664886,57.51064352625279,69.41439786707774,nan,True
2457769.515382808,518.997184932232,209,1559.2072165391355,57.503608873900724,69.40247279091456,nan,True
2457769.515394382,517.9971903562546,210,1553.8712441928647,57.42953255284808,69.2771663570013,nan,True
2457769.515394382,517.9971903562546,211,1553.4975395394301,57.42431756802919,69.26836200778297,nan,True
2457769.515405956,516.9971957802773,212,1553.207220286245,57.42026367469002,69.2615195073485,nan,True
2457769.51541753,515.9972012042999,213,1548.0146960850054,57.34736802052157,69.13872489949387,nan,True
2457769.51541753,515.9972012042999,214,1547.8619130484449,57.345212702335616,69.13510080640417,nan,True
2457769.515429104,514.9972066283225,215,1547.792912375145,57.34423910223468,69.13346385889852,nan,True
2457769.515429104,514.9972066283225,216,1547.8077054866062,57.344447843859676,69.13381481673105,nan,True
2457769.515440678,513.9972120523453,217,1542.8177079194732,57.273689903896134,69.015063982895,nan,True
2457769.5154522522,512.997217476368,218,1542.9717262921654,57.27588348272986,69.01873939869802,nan,True
2457769.5154522522,512.997217476368,219,1543.2098034171265,57.2792729945181,69.024419419301,nan,True
2457769.5154638262,511.9972229003905,220,1538.3712041536905,57.21007143513156,68.90864741554199,nan,True
2457769.5154754003,510.99722832441336,221,1538.7496107934235,57.215505287066144,68.91772451743556,nan,True
2457769.448647059,16.999907791614532,222,3062.478458267453,64.29338514745167,89.92798988447133,nan,True
2457769.5154754003,510.99722832441336,222,1539.2127399242547,57.222150432791125,68.92882830753938,nan,True
2457769.4483461347,70.9996148943901,223,3054.2360289309654,64.29308414720303,89.85364418624451,nan,True
2457769.5154869743,509.997233748436,223,1534.5288200126392,57.1546607686714,68.81622837741276,nan,True
2457769.4481956726,99.99945759773254,224,3045.9877650557955,64.29258073606968,89.77904342095852,nan,True
2457769.5154869743,509.997233748436,224,1535.1328919176901,57.16339678027038,68.8307838342678,nan,True
2457769.4480915065,120.99934369325635,225,3037.7348681309877,64.29186618176175,89.7041879743918,nan,True
2457769.5154985483,508.9972391724586,225,1535.8212544799896,57.173339579037005,68.84735741130585,nan,True
2457769.4479989144,139.99924063682556,226,3029.46267818908,64.290950196922,89.62895883398733,nan,True
2457769.5155101223,507.9972445964812,226,1531.2957571641928,57.10772058724369,68.73813033712814,nan,True
2457769.4479178963,155.99915385246274,227,3021.192884082713,64.28982607429923,89.55354244833549,nan,True
2457769.5155101223,507.9972445964812,227,1532.126421707475,57.11980502841089,68.75822123313,nan,True
2457769.4478484523,170.99907249212262,228,3012.9196639888323,64.2884844751727,89.47787551035236,nan,True
2457769.5155216963,506.99725002050394,228,1533.0413396607914,57.13309310331848,68.78032658682133,nan,True
2457769.447779008,184.99899655580518,229,3004.634319408768,64.28693523088809,89.4018926523136,nan,True
2457769.5155332703,505.9972554445267,229,1528.675631174293,57.06946466018231,68.67461110794814,nan,True
2457769.447732712,195.9989368915558,230,2996.335136832251,64.28516846747674,89.32556692822055,nan,True
2457769.5155332703,505.9972554445267,230,1529.7345424797693,57.08494328774438,68.70030038687668,nan,True
2457769.447674842,207.9988718032837,231,2988.0384866736617,64.2831854173965,89.24904650008699,nan,True
2457769.5155448443,504.99726086854923,231,1530.8765653059902,57.1016018567629,68.72796901895772,nan,True
2457769.447628546,218.99881213903427,232,2979.7359006487527,64.28097528228932,89.17224282921961,nan,True
2457769.5155564183,503.9972662925721,232,1526.6741139344304,57.04010894462061,68.62594894094877,nan,True
2457769.44758225,229.99875247478482,233,2971.4239918135986,64.27854834824375,89.0951386841601,nan,True
2457769.5155564183,503.9972662925721,233,1527.9595615203461,57.0589666989409,68.65720562119462,nan,True
2457769.447535954,239.99869823455805,234,2963.106532427679,64.27589643060634,89.01775809959302,nan,True
2457769.5155679923,502.9972717165946,234,1529.328875970552,57.07900405380078,68.69044794454277,nan,True
2457769.447489658,249.99864399433133,235,2954.7753535386373,64.27301424803078,88.94002225409234,nan,True
2457769.5155795664,501.9972771406173,235,1525.2935802156846,57.01979161207008,68.59231082529077,nan,True
2457769.447454936,258.9985951781273,236,2946.444385235542,64.26989726803124,88.86205011122841,nan,True
2457769.5155795664,501.9972771406173,236,1526.8067379509248,57.042043606570495,68.62916122398954,nan,True
2457769.447420214,267.99854636192316,237,2938.10644379188,64.26655428146505,88.78378879806436,nan,True
2457769.5155911404,500.99728256463993,237,1528.4034125663197,57.0654542771248,68.66797206034258,nan,True
2457769.447385492,275.9985029697418,238,2929.7630704123844,64.26297655731003,88.70524176550025,nan,True
2457769.5156027144,499.99728798866266,238,1524.5347464951942,57.00859516069225,68.57379029205931,nan,True
2457769.44735077,284.99845415353775,239,2921.405821772564,64.25915077398805,88.62631816760359,nan,True
2457769.5156027144,499.99728798866266,239,1526.277092440871,57.034249045500545,68.61625551323958,nan,True
2457769.4473160477,292.99841076135635,240,2913.047734652739,64.25509395952932,88.54715502726995,nan,True
2457769.5156142884,498.9972934126854,240,1528.1008276922298,57.0610101504816,68.66060803445485,nan,True
2457769.4472928997,299.99837279319763,241,2904.6843079878536,64.25079472415375,88.46769884929193,nan,True
2457769.5156258624,497.9972988367081,241,1524.4023525575797,57.00662927009169,68.57054503932089,nan,True
2457769.4472581777,307.9983294010163,242,2896.3155715516777,64.24625051975299,88.38794719485261,nan,True
2457769.5156374364,496.9973042607308,242,1526.3699750574913,57.035601191217786,68.6185019826834,nan,True
2457769.4472350297,314.99829143285757,243,2887.9317765883216,64.24144611979898,88.30779557386289,nan,True
2457769.5156374364,496.9973042607308,243,1528.4221654590224,57.06570274176853,68.66839790788696,nan,True
2457769.4472003076,322.9982480406761,244,2879.5486432738794,64.2364015265176,88.22740808273716,nan,True
2457769.5156490104,495.9973096847534,244,1524.8957820890832,57.013891875945,68.58256745842965,nan,True
2457769.4471771596,329.9982100725174,245,2871.16029544298,64.23110390263828,88.14671741937707,nan,True
2457769.5156605844,494.99731510877604,245,1527.0896692855706,57.046158073877024,68.63599970452523,nan,True
2457769.4471540116,335.99817752838135,246,2862.766763768563,64.22555057159177,88.06572101620036,nan,True
2457769.5156605844,494.99731510877604,246,1529.3654076082537,57.07948581264269,68.69127502385375,nan,True
2457769.5157647505,332.9981938004493,247,2866.4673372265534,64.2280316869953,88.10146452137081,nan,True
2457769.5157416025,339.9981558322906,248,2858.051079495898,64.22231349127541,88.02009550360427,nan,True
2457769.5157184545,345.9981232881546,249,2849.6346811507724,64.21634468376709,87.93847237513855,nan,True
2457769.5156953065,352.9980853199959,250,2841.213207910163,64.21011226541326,87.85653613170338,nan,True
2457769.5156721584,358.99805277585983,251,2832.7866913758576,64.20361343060031,87.77428407648026,nan,True
2457769.5156490104,365.9980148077011,252,2824.3460922095937,64.19683093489857,87.69161605143533,nan,True
2457769.5156258624,371.99798226356506,253,2815.9058603313915,64.18978724437868,87.6086871861677,nan,True
2457769.5156142884,376.99795514345163,254,2807.4606864997727,64.18246827199101,87.52543401095146,nan,True
2457769.5155911404,382.9979225993157,255,2799.0106033251764,64.17487106734113,87.44185368387504,nan,True
2457769.5155679923,388.9978900551796,256,2790.5639599382043,64.16700052233578,87.35802599102182,nan,True
2457769.5155564183,393.9978629350662,257,2782.0916786481957,64.15881885660208,87.2736500179856,nan,True
2457769.5155332703,399.9978303909302,258,2773.6234244509897,64.15036503558498,87.18903421622478,nan,True
2457769.5155216963,404.99780327081675,259,2765.1503993275883,64.14162056356504,87.10407932046724,nan,True
2457769.5154985483,410.9977707266808,260,2756.6726372400817,64.13258229682701,87.01878229516294,nan,True
2457769.5154869743,415.9977436065674,261,2748.1785325128544,64.12322697447624,86.93301383108945,nan,True
2457769.5154754003,420.997716486454,262,2739.6878368722746,64.11358700294136,86.8469866970046,nan,True
2457769.5154522522,425.9976893663406,263,2731.1925135351175,64.10364331465979,86.76060788103916,nan,True
