Epoch[JDUT1] is 2457769.4377327663823962
Time[s],AccessOrNoAccess,Range[km]
90.0,False,10009.542684852617
91.0,False,10009.54316154412
92.0,False,10009.543637620925
93.0,False,10009.544113082502
94.0,False,10009.54458792832
95.0,False,10009.545062157822
96.0,False,10009.54553577051
97.0,False,10009.546008765823
98.0,False,10009.546481143236
99.0,False,10009.54695290223
100.0,False,10009.54742404227
101.0,False,10009.547894562822
102.0,False,10009.548364463346
103.0,False,10009.54883374334
104.0,False,10009.54930240225
105.0,False,10009.54977043957
106.0,False,10009.550237854763
107.0,False,10009.550704647303
108.0,False,10009.55117081667
109.0,False,10009.551636362334
110.0,False,10009.552101283787
111.0,False,10009.55256558049
112.0,False,10009.553029251923
113.0,False,10009.55349229757
114.0,False,10009.553954716916
115.0,False,10009.554416509418
116.0,False,10009.554877674589
117.0,False,10009.555338211881
118.0,False,10009.555798120791
119.0,False,10009.556257400807
120.0,False,10009.556716051398
121.0,False,10009.557174072066
122.0,False,10009.557631462278
123.0,False,10009.558088221538
124.0,False,10009.558544349315
125.0,False,10009.558999845109
126.0,False,10009.559454708404
127.0,False,10009.559908938681
128.0,False,10009.560362535443
129.0,False,10009.560815498176
130.0,False,10009.561267826353
131.0,False,10009.561719519492
132.0,False,10009.562170577075
133.0,False,10009.562620998588
134.0,False,10009.56307078354
135.0,False,10009.563519931411
136.0,False,10009.563968441702
137.0,False,10009.564416313908
138.0,False,10009.564863547525
139.0,False,10009.56531014205
140.0,False,10009.56575609698
141.0,False,10009.56620141182
142.0,False,10009.566646086067
143.0,False,10009.567090119217
144.0,False,10009.567533510764
145.0,False,10009.567976260229
146.0,False,10009.5684183671
147.0,False,10009.568859830879
148.0,False,10009.569300651072
149.0,False,10009.569740827204
150.0,False,10009.57018035875
151.0,False,10009.570619245234
152.0,False,10009.57105748615
153.0,False,10009.57149508101
154.0,False,10009.57193202933
155.0,False,10009.572368330602
156.0,False,10009.572803984369
157.0,False,10009.573238990097
158.0,False,10009.573673347328
159.0,False,10009.574107055567
160.0,False,10009.574540114318
161.0,False,10009.574972523094
162.0,False,10009.575404281428
163.0,False,10009.575835388812
164.0,False,10009.576265844787
165.0,False,10009.576695648839
166.0,False,10009.57712480049
167.0,False,10009.577553299294
168.0,False,10009.577981144717
169.0,False,10009.578408336327
170.0,False,10009.578834873597
171.0,False,10009.579260756076
172.0,False,10009.57968598328
173.0,False,10009.580110554734
174.0,False,10009.580534469964
175.0,False,10009.580957728474
176.0,False,10009.581380329799
177.0,False,10009.581802273478
178.0,False,10009.582223559013
179.0,False,10009.582644185952
180.0,False,10009.583064153807
181.0,False,10009.583483462111
182.0,False,10009.583902110395
183.0,False,10009.584320098182
184.0,False,10009.58473742501
185.0,False,10009.5851540904
186.0,False,10009.585570093897
187.0,False,10009.585985435018
188.0,False,10009.586400113321
189.0,False,10009.586814128304
190.0,False,10009.587227479531
191.0,False,10009.587640166512
192.0,False,10009.588052188818
193.0,False,10009.588463545957
194.0,False,10009.588874237472
195.0,False,10009.589284262913
196.0,False,10009.589693621796
197.0,False,10009.59010231369
198.0,False,10009.590510338114
199.0,False,10009.590917694622
200.0,False,10009.591324382745
201.0,False,10009.591730402033
202.0,False,10009.59213575203
203.0,False,10009.592540432275
204.0,False,10009.592944442324
205.0,False,10009.593347781707
206.0,False,10009.593750449982
207.0,False,10009.594152446689
208.0,False,10009.59455377139
209.0,False,10009.59495442361
210.0,False,10009.595354402923
211.0,False,10009.595753708869
212.0,False,10009.596152341
213.0,False,10009.596550298864
214.0,False,10009.59694758201
215.0,False,10009.597344190008
216.0,False,10009.597740122397
217.0,False,10009.598135378741
218.0,False,10009.59852995859
219.0,False,10009.598923861511
220.0,False,10009.599317087032
221.0,False,10009.599709634758
222.0,False,10009.600101504195
223.0,False,10009.600492694946
224.0,False,10009.600883206545
225.0,False,10009.601273038566
226.0,False,10009.60166219056
227.0,False,10009.60205066211
228.0,False,10009.602438452757
229.0,False,10009.602825562071
230.0,False,10009.603211989623
231.0,False,10009.603597734982
232.0,False,10009.603982797702
233.0,False,10009.604367177351
234.0,False,10009.604750873505
235.0,False,10009.60513388573
236.0,False,10009.605516213593
237.0,False,10009.605897856662
238.0,False,10009.606278814525
239.0,False,10009.606659086723
240.0,False,10009.607038672852
241.0,False,10009.607417572488
242.0,False,10009.607795785189
243.0,False,10009.60817331054
244.0,False,10009.608550148116
245.0,False,10009.608926297486
246.0,False,10009.609301758237
247.0,False,10009.609676529937
248.0,False,10009.610050612173
249.0,False,10009.610424004522
250.0,False,10009.61079670656
251.0,False,10009.61116871788
252.0,False,10009.611540038048
253.0,False,10009.611910666654
254.0,False,10009.612280603287
255.0,False,10009.612649847524
256.0,False,10009.613018398955
257.0,False,10009.613386257155
258.0,False,10009.613753421725
259.0,False,10009.614119892238
260.0,False,10009.614485668288
261.0,False,10009.614850749469
262.0,False,10009.615215135369
263.0,False,10009.615578825576
264.0,False,10009.61594181968
265.0,False,10009.616304117273
266.0,False,10009.616665717944
267.0,False,10009.6170266213
268.0,False,10009.617386826914
269.0,False,10009.617746334403
270.0,False,10009.618105143354
271.0,False,10009.618463253362
272.0,False,10009.618820664022
273.0,False,10009.619177374942
274.0,False,10009.619533385712
275.0,False,10009.619888695928
276.0,False,10009.620243305199
277.0,False,10009.620597213134
278.0,False,10009.620950419327
279.0,False,10009.621302923359
280.0,False,10009.62165472488
281.0,False,10009.622005823445
282.0,False,10009.622356218702
283.0,False,10009.62270591023
284.0,False,10009.623054897642
285.0,False,10009.62340318055
286.0,False,10009.623750758563
287.0,False,10009.62409763129
288.0,False,10009.62444379833
289.0,False,10009.624789259304
290.0,False,10009.625134013826
291.0,False,10009.625478061507
292.0,False,10009.625821401947
293.0,False,10009.62616403478
294.0,False,10009.626505959613
295.0,False,10009.626847176067
296.0,False,10009.627187683735
297.0,False,10009.627527482262
298.0,False,10009.627866571249
299.0,False,10009.628204950328
300.0,False,10009.628542619099
301.0,False,10009.628879577207
302.0,False,10009.629215824258
303.0,False,10009.629551359876
304.0,False,10009.629886183684
305.0,False,10009.630220295303
306.0,False,10009.630553694366
307.0,False,10009.630886380497
308.0,False,10009.631218353312
309.0,False,10009.631549612437
310.0,False,10009.631880157523
311.0,False,10009.632209988175
312.0,False,10009.632539104025
313.0,False,10009.632867504713
314.0,False,10009.633195189857
315.0,False,10009.633522159103
316.0,False,10009.633848412072
317.0,False,10009.6341739484
318.0,False,10009.634498767726
319.0,False,10009.63482286968
320.0,False,10009.6351462539
321.0,False,10009.635468920012
322.0,False,10009.635790867686
323.0,False,10009.636112096512
324.0,False,10009.636432606167
325.0,False,10009.636752396276
326.0,False,10009.637071466479
327.0,False,10009.637389816417
328.0,False,10009.637707445738
329.0,False,10009.638024354073
330.0,False,10009.63834054109
331.0,False,10009.638656006406
332.0,False,10009.638970749675
333.0,False,10009.639284770556
334.0,False,10009.63959806868
335.0,False,10009.639910643698
336.0,False,10009.640222495265
337.0,False,10009.64053362303
338.0,False,10009.640844026635
339.0,False,10009.641153705741
340.0,False,10009.64146265999
341.0,False,10009.64177088905
342.0,False,10009.642078392553
343.0,False,10009.642385170175
344.0,False,10009.64269122155
345.0,False,10009.64299654635
346.0,False,10009.643301144222
347.0,False,10009.643605014835
348.0,False,10009.643908157837
349.0,False,10009.644210572884
350.0,False,10009.644512259658
351.0,False,10009.644813217788
352.0,False,10009.645113446964
353.0,False,10009.645412946833
354.0,False,10009.645711717067
355.0,False,10009.646009757314
356.0,False,10009.646307067265
357.0,False,10009.646603646559
358.0,False,10009.646899494875
359.0,False,10009.647194611887
360.0,False,10009.647488997249
361.0,False,10009.647782650642
362.0,False,10009.648075571726
363.0,False,10009.648367760183
364.0,False,10009.648659215678
365.0,False,10009.648949937882
366.0,False,10009.64923992647
367.0,False,10009.649529181117
368.0,False,10009.649817701491
369.0,False,10009.650105487275
370.0,False,10009.650392538151
371.0,False,10009.650678853786
372.0,False,10009.650964433868
373.0,False,10009.65124927805
374.0,False,10009.651533386052
375.0,False,10009.65181675752
376.0,False,10009.652099392162
377.0,False,10009.652381289634
378.0,False,10009.652662449646
379.0,False,10009.652942871853
380.0,False,10009.653222555966
381.0,False,10009.653501501652
382.0,False,10009.653779708617
383.0,False,10009.654057176533
384.0,False,10009.654333905086
385.0,False,10009.654609893967
386.0,False,10009.654885142882
387.0,False,10009.655159651504
388.0,False,10009.655433419524
389.0,False,10009.655706446649
390.0,False,10009.655978732548
391.0,False,10009.656250276945
392.0,False,10009.656521079516
393.0,False,10009.65679113995
394.0,False,10009.657060457961
395.0,False,10009.657329033236
396.0,False,10009.657596865474
397.0,False,10009.657863954377
398.0,False,10009.658130299642
399.0,False,10009.658395900979
400.0,False,10009.658660758081
401.0,False,10009.658924870639
402.0,False,10009.659188238382
403.0,False,10009.65945086099
404.0,False,10009.659712738174
405.0,False,10009.659973869648
406.0,False,10009.660234255109
407.0,False,10009.660493894273
408.0,False,10009.660752786842
409.0,False,10009.661010932536
410.0,False,10009.66126833104
411.0,False,10009.661524982093
412.0,False,10009.661780885384
413.0,False,10009.662036040643
414.0,False,10009.662290447568
415.0,False,10009.662544105891
416.0,False,10009.662797015295
417.0,False,10009.663049175526
418.0,False,10009.66330058631
419.0,False,10009.663551247328
420.0,False,10009.663801158315
421.0,False,10009.664050318996
422.0,False,10009.66429872909
423.0,False,10009.664546388301
424.0,False,10009.66479329637
425.0,False,10009.665039453022
426.0,False,10009.66528485796
427.0,False,10009.665529510914
428.0,False,10009.665773411625
429.0,False,10009.666016559802
430.0,False,10009.666258955187
431.0,False,10009.666500597483
432.0,False,10009.666741486437
433.0,False,10009.666981621782
434.0,False,10009.66722100323
435.0,False,10009.667459630527
436.0,False,10009.6676975034
437.0,False,10009.667934621588
438.0,False,10009.668170984813
439.0,False,10009.668406592813
440.0,False,10009.668641445327
441.0,False,10009.668875542093
442.0,False,10009.669108882841
443.0,False,10009.669341467297
444.0,False,10009.669573295232
445.0,False,10009.669804366362
446.0,False,10009.670034680434
447.0,False,10009.670264237173
448.0,False,10009.670493036352
449.0,False,10009.670721077695
450.0,False,10009.670948360948
451.0,False,10009.671174885849
452.0,False,10009.671400652149
453.0,False,10009.671625659603
454.0,False,10009.671849907942
455.0,False,10009.672073396921
456.0,False,10009.6722961263
457.0,False,10009.672518095806
458.0,False,10009.672739305206
459.0,False,10009.672959754253
460.0,False,10009.673179442687
461.0,False,10009.67339837027
462.0,False,10009.673616536753
463.0,False,10009.673833941888
464.0,False,10009.674050585436
465.0,False,10009.674266467147
466.0,False,10009.67448158679
467.0,False,10009.674695944106
468.0,False,10009.674909538868
469.0,False,10009.675122370832
470.0,False,10009.675334439757
471.0,False,10009.67554574541
472.0,False,10009.675756287543
473.0,False,10009.675966065926
474.0,False,10009.67617508033
475.0,False,10009.676383330503
476.0,False,10009.676590816218
477.0,False,10009.67679753725
478.0,False,10009.677003493369
479.0,False,10009.677208684323
480.0,False,10009.6774131099
481.0,False,10009.677616769866
482.0,False,10009.677819663979
483.0,False,10009.67802179203
484.0,False,10009.678223153784
485.0,False,10009.678423749016
486.0,False,10009.678623577489
487.0,False,10009.678822639002
488.0,False,10009.679020933303
489.0,False,10009.679218460196
490.0,False,10009.679415219434
491.0,False,10009.679611210811
492.0,False,10009.679806434111
493.0,False,10009.680000889099
494.0,False,10009.680194575578
495.0,False,10009.680387493301
496.0,False,10009.680579642078
497.0,False,10009.680771021682
498.0,False,10009.680961631899
499.0,False,10009.681151472503
500.0,False,10009.681340543297
501.0,False,10009.681528844065
502.0,False,10009.681716374589
503.0,False,10009.681903134664
504.0,False,10009.68208912408
505.0,False,10009.682274342631
506.0,False,10009.682458790097
507.0,False,10009.682642466276
508.0,False,10009.682825370965
509.0,False,10009.683007503965
510.0,False,10009.683188865056
511.0,False,10009.683369454038
512.0,False,10009.683549270718
513.0,False,10009.683728314876
514.0,False,10009.683906586331
515.0,False,10009.684084084869
516.0,False,10009.684260810298
517.0,False,10009.684436762409
518.0,False,10009.684611941018
519.0,False,10009.684786345915
520.0,False,10009.684959976921
521.0,False,10009.685132833825
522.0,False,10009.685304916437
523.0,False,10009.685476224557
524.0,False,10009.685646758015
525.0,False,10009.685816516592
526.0,False,10009.6859855001
527.0,False,10009.686153708379
528.0,False,10009.686321141211
529.0,False,10009.686487798414
530.0,False,10009.686653679797
531.0,False,10009.686818785189
532.0,False,10009.686983114385
533.0,False,10009.687146667226
534.0,False,10009.687309443492
535.0,False,10009.687471443036
536.0,False,10009.68763266565
537.0,False,10009.687793111158
538.0,False,10009.687952779392
539.0,False,10009.68811167016
540.0,False,10009.688269783299
541.0,False,10009.6884271186
542.0,False,10009.688583675923
543.0,False,10009.68873945507
544.0,False,10009.68889445587
545.0,False,10009.689048678156
546.0,False,10009.689202121746
547.0,False,10009.68935478647
548.0,False,10009.689506672146
549.0,False,10009.689657778625
550.0,False,10009.689808105726
551.0,False,10009.689957653272
552.0,False,10009.690106421103
553.0,False,10009.690254409063
554.0,False,10009.690401616966
555.0,False,10009.690548044655
556.0,False,10009.69069369197
557.0,False,10009.69083855874
558.0,False,10009.690982644795
559.0,False,10009.691125949992
560.0,False,10009.69126847416
561.0,False,10009.691410217138
562.0,False,10009.691551178765
563.0,False,10009.691691358894
564.0,False,10009.69183075735
565.0,False,10009.691969373976
566.0,False,10009.69210720865
567.0,False,10009.692244261178
568.0,False,10009.692380531413
569.0,False,10009.692516019219
570.0,False,10009.69265072444
571.0,False,10009.692784646908
572.0,False,10009.692917786479
573.0,False,10009.693050143016
574.0,False,10009.693181716357
575.0,False,10009.69331250636
576.0,False,10009.693442512877
577.0,False,10009.69357173576
578.0,False,10009.69370017486
579.0,False,10009.69382783005
580.0,False,10009.693954701155
581.0,False,10009.694080788076
582.0,False,10009.69420609062
583.0,False,10009.694330608698
584.0,False,10009.694454342127
585.0,False,10009.69457729079
586.0,False,10009.694699454549
587.0,False,10009.694820833249
588.0,False,10009.69494142678
589.0,False,10009.695061235
590.0,False,10009.695180257757
591.0,False,10009.69529849492
592.0,False,10009.69541594637
593.0,False,10009.695532611973
594.0,False,10009.69564849159
595.0,False,10009.695763585092
596.0,False,10009.695877892369
597.0,False,10009.69599141325
598.0,False,10009.696104147642
599.0,False,10009.696216095415
600.0,False,10009.696327256432
601.0,False,10009.696437630575
602.0,False,10009.69654721771
603.0,False,10009.696656017733
604.0,False,10009.69676403051
605.0,False,10009.696871255921
606.0,False,10009.696977693839
607.0,False,10009.697083344154
608.0,False,10009.697188206745
609.0,False,10009.69729228148
610.0,False,10009.697395568268
611.0,False,10009.697498066971
612.0,False,10009.697599777479
613.0,False,10009.697700699697
614.0,False,10009.697800833479
615.0,False,10009.697900178737
616.0,False,10009.69799873535
617.0,False,10009.698096503205
618.0,False,10009.6981934822
619.0,False,10009.69828967222
620.0,False,10009.698385073154
621.0,False,10009.698479684894
622.0,False,10009.69857350736
623.0,False,10009.698666540407
624.0,False,10009.698758783949
625.0,False,10009.698850237886
626.0,False,10009.698940902103
627.0,False,10009.69903077652
628.0,False,10009.699119861018
629.0,False,10009.699208155494
630.0,False,10009.699295659859
631.0,False,10009.699382374014
632.0,False,10009.699468297858
633.0,False,10009.699553431295
634.0,False,10009.699637774225
635.0,False,10009.699721326562
636.0,False,10009.699804088212
637.0,False,10009.699886059063
638.0,False,10009.699967239047
639.0,False,10009.700047628065
640.0,False,10009.700127226024
641.0,False,10009.700206032836
642.0,False,10009.700284048411
643.0,False,10009.70036127266
644.0,False,10009.700437705498
645.0,False,10009.700513346843
646.0,False,10009.700588196602
647.0,False,10009.700662254701
648.0,False,10009.700735521048
649.0,False,10009.700807995558
650.0,False,10009.700879678163
651.0,False,10009.70095056877
652.0,False,10009.701020667306
653.0,False,10009.701089973694
654.0,False,10009.701158487838
655.0,False,10009.70122620969
656.0,False,10009.701293139151
657.0,False,10009.70135927615
658.0,False,10009.701424620634
659.0,False,10009.701489172494
660.0,False,10009.701552931681
661.0,False,10009.701615898111
662.0,False,10009.70167807174
663.0,False,10009.70173945246
664.0,False,10009.701800040222
665.0,False,10009.701859834966
666.0,False,10009.701918836608
667.0,False,10009.701977045084
668.0,False,10009.702034460333
669.0,False,10009.7020910823
670.0,False,10009.702146910904
671.0,False,10009.702201946095
672.0,False,10009.702256187804
673.0,False,10009.702309635966
674.0,False,10009.70236229053
675.0,False,10009.702414151447
676.0,False,10009.702465218632
677.0,False,10009.702515492041
678.0,False,10009.702564971625
679.0,False,10009.702613657308
680.0,False,10009.702661549058
681.0,False,10009.702708646813
682.0,False,10009.702754950515
683.0,False,10009.702800460112
684.0,False,10009.702845175556
685.0,False,10009.702889096807
686.0,False,10009.702932223796
687.0,False,10009.702974556487
688.0,False,10009.703016094832
689.0,False,10009.703056838778
690.0,False,10009.703096788287
691.0,False,10009.703135943306
692.0,False,10009.703174303808
693.0,False,10009.703211869713
694.0,False,10009.703248641013
695.0,False,10009.703284617664
696.0,False,10009.703319799615
697.0,False,10009.703354186822
698.0,False,10009.703387779264
699.0,False,10009.703420576889
700.0,False,10009.703452579659
701.0,False,10009.703483787553
702.0,False,10009.703514200519
703.0,False,10009.703543818525
704.0,False,10009.703572641558
705.0,False,10009.703600669554
706.0,False,10009.703627902509
707.0,False,10009.703654340372
708.0,False,10009.70367998313
709.0,False,10009.70370483074
710.0,False,10009.703728883189
711.0,False,10009.703752140433
712.0,False,10009.703774602456
713.0,False,10009.703796269236
714.0,False,10009.703817140746
715.0,False,10009.70383721695
716.0,False,10009.70385649784
717.0,False,10009.703874983394
718.0,False,10009.70389267358
719.0,False,10009.703909568389
720.0,False,10009.703925667787
721.0,False,10009.703940971796
722.0,False,10009.703955480338
723.0,False,10009.703969193451
724.0,False,10009.7039821111
725.0,False,10009.703994233258
726.0,False,10009.704005559912
727.0,False,10009.704016091071
728.0,False,10009.704025826712
729.0,False,10009.704034766819
730.0,False,10009.704042911371
731.0,False,10009.704050260396
732.0,False,10009.70405681386
733.0,False,10009.704062571747
734.0,False,10009.704067534078
735.0,False,10009.704071700815
736.0,False,10009.704075071977
737.0,False,10009.704077647555
738.0,False,10009.70407942755
739.0,False,10009.704080411937
740.0,False,10009.70408060076
741.0,False,10009.70407999397
742.0,False,10009.704078591587
743.0,False,10009.70407639362
744.0,False,10009.704073400071
745.0,False,10009.70406961093
746.0,False,10009.704065026215
747.0,False,10009.70405964593
748.0,False,10009.704053470066
749.0,False,10009.704046498646
750.0,False,10009.704038731672
751.0,False,10009.704030169156
752.0,False,10009.704020811098
753.0,False,10009.704010657504
754.0,False,10009.703999708434
755.0,False,10009.703987963836
756.0,False,10009.703975423756
757.0,False,10009.703962088199
758.0,False,10009.703947957187
759.0,False,10009.703933030729
760.0,False,10009.703917308856
761.0,False,10009.70390079156
762.0,False,10009.70388347888
763.0,False,10009.70386537083
764.0,False,10009.703846467426
765.0,False,10009.703826768702
766.0,False,10009.703806274658
767.0,False,10009.703784985346
768.0,False,10009.703762900768
769.0,False,10009.703740020952
770.0,False,10009.703716345934
771.0,False,10009.703691875731
772.0,False,10009.70366661037
773.0,False,10009.70364054989
774.0,False,10009.703613694304
775.0,False,10009.703586043644
776.0,False,10009.703557597963
777.0,False,10009.703528357279
778.0,False,10009.703498321616
779.0,False,10009.703467491016
780.0,False,10009.70343586552
781.0,False,10009.70340344515
782.0,False,10009.703370229952
783.0,False,10009.703336219956
784.0,False,10009.70330141521
785.0,False,10009.70326581575
786.0,False,10009.703229421613
787.0,False,10009.703192232833
788.0,False,10009.70315424947
789.0,False,10009.703115471553
790.0,False,10009.703075899128
791.0,False,10009.703035532239
792.0,False,10009.702994370937
793.0,False,10009.702952415268
794.0,False,10009.702909665271
795.0,False,10009.702866120992
796.0,False,10009.702821782497
797.0,False,10009.70277664982
798.0,False,10009.702730723018
799.0,False,10009.702684002139
800.0,False,10009.702636487245
801.0,False,10009.702588178372
802.0,False,10009.702539075592
803.0,False,10009.702489178948
804.0,False,10009.702438488508
805.0,False,10009.702387004318
806.0,False,10009.702334726444
807.0,False,10009.702281654929
808.0,False,10009.702227789858
809.0,False,10009.70217313128
810.0,False,10009.702117679244
811.0,False,10009.702061433822
812.0,False,10009.702004395078
813.0,False,10009.701946563082
814.0,False,10009.701887937892
815.0,False,10009.701828519575
816.0,False,10009.701768308196
817.0,False,10009.701707303835
818.0,False,10009.701645506539
819.0,False,10009.701582916392
820.0,False,10009.701519533459
821.0,False,10009.701455357812
822.0,False,10009.701390389526
823.0,False,10009.701324628672
824.0,False,10009.701258075323
825.0,False,10009.701190729564
826.0,False,10009.701122591454
827.0,False,10009.70105366107
828.0,False,10009.700983938506
829.0,False,10009.700913423836
830.0,False,10009.70084211713
831.0,False,10009.700770018462
832.0,False,10009.70069712795
833.0,False,10009.700623445624
834.0,False,10009.700548971601
835.0,False,10009.70047370596
836.0,False,10009.700397648778
837.0,False,10009.700320800148
838.0,False,10009.700243160145
839.0,False,10009.700164728876
840.0,False,10009.700085506407
841.0,False,10009.700005492841
842.0,False,10009.699924688264
843.0,False,10009.699843092772
844.0,False,10009.699760706444
845.0,False,10009.699677529381
846.0,False,10009.699593561683
847.0,False,10009.699508803431
848.0,False,10009.699423254726
849.0,False,10009.699336915664
850.0,False,10009.699249786352
851.0,False,10009.699161866869
852.0,False,10009.699073157331
853.0,False,10009.698983657821
854.0,False,10009.69889336846
855.0,False,10009.698802289337
856.0,False,10009.698710420551
857.0,False,10009.698617762211
858.0,False,10009.698524314419
859.0,False,10009.698430077284
860.0,False,10009.698335050904
861.0,False,10009.698239235397
862.0,False,10009.698142630861
863.0,False,10009.698045237415
864.0,False,10009.697947055152
865.0,False,10009.697848084206
866.0,False,10009.697748324663
867.0,False,10009.697647776653
868.0,False,10009.697546440273
869.0,False,10009.697444315656
870.0,False,10009.697341402902
871.0,False,10009.697237702132
872.0,False,10009.69713321347
873.0,False,10009.697027937016
874.0,False,10009.696921872906
875.0,False,10009.696815021252
876.0,False,10009.696707382172
877.0,False,10009.696598955783
878.0,False,10009.696489742231
879.0,False,10009.6963797416
880.0,False,10009.696268954047
881.0,False,10009.696157379673
882.0,False,10009.696045018633
883.0,False,10009.69593187102
884.0,False,10009.695817936976
885.0,False,10009.695703216626
886.0,False,10009.695587710106
887.0,False,10009.695471417544
888.0,False,10009.695354339063
889.0,False,10009.695236474805
890.0,False,10009.695117824895
891.0,False,10009.694998389465
892.0,False,10009.69487816866
893.0,False,10009.694757162602
894.0,False,10009.69463537144
895.0,False,10009.694512795304
896.0,False,10009.694389434328
897.0,False,10009.69426528865
898.0,False,10009.69414035842
899.0,False,10009.694014643776
900.0,False,10009.69388814485
901.0,False,10009.693760861795
902.0,False,10009.693632794742
903.0,False,10009.693503943849
904.0,False,10009.693374309252
905.0,False,10009.693243891104
906.0,False,10009.693112689543
907.0,False,10009.692980704718
908.0,False,10009.69284793678
909.0,False,10009.692714385876
910.0,False,10009.692580052153
911.0,False,10009.69244493578
912.0,False,10009.692309036882
913.0,False,10009.692172355637
914.0,False,10009.692034892176
915.0,False,10009.691896646676
916.0,False,10009.691757619272
917.0,False,10009.691617810127
918.0,False,10009.691477219416
919.0,False,10009.691335847263
920.0,False,10009.69119369386
921.0,False,10009.691050759347
922.0,False,10009.690907043887
923.0,False,10009.690762547647
924.0,False,10009.690617270788
925.0,False,10009.690471213464
926.0,False,10009.690324375857
927.0,False,10009.690176758113
928.0,False,10009.69002836042
929.0,False,10009.689879182919
930.0,False,10009.6897292258
931.0,False,10009.689578489219
932.0,False,10009.689426973357
933.0,False,10009.689274678361
934.0,False,10009.689121604426
935.0,False,10009.688967751727
936.0,False,10009.688813120403
937.0,False,10009.68865771066
938.0,False,10009.688501522665
939.0,False,10009.688344556596
940.0,False,10009.688186812615
941.0,False,10009.688028290924
942.0,False,10009.687868991676
943.0,False,10009.687708915062
944.0,False,10009.68754806126
945.0,False,10009.687386430443
946.0,False,10009.687224022817
947.0,False,10009.687060838543
948.0,False,10009.686896877813
949.0,False,10009.686732140797
950.0,False,10009.6865666277
951.0,False,10009.686400338705
952.0,False,10009.686233273986
953.0,False,10009.686065433734
954.0,False,10009.685896818157
955.0,False,10009.68572742742
956.0,False,10009.685557261722
957.0,False,10009.68538632126
958.0,False,10009.685214606225
959.0,False,10009.685042116793
960.0,False,10009.684868853185
961.0,False,10009.684694815582
962.0,False,10009.684520004172
963.0,False,10009.684344419162
964.0,False,10009.684168060745
965.0,False,10009.683990929125
966.0,False,10009.683813024503
967.0,False,10009.683634347066
968.0,False,10009.683454897027
969.0,False,10009.683274674577
970.0,False,10009.68309367993
971.0,False,10009.682911913274
972.0,False,10009.682729374832
973.0,False,10009.682546064794
974.0,False,10009.682361983383
975.0,False,10009.682177130786
976.0,False,10009.681991507223
977.0,False,10009.681805112901
978.0,False,10009.681617948023
979.0,False,10009.681430012812
980.0,False,10009.681241307477
981.0,False,10009.681051832216
982.0,False,10009.680861587249
983.0,False,10009.6806705728
984.0,False,10009.680478789074
985.0,False,10009.68028623629
986.0,False,10009.680092914648
987.0,False,10009.679898824406
988.0,False,10009.679703965741
989.0,False,10009.67950833889
990.0,False,10009.679311944077
991.0,False,10009.679114781506
992.0,False,10009.678916851413
