Epoch[JDUT1] is 2457769.4377327663823962
Time[s],AccessOrNoAccess,Range[km]
73.0,False,10010.46011658164
74.0,False,10010.459629461093
75.0,False,10010.459142945921
76.0,False,10010.458657036672
77.0,False,10010.45817173388
78.0,False,10010.45768703811
79.0,False,10010.457202949883
80.0,False,10010.456719469752
81.0,False,10010.456236598267
82.0,False,10010.45575433597
83.0,False,10010.455272683394
84.0,False,10010.454791641085
85.0,False,10010.454311209589
86.0,False,10010.453831389434
87.0,False,10010.453352181172
88.0,False,10010.452873585335
89.0,False,10010.452395602459
90.0,False,10010.451918233084
91.0,False,10010.451441477744
92.0,False,10010.45096533698
93.0,False,10010.450489811325
94.0,False,10010.450014901306
95.0,False,10010.449540607467
96.0,False,10010.44906693033
97.0,False,10010.448593870444
98.0,False,10010.448121428328
99.0,False,10010.447649604512
100.0,False,10010.447178399536
101.0,False,10010.44670781392
102.0,False,10010.446237848199
103.0,False,10010.44576850289
104.0,False,10010.445299778536
105.0,False,10010.444831675653
106.0,False,10010.444364194771
107.0,False,10010.443897336416
108.0,False,10010.44343110111
109.0,False,10010.442965489381
110.0,False,10010.442500501742
111.0,False,10010.442036138735
112.0,False,10010.44157240086
113.0,False,10010.441109288655
114.0,False,10010.44064680263
115.0,False,10010.44018494331
116.0,False,10010.439723711208
117.0,False,10010.43926310685
118.0,False,10010.438803130746
119.0,False,10010.438343783426
120.0,False,10010.43788506539
121.0,False,10010.437426977165
122.0,False,10010.436969519253
123.0,False,10010.43651269218
124.0,False,10010.436056496466
125.0,False,10010.435600932602
126.0,False,10010.435146001117
127.0,False,10010.434691702514
128.0,False,10010.434238037304
129.0,False,10010.433785006002
130.0,False,10010.433332609115
131.0,False,10010.432880847151
132.0,False,10010.432429720615
133.0,False,10010.431979230016
134.0,False,10010.43152937586
135.0,False,10010.431080158653
136.0,False,10010.4306315789
137.0,False,10010.430183637109
138.0,False,10010.429736333777
139.0,False,10010.429289669404
140.0,False,10010.428843644497
141.0,False,10010.428398259563
142.0,False,10010.427953515093
143.0,False,10010.427509411591
144.0,False,10010.427065949552
145.0,False,10010.426623129477
146.0,False,10010.42618095187
147.0,False,10010.425739417222
148.0,False,10010.425298526028
149.0,False,10010.424858278784
150.0,False,10010.424418675984
151.0,False,10010.423979718125
152.0,False,10010.423541405695
153.0,False,10010.423103739195
154.0,False,10010.42266671911
155.0,False,10010.422230345936
156.0,False,10010.421794620153
157.0,False,10010.421359542266
158.0,False,10010.42092511275
159.0,False,10010.420491332101
160.0,False,10010.420058200816
161.0,False,10010.419625719353
162.0,False,10010.41919388823
163.0,False,10010.418762707908
164.0,False,10010.418332178884
165.0,False,10010.417902301637
166.0,False,10010.417473076655
167.0,False,10010.417044504418
168.0,False,10010.416616585406
169.0,False,10010.4161893201
170.0,False,10010.41576270898
171.0,False,10010.41533675253
172.0,False,10010.41491145123
173.0,False,10010.414486805546
174.0,False,10010.414062815962
175.0,False,10010.413639482957
176.0,False,10010.413216807005
177.0,False,10010.412794788572
178.0,False,10010.412373428151
179.0,False,10010.4119527262
180.0,False,10010.411532683202
181.0,False,10010.411113299615
182.0,False,10010.410694575925
183.0,False,10010.410276512599
184.0,False,10010.409859110103
185.0,False,10010.409442368904
186.0,False,10010.409026289479
187.0,False,10010.408610872286
188.0,False,10010.408196117796
189.0,False,10010.407782026477
190.0,False,10010.407368598795
191.0,False,10010.406955835206
192.0,False,10010.406543736186
193.0,False,10010.406132302187
194.0,False,10010.405721533682
195.0,False,10010.405311431123
196.0,False,10010.404901994978
197.0,False,10010.404493225711
198.0,False,10010.404085123764
199.0,False,10010.403677689605
200.0,False,10010.403270923696
201.0,False,10010.402864826492
202.0,False,10010.402459398445
203.0,False,10010.40205464002
204.0,False,10010.401650551663
205.0,False,10010.401247133825
206.0,False,10010.400844386973
207.0,False,10010.40044231155
208.0,False,10010.400040908007
209.0,False,10010.399640176798
210.0,False,10010.399240118377
211.0,False,10010.398840733184
212.0,False,10010.398442021675
213.0,False,10010.398043984298
214.0,False,10010.397646621497
215.0,False,10010.397249933721
216.0,False,10010.396853921415
217.0,False,10010.39645858502
218.0,False,10010.396063924987
219.0,False,10010.39566994176
220.0,False,10010.395276635778
221.0,False,10010.394884007486
222.0,False,10010.394492057316
223.0,False,10010.394100785717
224.0,False,10010.393710193122
225.0,False,10010.39332027998
226.0,False,10010.39293104672
227.0,False,10010.392542493792
228.0,False,10010.392154621615
229.0,False,10010.391767430638
230.0,False,10010.39138092129
231.0,False,10010.390995094005
232.0,False,10010.390609949227
233.0,False,10010.39022548737
234.0,False,10010.389841708882
235.0,False,10010.389458614189
236.0,False,10010.389076203717
237.0,False,10010.388694477904
238.0,False,10010.388313437174
239.0,False,10010.387933081958
240.0,False,10010.387553412678
241.0,False,10010.387174429768
242.0,False,10010.386796133653
243.0,False,10010.386418524744
244.0,False,10010.386041603484
245.0,False,10010.385665370288
246.0,False,10010.38528982558
247.0,False,10010.384914969783
248.0,False,10010.384540803312
249.0,False,10010.384167326598
250.0,False,10010.383794540057
251.0,False,10010.3834224441
252.0,False,10010.383051039153
253.0,False,10010.382680325632
254.0,False,10010.382310303954
255.0,False,10010.381940974534
256.0,False,10010.381572337785
257.0,False,10010.381204394129
258.0,False,10010.38083714397
259.0,False,10010.380470587725
260.0,False,10010.380104725802
261.0,False,10010.379739558617
262.0,False,10010.379375086579
263.0,False,10010.379011310097
264.0,False,10010.378648229585
265.0,False,10010.378285845438
266.0,False,10010.37792415808
267.0,False,10010.377563167902
268.0,False,10010.377202875326
269.0,False,10010.37684328074
270.0,False,10010.376484384551
271.0,False,10010.376126187175
272.0,False,10010.375768689004
273.0,False,10010.375411890436
274.0,False,10010.375055791885
275.0,False,10010.374700393742
276.0,False,10010.37434569641
277.0,False,10010.373991700282
278.0,False,10010.373638405757
279.0,False,10010.37328581325
280.0,False,10010.37293392313
281.0,False,10010.372582735807
282.0,False,10010.372232251673
283.0,False,10010.371882471121
284.0,False,10010.371533394546
285.0,False,10010.37118502234
286.0,False,10010.370837354893
287.0,False,10010.370490392594
288.0,False,10010.370144135839
289.0,False,10010.369798585012
290.0,False,10010.369453740506
291.0,False,10010.3691096027
292.0,False,10010.36876617199
293.0,False,10010.368423448755
294.0,False,10010.368081433386
295.0,False,10010.367740126261
296.0,False,10010.367399527766
297.0,False,10010.367059638289
298.0,False,10010.366720458203
299.0,False,10010.366381987895
300.0,False,10010.366044227747
301.0,False,10010.365707178134
302.0,False,10010.365370839436
303.0,False,10010.365035212033
304.0,False,10010.364700296299
305.0,False,10010.36436609261
306.0,False,10010.364032601346
307.0,False,10010.363699822878
308.0,False,10010.36336775758
309.0,False,10010.363036405826
310.0,False,10010.36270576799
311.0,False,10010.362375844443
312.0,False,10010.362046635555
313.0,False,10010.361718141696
314.0,False,10010.36139036323
315.0,False,10010.361063300536
316.0,False,10010.36073695397
317.0,False,10010.360411323909
318.0,False,10010.360086410716
319.0,False,10010.359762214752
320.0,False,10010.359438736381
321.0,False,10010.359115975973
322.0,False,10010.358793933883
323.0,False,10010.358472610478
324.0,False,10010.35815200612
325.0,False,10010.35783212117
326.0,False,10010.357512955978
327.0,False,10010.357194510918
328.0,False,10010.356876786333
329.0,False,10010.356559782587
330.0,False,10010.356243500035
331.0,False,10010.355927939032
332.0,False,10010.35561309994
333.0,False,10010.355298983099
334.0,False,10010.354985588869
335.0,False,10010.354672917603
336.0,False,10010.354360969655
337.0,False,10010.354049745369
338.0,False,10010.353739245103
339.0,False,10010.353429469196
340.0,False,10010.353120418007
341.0,False,10010.35281209187
342.0,False,10010.352504491148
343.0,False,10010.352197616165
344.0,False,10010.351891467288
345.0,False,10010.351586044844
346.0,False,10010.35128134919
347.0,False,10010.350977380658
348.0,False,10010.35067413959
349.0,False,10010.350371626342
350.0,False,10010.350069841237
351.0,False,10010.349768784612
352.0,False,10010.349468456825
353.0,False,10010.349168858194
354.0,False,10010.348869989057
355.0,False,10010.348571849767
356.0,False,10010.348274440643
357.0,False,10010.34797776202
358.0,False,10010.347681814235
359.0,False,10010.347386597625
360.0,False,10010.347092112515
361.0,False,10010.34679835924
362.0,False,10010.34650533813
363.0,False,10010.346213049514
364.0,False,10010.345921493716
365.0,False,10010.345630671065
366.0,False,10010.345340581893
367.0,False,10010.345051226523
368.0,False,10010.344762605273
369.0,False,10010.344474718482
370.0,False,10010.344187566463
371.0,False,10010.34390114954
372.0,False,10010.343615468037
373.0,False,10010.343330522275
374.0,False,10010.343046312571
375.0,False,10010.342762839253
376.0,False,10010.342480102625
377.0,False,10010.342198103019
378.0,False,10010.341916840744
379.0,False,10010.34163631612
380.0,False,10010.341356529458
381.0,False,10010.34107748107
382.0,False,10010.34079917128
383.0,False,10010.340521600394
384.0,False,10010.340244768722
385.0,False,10010.339968676582
386.0,False,10010.339693324282
387.0,False,10010.339418712123
388.0,False,10010.339144840422
389.0,False,10010.338871709486
390.0,False,10010.338599319617
391.0,False,10010.338327671128
392.0,False,10010.338056764325
393.0,False,10010.3377865995
394.0,False,10010.337517176975
395.0,False,10010.33724849704
396.0,False,10010.336980559996
397.0,False,10010.33671336615
398.0,False,10010.336446915799
399.0,False,10010.336181209244
400.0,False,10010.335916246782
401.0,False,10010.335652028716
402.0,False,10010.335388555335
403.0,False,10010.33512582694
404.0,False,10010.334863843826
405.0,False,10010.334602606288
406.0,False,10010.334342114611
407.0,False,10010.3340823691
408.0,False,10010.333823370038
409.0,False,10010.333565117726
410.0,False,10010.333307612444
411.0,False,10010.333050854488
412.0,False,10010.332794844142
413.0,False,10010.332539581696
414.0,False,10010.332285067429
415.0,False,10010.332031301641
416.0,False,10010.33177828461
417.0,False,10010.331526016618
418.0,False,10010.331274497961
419.0,False,10010.3310237289
420.0,False,10010.330773709733
421.0,False,10010.330524440737
422.0,False,10010.330275922193
423.0,False,10010.330028154376
424.0,False,10010.329781137572
425.0,False,10010.32953487205
426.0,False,10010.329289358095
427.0,False,10010.329044595968
428.0,False,10010.328800585965
429.0,False,10010.328557328348
430.0,False,10010.328314823388
431.0,False,10010.328073071363
432.0,False,10010.327832072544
433.0,False,10010.3275918272
434.0,False,10010.327352335602
435.0,False,10010.327113598025
436.0,False,10010.326875614732
437.0,False,10010.32663838598
438.0,False,10010.326401912054
439.0,False,10010.326166193207
440.0,False,10010.32593122971
441.0,False,10010.32569702182
442.0,False,10010.325463569816
443.0,False,10010.325230873936
444.0,False,10010.324998934468
445.0,False,10010.324767751654
446.0,False,10010.324537325761
447.0,False,10010.32430765704
448.0,False,10010.324078745763
449.0,False,10010.323850592176
450.0,False,10010.323623196538
451.0,False,10010.323396559112
452.0,False,10010.323170680143
453.0,False,10010.322945559885
454.0,False,10010.322721198598
455.0,False,10010.322497596526
456.0,False,10010.322274753933
457.0,False,10010.32205267105
458.0,False,10010.321831348148
459.0,False,10010.321610785457
460.0,False,10010.32139098324
461.0,False,10010.32117194173
462.0,False,10010.320953661185
463.0,False,10010.32073614184
464.0,False,10010.320519383955
465.0,False,10010.32030338775
466.0,False,10010.320088153492
467.0,False,10010.319873681407
468.0,False,10010.319659971741
469.0,False,10010.31944702474
470.0,False,10010.319234840632
471.0,False,10010.319023419663
472.0,False,10010.318812762072
473.0,False,10010.318602868081
474.0,False,10010.318393737944
475.0,False,10010.31818537189
476.0,False,10010.31797777015
477.0,False,10010.317770932961
478.0,False,10010.31756486055
479.0,False,10010.317359553155
480.0,False,10010.31715501101
481.0,False,10010.316951234334
482.0,False,10010.31674822336
483.0,False,10010.316545978316
484.0,False,10010.316344499428
485.0,False,10010.316143786933
486.0,False,10010.315943841044
487.0,False,10010.315744661993
488.0,False,10010.315546249998
489.0,False,10010.31534860528
490.0,False,10010.315151728077
491.0,False,10010.314955618593
492.0,False,10010.314760277053
493.0,False,10010.31456570368
494.0,False,10010.314371898688
495.0,False,10010.314178862303
496.0,False,10010.313986594732
497.0,False,10010.313795096197
498.0,False,10010.31360436691
499.0,False,10010.31341440709
500.0,False,10010.313225216938
501.0,False,10010.313036796688
502.0,False,10010.312849146527
503.0,False,10010.312662266691
504.0,False,10010.312476157376
505.0,False,10010.312290818789
506.0,False,10010.312106251138
507.0,False,10010.311922454644
508.0,False,10010.311739429495
509.0,False,10010.31155717591
510.0,False,10010.31137569409
511.0,False,10010.311194984235
512.0,False,10010.311015046553
513.0,False,10010.310835881242
514.0,False,10010.310657488508
515.0,False,10010.310479868553
516.0,False,10010.310303021564
517.0,False,10010.310126947756
518.0,False,10010.30995164732
519.0,False,10010.309777120445
520.0,False,10010.30960336734
521.0,False,10010.309430388195
522.0,False,10010.309258183206
523.0,False,10010.30908675256
524.0,False,10010.308916096456
525.0,False,10010.308746215085
526.0,False,10010.308577108633
527.0,False,10010.308408777299
528.0,False,10010.30824122127
529.0,False,10010.308074440722
530.0,False,10010.30790843586
531.0,False,10010.307743206857
532.0,False,10010.307578753907
533.0,False,10010.307415077197
534.0,False,10010.307252176895
535.0,False,10010.307090053198
536.0,False,10010.306928706292
537.0,False,10010.306768136345
538.0,False,10010.306608343542
539.0,False,10010.30644932807
540.0,False,10010.306291090099
541.0,False,10010.306133629809
542.0,False,10010.305976947377
543.0,False,10010.305821042984
544.0,False,10010.3056659168
545.0,False,10010.305511568999
546.0,False,10010.305357999758
547.0,False,10010.305205209243
548.0,False,10010.305053197633
549.0,False,10010.304901965092
550.0,False,10010.304751511796
551.0,False,10010.304601837914
552.0,False,10010.304452943612
553.0,False,10010.304304829055
554.0,False,10010.304157494416
555.0,False,10010.304010939855
556.0,False,10010.303865165535
557.0,False,10010.303720171623
558.0,False,10010.303575958282
559.0,False,10010.30343252568
560.0,False,10010.303289873964
561.0,False,10010.303148003304
562.0,False,10010.30300691386
563.0,False,10010.302866605785
564.0,False,10010.30272707924
565.0,False,10010.302588334385
566.0,False,10010.302450371371
567.0,False,10010.302313190357
568.0,False,10010.302176791492
569.0,False,10010.302041174935
570.0,False,10010.301906340836
571.0,False,10010.301772289336
572.0,False,10010.3016390206
573.0,False,10010.301506534779
574.0,False,10010.301374832015
575.0,False,10010.301243912454
576.0,False,10010.301113776246
577.0,False,10010.300984423538
578.0,False,10010.30085585448
579.0,False,10010.300728069207
580.0,False,10010.300601067866
581.0,False,10010.300474850601
582.0,False,10010.300349417561
583.0,False,10010.300224768873
584.0,False,10010.30010090468
585.0,False,10010.299977825125
586.0,False,10010.299855530353
587.0,False,10010.299734020491
588.0,False,10010.299613295681
589.0,False,10010.299493356055
590.0,False,10010.29937420175
591.0,False,10010.299255832902
592.0,False,10010.299138249635
593.0,False,10010.299021452087
594.0,False,10010.298905440399
595.0,False,10010.298790214682
596.0,False,10010.29867577508
597.0,False,10010.29856212172
598.0,False,10010.298449254717
599.0,False,10010.298337174216
600.0,False,10010.298225880335
601.0,False,10010.298115373198
602.0,False,10010.298005652927
603.0,False,10010.297896719652
604.0,False,10010.297788573489
605.0,False,10010.29768121456
606.0,False,10010.297574642995
607.0,False,10010.297468858897
608.0,False,10010.297363862404
609.0,False,10010.297259653615
610.0,False,10010.297156232664
611.0,False,10010.297053599652
612.0,False,10010.296951754706
613.0,False,10010.296850697938
614.0,False,10010.296750429461
615.0,False,10010.296650949387
616.0,False,10010.296552257822
617.0,False,10010.296454354884
618.0,False,10010.296357240682
619.0,False,10010.296260915331
620.0,False,10010.296165378919
621.0,False,10010.296070631575
622.0,False,10010.295976673398
623.0,False,10010.295883504492
624.0,False,10010.295791124963
625.0,False,10010.295699534918
626.0,False,10010.295608734456
627.0,False,10010.295518723677
628.0,False,10010.295429502681
629.0,False,10010.295341071573
630.0,False,10010.29525343046
631.0,False,10010.295166579426
632.0,False,10010.29508051857
633.0,False,10010.294995247996
634.0,False,10010.294910767803
635.0,False,10010.294827078074
636.0,False,10010.294744178906
637.0,False,10010.294662070404
638.0,False,10010.294580752647
639.0,False,10010.294500225727
640.0,False,10010.294420489745
641.0,False,10010.294341544779
642.0,False,10010.294263390919
643.0,False,10010.294186028264
644.0,False,10010.294109456885
645.0,False,10010.294033676892
646.0,False,10010.293958688339
647.0,False,10010.293884491328
648.0,False,10010.293811085952
649.0,False,10010.29373847227
650.0,False,10010.293666650376
651.0,False,10010.29359562035
652.0,False,10010.293525382276
653.0,False,10010.293455936227
654.0,False,10010.293387282283
655.0,False,10010.293319420514
656.0,False,10010.293252351012
657.0,False,10010.29318607384
658.0,False,10010.293120589073
659.0,False,10010.293055896795
660.0,False,10010.292991997067
661.0,False,10010.29292888996
662.0,False,10010.292866575557
663.0,False,10010.292805053916
664.0,False,10010.292744325112
665.0,False,10010.292684389215
666.0,False,10010.292625246291
667.0,False,10010.292566896404
668.0,False,10010.29250933961
669.0,False,10010.292452576
670.0,False,10010.292396605613
671.0,False,10010.292341428523
672.0,False,10010.292287044795
673.0,False,10010.29223345448
674.0,False,10010.292180657645
675.0,False,10010.292128654348
676.0,False,10010.292077444647
677.0,False,10010.292027028592
678.0,False,10010.291977406258
679.0,False,10010.291928577688
680.0,False,10010.291880542934
681.0,False,10010.291833302055
682.0,False,10010.291786855105
683.0,False,10010.29174120214
684.0,False,10010.291696343205
685.0,False,10010.291652278353
686.0,False,10010.291609007629
687.0,False,10010.291566531083
688.0,False,10010.29152484877
689.0,False,10010.291483960731
690.0,False,10010.291443867009
691.0,False,10010.291404567655
692.0,False,10010.291366062705
693.0,False,10010.291328352214
694.0,False,10010.291291436222
695.0,False,10010.291255314758
696.0,False,10010.29121998788
697.0,False,10010.29118545562
698.0,False,10010.291151718007
699.0,False,10010.291118775094
700.0,False,10010.29108662691
701.0,False,10010.291055273492
702.0,False,10010.29102471488
703.0,False,10010.290994951101
704.0,False,10010.290965982194
705.0,False,10010.290937808184
706.0,False,10010.290910429114
707.0,False,10010.290883845011
708.0,False,10010.290858055898
709.0,False,10010.290833061812
710.0,False,10010.29080886278
711.0,False,10010.290785458821
712.0,False,10010.290762849976
713.0,False,10010.290741036257
714.0,False,10010.290720017683
715.0,False,10010.290699794303
716.0,False,10010.290680366117
717.0,False,10010.29066173316
718.0,False,10010.290643895447
719.0,False,10010.29062685299
720.0,False,10010.29061060583
721.0,False,10010.290595153963
722.0,False,10010.29058049742
723.0,False,10010.290566636204
724.0,False,10010.290553570348
725.0,False,10010.290541299852
726.0,False,10010.290529824742
727.0,False,10010.290519145015
728.0,False,10010.290509260702
729.0,False,10010.290500171805
730.0,False,10010.290491878335
731.0,False,10010.290484380295
732.0,False,10010.290477677698
733.0,False,10010.290471770555
734.0,False,10010.290466658875
735.0,False,10010.290462342653
736.0,False,10010.290458821899
737.0,False,10010.290456096618
738.0,False,10010.290454166812
739.0,False,10010.290453032485
740.0,False,10010.290452693636
741.0,False,10010.290453150268
742.0,False,10010.290454402377
743.0,False,10010.29045644997
744.0,False,10010.29045929303
745.0,False,10010.290462931564
746.0,False,10010.290467365565
747.0,False,10010.290472595032
748.0,False,10010.290478619952
749.0,False,10010.290485440331
750.0,False,10010.290493056147
751.0,False,10010.290501467394
752.0,False,10010.290510674069
753.0,False,10010.290520676157
754.0,False,10010.290531473644
755.0,False,10010.29054306653
756.0,False,10010.290555454792
757.0,False,10010.290568638417
758.0,False,10010.290582617385
759.0,False,10010.290597391695
760.0,False,10010.29061296132
761.0,False,10010.290629326239
762.0,False,10010.290646486448
763.0,False,10010.290664441914
764.0,False,10010.29068319262
765.0,False,10010.290702738544
766.0,False,10010.290723079666
767.0,False,10010.290744215965
768.0,False,10010.290766147422
769.0,False,10010.290788874003
770.0,False,10010.290812395684
771.0,False,10010.29083671244
772.0,False,10010.290861824247
773.0,False,10010.290887731071
774.0,False,10010.290914432888
775.0,False,10010.290941929661
776.0,False,10010.290970221364
777.0,False,10010.290999307974
778.0,False,10010.291029189431
779.0,False,10010.291059865734
780.0,False,10010.291091336836
781.0,False,10010.291123602694
782.0,False,10010.291156663276
783.0,False,10010.29119051855
784.0,False,10010.291225168472
785.0,False,10010.291260613003
786.0,False,10010.291296852109
787.0,False,10010.291333885749
788.0,False,10010.291371713873
789.0,False,10010.291410336446
790.0,False,10010.291449753428
791.0,False,10010.291489964755
792.0,False,10010.291530970406
793.0,False,10010.291572770324
794.0,False,10010.291615364456
795.0,False,10010.291658752769
796.0,False,10010.291702935205
797.0,False,10010.291747911708
798.0,False,10010.291793682245
799.0,False,10010.291840246742
800.0,False,10010.291887605175
801.0,False,10010.291935757463
802.0,False,10010.291984703568
803.0,False,10010.292034443437
804.0,False,10010.292084977
805.0,False,10010.292136304213
806.0,False,10010.292188425006
807.0,False,10010.292241339335
808.0,False,10010.29229504713
809.0,False,10010.292349548336
810.0,False,10010.292404842889
811.0,False,10010.292460930727
812.0,False,10010.292517811786
813.0,False,10010.292575486006
814.0,False,10010.292633953328
815.0,False,10010.292693213665
816.0,False,10010.292753266975
817.0,False,10010.29281411317
818.0,False,10010.292875752195
819.0,False,10010.292938183971
820.0,False,10010.293001408443
821.0,False,10010.293065425532
822.0,False,10010.29313023516
823.0,False,10010.293195837252
824.0,False,10010.293262231753
825.0,False,10010.29332941856
826.0,False,10010.293397397625
827.0,False,10010.293466168863
828.0,False,10010.293535732182
829.0,False,10010.293606087536
830.0,False,10010.2936772348
831.0,False,10010.29374917394
832.0,False,10010.293821904857
833.0,False,10010.293895427454
834.0,False,10010.293969741671
835.0,False,10010.29404484741
836.0,False,10010.294120744587
837.0,False,10010.294197433133
838.0,False,10010.294274912945
839.0,False,10010.294353183943
840.0,False,10010.294432246037
841.0,False,10010.294512099133
842.0,False,10010.294592743161
843.0,False,10010.294674178005
844.0,False,10010.29475640359
845.0,False,10010.29483941981
846.0,False,10010.294923226586
847.0,False,10010.295007823817
848.0,False,10010.295093211404
849.0,False,10010.29517938927
850.0,False,10010.295266357287
851.0,False,10010.295354115387
852.0,False,10010.295442663455
853.0,False,10010.295532001393
854.0,False,10010.295622129102
855.0,False,10010.29571304649
856.0,False,10010.295804753432
857.0,False,10010.295897249855
858.0,False,10010.295990535635
859.0,False,10010.296084610656
860.0,False,10010.29617947484
861.0,False,10010.296275128065
862.0,False,10010.296371570235
863.0,False,10010.296468801227
864.0,False,10010.296566820944
865.0,False,10010.296665629257
866.0,False,10010.296765226081
867.0,False,10010.29686561128
868.0,False,10010.296966784765
869.0,False,10010.29706874641
870.0,False,10010.297171496088
871.0,False,10010.297275033698
872.0,False,10010.297379359128
873.0,False,10010.297484472243
874.0,False,10010.297590372942
875.0,False,10010.297697061102
876.0,False,10010.297804536602
877.0,False,10010.297912799317
878.0,False,10010.298021849125
879.0,False,10010.298131685913
880.0,False,10010.298242309551
881.0,False,10010.298353719912
882.0,False,10010.298465916876
883.0,False,10010.29857890031
884.0,False,10010.298692670096
885.0,False,10010.298807226109
886.0,False,10010.298922568205
887.0,False,10010.299038696267
888.0,False,10010.299155610153
889.0,False,10010.299273309747
890.0,False,10010.299391794912
891.0,False,10010.299511065501
892.0,False,10010.299631121394
893.0,False,10010.299751962455
894.0,False,10010.299873588538
895.0,False,10010.299995999518
896.0,False,10010.300119195263
897.0,False,10010.300243175612
898.0,False,10010.300367940446
899.0,False,10010.300493489625
900.0,False,10010.300619822983
901.0,False,10010.300746940413
902.0,False,10010.30087484175
903.0,False,10010.301003526849
904.0,False,10010.301132995573
905.0,False,10010.301263247773
906.0,False,10010.301394283317
907.0,False,10010.301526102025
908.0,False,10010.301658703784
909.0,False,10010.301792088432
910.0,False,10010.301926255805
911.0,False,10010.302061205768
912.0,False,10010.30219693818
913.0,False,10010.302333452863
914.0,False,10010.302470749673
915.0,False,10010.30260882846
916.0,False,10010.302747689075
917.0,False,10010.302887331336
918.0,False,10010.303027755117
919.0,False,10010.303168960245
920.0,False,10010.303310946558
921.0,False,10010.303453713908
922.0,False,10010.303597262127
923.0,False,10010.303741591051
924.0,False,10010.303886700522
925.0,False,10010.304032590378
926.0,False,10010.30417926046
927.0,False,10010.304326710584
928.0,False,10010.304474940614
929.0,False,10010.304623950351
930.0,False,10010.304773739657
931.0,False,10010.304924308333
932.0,False,10010.305075656239
933.0,False,10010.305227783183
934.0,False,10010.305380689013
935.0,False,10010.305534373547
936.0,False,10010.305688836614
937.0,False,10010.305844078031
938.0,False,10010.306000097638
939.0,False,10010.306156895262
940.0,False,10010.306314470703
941.0,False,10010.306472823811
942.0,False,10010.306631954385
943.0,False,10010.306791862273
944.0,False,10010.306952547273
945.0,False,10010.307114009202
946.0,False,10010.307276247899
947.0,False,10010.307439263177
948.0,False,10010.307603054833
949.0,False,10010.307767622699
950.0,False,10010.307932966598
951.0,False,10010.308099086322
952.0,False,10010.308265981696
953.0,False,10010.308433652546
954.0,False,10010.308602098652
955.0,False,10010.308771319855
956.0,False,10010.308941315947
957.0,False,10010.309112086747
958.0,False,10010.30928363206
959.0,False,10010.309455951687
960.0,False,10010.309629045443
961.0,False,10010.309802913134
962.0,False,10010.30997755455
963.0,False,10010.310152969512
964.0,False,10010.310329157808
965.0,False,10010.310506119267
966.0,False,10010.310683853653
967.0,False,10010.310862360799
968.0,False,10010.311041640478
969.0,False,10010.311221692507
970.0,False,10010.31140251668
971.0,False,10010.311584112775
972.0,False,10010.311766480625
973.0,False,10010.311949619992
974.0,False,10010.312133530686
975.0,False,10010.312318212491
976.0,False,10010.312503665218
977.0,False,10010.312689888635
978.0,False,10010.312876882548
979.0,False,10010.313064646738
980.0,False,10010.313253181004
981.0,False,10010.313442485127
982.0,False,10010.31363255889
983.0,False,10010.313823402092
984.0,False,10010.314015014505
985.0,False,10010.314207395922
986.0,False,10010.314400546133
987.0,False,10010.314594464911
988.0,False,10010.314789152035
989.0,False,10010.314984607296
990.0,False,10010.315180830465
991.0,False,10010.31537782133
992.0,False,10010.315575579665
