Epoch[JDUT1] is 2457769.4377327663823962
Time[s],AccessOrNoAccess,Range[km]
93.0,False,14156.273998598772
94.0,False,14156.273998568906
95.0,False,14156.27399853872
96.0,False,14156.273998508224
97.0,False,14156.273998477418
98.0,False,14156.273998446306
99.0,False,14156.273998414874
100.0,False,14156.273998383136
101.0,False,14156.273998351086
102.0,False,14156.273998318724
103.0,False,14156.273998286053
104.0,False,14156.273998253075
105.0,False,14156.27399821978
106.0,False,14156.273998186176
107.0,False,14156.273998152265
108.0,False,14156.273998118038
109.0,False,14156.273998083512
110.0,False,14156.273998048668
111.0,False,14156.273998013517
112.0,False,14156.273997978054
113.0,False,14156.273997942286
114.0,False,14156.273997906212
115.0,False,14156.273997869823
116.0,False,14156.273997833123
117.0,False,14156.27399779612
118.0,False,14156.273997758808
119.0,False,14156.273997721186
120.0,False,14156.273997683256
121.0,False,14156.273997645021
122.0,False,14156.273997606479
123.0,False,14156.273997567623
124.0,False,14156.273997528468
125.0,False,14156.273997489003
126.0,False,14156.273997449227
127.0,False,14156.273997409147
128.0,False,14156.27399736876
129.0,False,14156.273997328064
130.0,False,14156.273997287066
131.0,False,14156.273997245766
132.0,False,14156.27399720415
133.0,False,14156.273997162236
134.0,False,14156.273997120014
135.0,False,14156.273997077487
136.0,False,14156.27399703465
137.0,False,14156.273996991518
138.0,False,14156.273996948074
139.0,False,14156.273996904327
140.0,False,14156.273996860275
141.0,False,14156.273996815924
142.0,False,14156.27399677126
143.0,False,14156.2739967263
144.0,False,14156.273996681035
145.0,False,14156.273996635466
146.0,False,14156.273996589596
147.0,False,14156.273996543418
148.0,False,14156.273996496939
149.0,False,14156.27399645016
150.0,False,14156.273996403077
151.0,False,14156.273996355692
152.0,False,14156.273996308006
153.0,False,14156.273996260017
154.0,False,14156.27399621173
155.0,False,14156.273996163141
156.0,False,14156.273996114249
157.0,False,14156.27399606505
158.0,False,14156.273996015563
159.0,False,14156.273995965767
160.0,False,14156.273995915677
161.0,False,14156.273995865282
162.0,False,14156.273995814594
163.0,False,14156.273995763597
164.0,False,14156.273995712309
165.0,False,14156.273995660715
166.0,False,14156.273995608828
167.0,False,14156.273995556638
168.0,False,14156.273995504152
169.0,False,14156.273995451373
170.0,False,14156.273995398287
171.0,False,14156.273995344915
172.0,False,14156.273995291232
173.0,False,14156.273995237261
174.0,False,14156.273995182994
175.0,False,14156.273995128424
176.0,False,14156.273995073563
177.0,False,14156.273995018402
178.0,False,14156.273994962949
179.0,False,14156.273994907197
180.0,False,14156.273994851153
181.0,False,14156.273994794808
182.0,False,14156.273994738172
183.0,False,14156.273994681243
184.0,False,14156.27399462402
185.0,False,14156.2739945665
186.0,False,14156.273994508689
187.0,False,14156.27399445058
188.0,False,14156.273994392186
189.0,False,14156.273994333491
190.0,False,14156.27399427451
191.0,False,14156.273994215231
192.0,False,14156.273994155657
193.0,False,14156.2739940958
194.0,False,14156.273994035648
195.0,False,14156.273993975201
196.0,False,14156.273993914463
197.0,False,14156.273993853441
198.0,False,14156.273993792116
199.0,False,14156.273993730512
200.0,False,14156.273993668616
201.0,False,14156.273993606428
202.0,False,14156.273993543955
203.0,False,14156.273993481187
204.0,False,14156.273993418134
205.0,False,14156.27399335479
206.0,False,14156.273993291159
207.0,False,14156.273993227236
208.0,False,14156.273993163031
209.0,False,14156.273993098535
210.0,False,14156.273993033754
211.0,False,14156.273992968683
212.0,False,14156.273992903329
213.0,False,14156.273992837687
214.0,False,14156.273992771758
215.0,False,14156.273992705546
216.0,False,14156.273992639044
217.0,False,14156.27399257226
218.0,False,14156.27399250519
219.0,False,14156.273992437842
220.0,False,14156.2739923702
221.0,False,14156.273992302278
222.0,False,14156.27399223407
223.0,False,14156.273992165583
224.0,False,14156.273992096812
225.0,False,14156.273992027758
226.0,False,14156.273991958424
227.0,False,14156.273991888806
228.0,False,14156.273991818904
229.0,False,14156.273991748723
230.0,False,14156.273991678258
231.0,False,14156.27399160751
232.0,False,14156.273991536493
233.0,False,14156.273991465183
234.0,False,14156.273991393597
235.0,False,14156.273991321736
236.0,False,14156.273991249594
237.0,False,14156.27399117717
238.0,False,14156.273991104472
239.0,False,14156.27399103149
240.0,False,14156.273990958232
241.0,False,14156.273990884703
242.0,False,14156.27399081089
243.0,False,14156.2739907368
244.0,False,14156.273990662436
245.0,False,14156.273990587793
246.0,False,14156.273990512878
247.0,False,14156.273990437689
248.0,False,14156.27399036222
249.0,False,14156.273990286472
250.0,False,14156.273990210457
251.0,False,14156.273990134167
252.0,False,14156.2739900576
253.0,False,14156.273989980764
254.0,False,14156.273989903653
255.0,False,14156.273989826263
256.0,False,14156.273989748608
257.0,False,14156.273989670683
258.0,False,14156.273989592479
259.0,False,14156.273989514004
260.0,False,14156.273989435258
261.0,False,14156.273989356248
262.0,False,14156.273989276962
263.0,False,14156.273989197409
264.0,False,14156.273989117584
265.0,False,14156.27398903749
266.0,False,14156.273988957126
267.0,False,14156.273988876495
268.0,False,14156.273988795596
269.0,False,14156.273988714429
270.0,False,14156.273988632996
271.0,False,14156.273988551291
272.0,False,14156.273988469326
273.0,False,14156.273988387089
274.0,False,14156.273988304587
275.0,False,14156.273988221821
276.0,False,14156.273988138788
277.0,False,14156.273988055495
278.0,False,14156.273987971932
279.0,False,14156.273987888108
280.0,False,14156.273987804017
281.0,False,14156.273987719667
282.0,False,14156.27398763505
283.0,False,14156.273987550167
284.0,False,14156.273987465029
285.0,False,14156.273987379627
286.0,False,14156.273987293962
287.0,False,14156.273987208036
288.0,False,14156.273987121851
289.0,False,14156.273987035405
290.0,False,14156.2739869487
291.0,False,14156.273986861734
292.0,False,14156.27398677451
293.0,False,14156.273986687027
294.0,False,14156.273986599283
295.0,False,14156.27398651129
296.0,False,14156.27398642303
297.0,False,14156.273986334512
298.0,False,14156.273986245746
299.0,False,14156.273986156717
300.0,False,14156.273986067434
301.0,False,14156.273985977898
302.0,False,14156.2739858881
303.0,False,14156.273985798054
304.0,False,14156.273985707752
305.0,False,14156.273985617188
306.0,False,14156.273985526379
307.0,False,14156.273985435315
308.0,False,14156.273985343996
309.0,False,14156.273985252428
310.0,False,14156.273985160611
311.0,False,14156.273985068538
312.0,False,14156.273984976217
313.0,False,14156.273984883639
314.0,False,14156.273984790812
315.0,False,14156.273984697742
316.0,False,14156.273984604415
317.0,False,14156.273984510843
318.0,False,14156.273984417023
319.0,False,14156.273984322954
320.0,False,14156.273984228637
321.0,False,14156.273984134074
322.0,False,14156.273984039262
323.0,False,14156.273983944204
324.0,False,14156.2739838489
325.0,False,14156.27398375335
326.0,False,14156.273983657551
327.0,False,14156.273983561512
328.0,False,14156.273983465231
329.0,False,14156.273983368701
330.0,False,14156.27398327193
331.0,False,14156.27398317492
332.0,False,14156.273983077659
333.0,False,14156.273982980165
334.0,False,14156.27398288242
335.0,False,14156.273982784442
336.0,False,14156.273982686214
337.0,False,14156.273982587752
338.0,False,14156.27398248905
339.0,False,14156.273982390112
340.0,False,14156.273982290928
341.0,False,14156.273982191506
342.0,False,14156.273982091852
343.0,False,14156.273981991952
344.0,False,14156.273981891822
345.0,False,14156.27398179145
346.0,False,14156.273981690843
347.0,False,14156.273981590002
348.0,False,14156.273981488925
349.0,False,14156.273981387614
350.0,False,14156.273981286065
351.0,False,14156.273981184282
352.0,False,14156.273981082268
353.0,False,14156.27398098002
354.0,False,14156.273980877539
355.0,False,14156.273980774828
356.0,False,14156.27398067188
357.0,False,14156.273980568705
358.0,False,14156.2739804653
359.0,False,14156.27398036166
360.0,False,14156.273980257794
361.0,False,14156.273980153697
362.0,False,14156.273980049375
363.0,False,14156.273979944817
364.0,False,14156.273979840036
365.0,False,14156.273979735026
366.0,False,14156.273979629788
367.0,False,14156.273979524325
368.0,False,14156.273979418636
369.0,False,14156.27397931272
370.0,False,14156.273979206579
371.0,False,14156.273979100211
372.0,False,14156.273978993628
373.0,False,14156.27397888681
374.0,False,14156.273978779775
375.0,False,14156.273978672514
376.0,False,14156.273978565034
377.0,False,14156.273978457328
378.0,False,14156.273978349403
379.0,False,14156.273978241255
380.0,False,14156.273978132893
381.0,False,14156.273978024306
382.0,False,14156.273977915502
383.0,False,14156.273977806473
384.0,False,14156.273977697232
385.0,False,14156.27397758777
386.0,False,14156.273977478093
387.0,False,14156.2739773682
388.0,False,14156.273977258088
389.0,False,14156.273977147757
390.0,False,14156.273977037215
391.0,False,14156.273976926455
392.0,False,14156.273976815486
393.0,False,14156.273976704297
394.0,False,14156.273976592898
395.0,False,14156.273976481285
396.0,False,14156.273976369459
397.0,False,14156.273976257418
398.0,False,14156.273976145168
399.0,False,14156.273976032713
400.0,False,14156.273975920041
401.0,False,14156.273975807158
402.0,False,14156.273975694068
403.0,False,14156.273975580767
404.0,False,14156.273975467266
405.0,False,14156.273975353548
406.0,False,14156.273975239626
407.0,False,14156.273975125496
408.0,False,14156.273975011161
409.0,False,14156.273974896618
410.0,False,14156.273974781869
411.0,False,14156.273974666918
412.0,False,14156.273974551763
413.0,False,14156.273974436403
414.0,False,14156.27397432084
415.0,False,14156.273974205073
416.0,False,14156.273974089101
417.0,False,14156.273973972935
418.0,False,14156.273973856565
419.0,False,14156.273973739992
420.0,False,14156.273973623218
421.0,False,14156.273973506246
422.0,False,14156.273973389074
423.0,False,14156.273973271704
424.0,False,14156.273973154137
425.0,False,14156.273973036372
426.0,False,14156.27397291841
427.0,False,14156.273972800253
428.0,False,14156.2739726819
429.0,False,14156.27397256335
430.0,False,14156.273972444602
431.0,False,14156.273972325664
432.0,False,14156.273972206533
433.0,False,14156.2739720872
434.0,False,14156.273971967685
435.0,False,14156.273971847979
436.0,False,14156.273971728073
437.0,False,14156.273971607974
438.0,False,14156.273971487695
439.0,False,14156.27397136722
440.0,False,14156.273971246555
441.0,False,14156.2739711257
442.0,False,14156.27397100466
443.0,False,14156.273970883434
444.0,False,14156.273970762015
445.0,False,14156.273970640414
446.0,False,14156.273970518621
447.0,False,14156.273970396644
448.0,False,14156.273970274488
449.0,False,14156.273970152144
450.0,False,14156.273970029617
451.0,False,14156.273969906899
452.0,False,14156.273969784006
453.0,False,14156.27396966093
454.0,False,14156.273969537671
455.0,False,14156.27396941423
456.0,False,14156.273969290609
457.0,False,14156.273969166807
458.0,False,14156.273969042824
459.0,False,14156.273968918664
460.0,False,14156.273968794325
461.0,False,14156.27396866981
462.0,False,14156.27396854512
463.0,False,14156.273968420244
464.0,False,14156.273968295196
465.0,False,14156.273968169975
466.0,False,14156.273968044576
467.0,False,14156.273967919007
468.0,False,14156.273967793257
469.0,False,14156.273967667337
470.0,False,14156.273967541245
471.0,False,14156.27396741498
472.0,False,14156.273967288542
473.0,False,14156.273967161938
474.0,False,14156.273967035157
475.0,False,14156.27396690821
476.0,False,14156.273966781095
477.0,False,14156.273966653805
478.0,False,14156.27396652635
479.0,False,14156.273966398727
480.0,False,14156.273966270937
481.0,False,14156.27396614298
482.0,False,14156.273966014858
483.0,False,14156.273965886574
484.0,False,14156.273965758117
485.0,False,14156.273965629502
486.0,False,14156.273965500719
487.0,False,14156.273965371776
488.0,False,14156.27396524267
489.0,False,14156.273965113403
490.0,False,14156.273964983973
491.0,False,14156.273964854383
492.0,False,14156.27396472463
493.0,False,14156.27396459472
494.0,False,14156.273964464654
495.0,False,14156.273964334425
496.0,False,14156.27396420404
497.0,False,14156.273964073494
498.0,False,14156.273963942796
499.0,False,14156.273963811944
500.0,False,14156.273963680926
501.0,False,14156.273963549762
502.0,False,14156.27396341844
503.0,False,14156.273963286969
504.0,False,14156.273963155341
505.0,False,14156.273963023561
506.0,False,14156.273962891628
507.0,False,14156.273962759542
508.0,False,14156.273962627312
509.0,False,14156.273962494924
510.0,False,14156.273962362391
511.0,False,14156.273962229709
512.0,False,14156.27396209688
513.0,False,14156.2739619639
514.0,False,14156.273961830771
515.0,False,14156.2739616975
516.0,False,14156.273961564078
517.0,False,14156.273961430516
518.0,False,14156.273961296807
519.0,False,14156.273961162953
520.0,False,14156.273961028957
521.0,False,14156.273960894814
522.0,False,14156.27396076053
523.0,False,14156.27396062611
524.0,False,14156.273960491542
525.0,False,14156.273960356839
526.0,False,14156.27396022199
527.0,False,14156.273960087006
528.0,False,14156.273959951879
529.0,False,14156.273959816619
530.0,False,14156.27395968122
531.0,False,14156.273959545682
532.0,False,14156.273959410006
533.0,False,14156.273959274198
534.0,False,14156.273959138258
535.0,False,14156.27395900218
536.0,False,14156.273958865962
537.0,False,14156.27395872962
538.0,False,14156.273958593138
539.0,False,14156.273958456528
540.0,False,14156.273958319785
541.0,False,14156.273958182914
542.0,False,14156.273958045913
543.0,False,14156.273957908777
544.0,False,14156.273957771515
545.0,False,14156.273957634126
546.0,False,14156.273957496609
547.0,False,14156.273957358964
548.0,False,14156.273957221192
549.0,False,14156.273957083295
550.0,False,14156.273956945271
551.0,False,14156.273956807125
552.0,False,14156.273956668856
553.0,False,14156.273956530462
554.0,False,14156.27395639194
555.0,False,14156.273956253302
556.0,False,14156.273956114543
557.0,False,14156.273955975661
558.0,False,14156.273955836657
559.0,False,14156.273955697534
560.0,False,14156.273955558294
561.0,False,14156.273955418934
562.0,False,14156.27395527946
563.0,False,14156.273955139863
564.0,False,14156.273955000152
565.0,False,14156.273954860324
566.0,False,14156.27395472038
567.0,False,14156.273954580327
568.0,False,14156.273954440154
569.0,False,14156.273954299872
570.0,False,14156.273954159471
571.0,False,14156.273954018963
572.0,False,14156.273953878344
573.0,False,14156.273953737615
574.0,False,14156.273953596772
575.0,False,14156.273953455819
576.0,False,14156.273953314758
577.0,False,14156.27395317359
578.0,False,14156.273953032318
579.0,False,14156.27395289093
580.0,False,14156.27395274944
581.0,False,14156.273952607844
582.0,False,14156.273952466145
583.0,False,14156.273952324342
584.0,False,14156.273952182431
585.0,False,14156.273952040417
586.0,False,14156.273951898302
587.0,False,14156.273951756084
588.0,False,14156.273951613768
589.0,False,14156.27395147135
590.0,False,14156.27395132883
591.0,False,14156.273951186215
592.0,False,14156.273951043493
593.0,False,14156.27395090068
594.0,False,14156.273950757766
595.0,False,14156.273950614755
596.0,False,14156.273950471652
597.0,False,14156.273950328452
598.0,False,14156.273950185157
599.0,False,14156.273950041767
600.0,False,14156.27394989828
601.0,False,14156.273949754703
602.0,False,14156.273949611033
603.0,False,14156.273949467273
604.0,False,14156.27394932342
605.0,False,14156.273949179476
606.0,False,14156.273949035447
607.0,False,14156.273948891323
608.0,False,14156.273948747117
609.0,False,14156.273948602819
610.0,False,14156.273948458433
611.0,False,14156.273948313958
612.0,False,14156.273948169403
613.0,False,14156.273948024762
614.0,False,14156.273947880034
615.0,False,14156.273947735224
616.0,False,14156.27394759033
617.0,False,14156.273947445354
618.0,False,14156.273947300295
619.0,False,14156.273947155156
620.0,False,14156.273947009935
621.0,False,14156.273946864638
622.0,False,14156.273946719257
623.0,False,14156.273946573796
624.0,False,14156.27394642826
625.0,False,14156.273946282647
626.0,False,14156.273946136955
627.0,False,14156.27394599119
628.0,False,14156.273945845349
629.0,False,14156.27394569943
630.0,False,14156.273945553441
631.0,False,14156.273945407374
632.0,False,14156.27394526124
633.0,False,14156.273945115028
634.0,False,14156.27394496875
635.0,False,14156.273944822398
636.0,False,14156.273944675977
637.0,False,14156.273944529485
638.0,False,14156.273944382925
639.0,False,14156.273944236298
640.0,False,14156.273944089602
641.0,False,14156.27394394284
642.0,False,14156.273943796012
643.0,False,14156.273943649117
644.0,False,14156.273943502158
645.0,False,14156.273943355134
646.0,False,14156.273943208045
647.0,False,14156.2739430609
648.0,False,14156.273942913687
649.0,False,14156.273942766411
650.0,False,14156.27394261908
651.0,False,14156.273942471682
652.0,False,14156.27394232423
653.0,False,14156.273942176716
654.0,False,14156.273942029147
655.0,False,14156.273941881514
656.0,False,14156.27394173383
657.0,False,14156.273941586087
658.0,False,14156.27394143829
659.0,False,14156.273941290436
660.0,False,14156.273941142532
661.0,False,14156.273940994568
662.0,False,14156.273940846557
663.0,False,14156.27394069849
664.0,False,14156.273940550374
665.0,False,14156.273940402205
666.0,False,14156.273940253985
667.0,False,14156.273940105719
668.0,False,14156.2739399574
669.0,False,14156.273939809036
670.0,False,14156.27393966062
671.0,False,14156.273939512159
672.0,False,14156.273939363655
673.0,False,14156.273939215103
674.0,False,14156.273939066508
675.0,False,14156.273938917866
676.0,False,14156.27393876918
677.0,False,14156.273938620456
678.0,False,14156.273938471684
679.0,False,14156.27393832287
680.0,False,14156.27393817402
681.0,False,14156.273938025126
682.0,False,14156.273937876194
683.0,False,14156.273937727225
684.0,False,14156.273937578215
685.0,False,14156.273937429167
686.0,False,14156.273937280082
687.0,False,14156.273937130962
688.0,False,14156.273936981808
689.0,False,14156.273936832615
690.0,False,14156.27393668339
691.0,False,14156.273936534131
692.0,False,14156.273936384843
693.0,False,14156.273936235515
694.0,False,14156.27393608616
695.0,False,14156.273935936773
696.0,False,14156.273935787358
697.0,False,14156.273935637913
698.0,False,14156.273935488438
699.0,False,14156.273935338933
700.0,False,14156.273935189403
701.0,False,14156.27393503985
702.0,False,14156.273934890267
703.0,False,14156.273934740655
704.0,False,14156.273934591023
705.0,False,14156.273934441366
706.0,False,14156.273934291685
707.0,False,14156.273934141978
708.0,False,14156.273933992252
709.0,False,14156.273933842505
710.0,False,14156.273933692737
711.0,False,14156.273933542952
712.0,False,14156.273933393142
713.0,False,14156.273933243314
714.0,False,14156.273933093471
715.0,False,14156.273932943606
716.0,False,14156.273932793727
717.0,False,14156.273932643831
718.0,False,14156.273932493923
719.0,False,14156.273932343996
720.0,False,14156.273932194057
721.0,False,14156.273932044105
722.0,False,14156.273931894139
723.0,False,14156.273931744161
724.0,False,14156.273931594173
725.0,False,14156.273931444175
726.0,False,14156.273931294163
727.0,False,14156.273931144146
728.0,False,14156.273930994117
729.0,False,14156.27393084408
730.0,False,14156.273930694037
731.0,False,14156.27393054399
732.0,False,14156.273930393936
733.0,False,14156.273930243875
734.0,False,14156.273930093808
735.0,False,14156.273929943742
736.0,False,14156.273929793666
737.0,False,14156.273929643594
738.0,False,14156.273929493516
739.0,False,14156.273929343437
740.0,False,14156.27392919336
741.0,False,14156.273929043282
742.0,False,14156.273928893203
743.0,False,14156.273928743125
744.0,False,14156.273928593047
745.0,False,14156.273928442979
746.0,False,14156.273928292912
747.0,False,14156.27392814285
748.0,False,14156.273927992788
749.0,False,14156.273927842738
750.0,False,14156.273927692688
751.0,False,14156.273927542648
752.0,False,14156.273927392614
753.0,False,14156.27392724259
754.0,False,14156.273927092576
755.0,False,14156.273926942567
756.0,False,14156.273926792574
757.0,False,14156.273926642587
758.0,False,14156.273926492615
759.0,False,14156.273926342652
760.0,False,14156.273926192705
761.0,False,14156.273926042772
762.0,False,14156.27392589285
763.0,False,14156.273925742944
764.0,False,14156.273925593054
765.0,False,14156.273925443185
766.0,False,14156.273925293322
767.0,False,14156.273925143485
768.0,False,14156.273924993664
769.0,False,14156.273924843863
770.0,False,14156.273924694084
771.0,False,14156.273924544317
772.0,False,14156.27392439458
773.0,False,14156.27392424486
774.0,False,14156.273924095163
775.0,False,14156.273923945491
776.0,False,14156.273923795843
777.0,False,14156.273923646217
778.0,False,14156.273923496614
779.0,False,14156.27392334704
780.0,False,14156.273923197494
781.0,False,14156.273923047973
782.0,False,14156.27392289848
783.0,False,14156.273922749015
784.0,False,14156.273922599577
785.0,False,14156.273922450171
786.0,False,14156.273922300794
787.0,False,14156.27392215145
788.0,False,14156.273922002134
789.0,False,14156.273921852855
790.0,False,14156.273921703607
791.0,False,14156.273921554393
792.0,False,14156.273921405218
793.0,False,14156.273921256074
794.0,False,14156.273921106962
795.0,False,14156.273920957894
796.0,False,14156.273920808859
797.0,False,14156.273920659864
798.0,False,14156.273920510905
799.0,False,14156.273920361982
800.0,False,14156.273920213105
801.0,False,14156.273920064265
802.0,False,14156.273919915468
803.0,False,14156.273919766712
804.0,False,14156.273919618001
805.0,False,14156.273919469328
806.0,False,14156.273919320703
807.0,False,14156.273919172121
808.0,False,14156.273919023584
809.0,False,14156.273918875095
810.0,False,14156.27391872665
811.0,False,14156.273918578256
812.0,False,14156.273918429904
813.0,False,14156.273918281604
814.0,False,14156.27391813335
815.0,False,14156.27391798515
816.0,False,14156.273917837
817.0,False,14156.273917688899
818.0,False,14156.27391754085
819.0,False,14156.273917392855
820.0,False,14156.273917244913
821.0,False,14156.273917097024
822.0,False,14156.273916949189
823.0,False,14156.273916801409
824.0,False,14156.273916653685
825.0,False,14156.273916506021
826.0,False,14156.273916358408
827.0,False,14156.273916210856
828.0,False,14156.273916063363
829.0,False,14156.273915915932
830.0,False,14156.273915768554
831.0,False,14156.273915621243
832.0,False,14156.273915473992
833.0,False,14156.273915326798
834.0,False,14156.273915179669
835.0,False,14156.273915032603
836.0,False,14156.2739148856
837.0,False,14156.273914738666
838.0,False,14156.273914591793
839.0,False,14156.273914444986
840.0,False,14156.273914298245
841.0,False,14156.273914151574
842.0,False,14156.273914004967
843.0,False,14156.273913858431
844.0,False,14156.273913711964
845.0,False,14156.273913565567
846.0,False,14156.273913419238
847.0,False,14156.27391327298
848.0,False,14156.273913126797
849.0,False,14156.273912980685
850.0,False,14156.273912834646
851.0,False,14156.27391268868
852.0,False,14156.273912542785
853.0,False,14156.273912396968
854.0,False,14156.273912251228
855.0,False,14156.273912105562
856.0,False,14156.27391195998
857.0,False,14156.273911814465
858.0,False,14156.273911669034
859.0,False,14156.273911523682
860.0,False,14156.273911378408
861.0,False,14156.273911233215
862.0,False,14156.273911088101
863.0,False,14156.273910943071
864.0,False,14156.273910798123
865.0,False,14156.273910653255
866.0,False,14156.273910508473
867.0,False,14156.273910363774
868.0,False,14156.273910219163
869.0,False,14156.273910074635
870.0,False,14156.273909930193
871.0,False,14156.273909785838
872.0,False,14156.273909641568
873.0,False,14156.273909497388
874.0,False,14156.273909353295
875.0,False,14156.273909209296
876.0,False,14156.273909065381
877.0,False,14156.273908921561
878.0,False,14156.273908777832
879.0,False,14156.273908634195
880.0,False,14156.273908490648
881.0,False,14156.273908347193
882.0,False,14156.273908203835
883.0,False,14156.273908060572
884.0,False,14156.2739079174
885.0,False,14156.273907774328
886.0,False,14156.273907631352
887.0,False,14156.27390748847
888.0,False,14156.273907345689
889.0,False,14156.273907203005
890.0,False,14156.27390706042
891.0,False,14156.273906917935
892.0,False,14156.273906775548
893.0,False,14156.273906633265
894.0,False,14156.273906491082
895.0,False,14156.273906349003
896.0,False,14156.273906207025
897.0,False,14156.273906065151
898.0,False,14156.27390592338
899.0,False,14156.273905781714
900.0,False,14156.273905640157
901.0,False,14156.273905498703
902.0,False,14156.273905357355
903.0,False,14156.273905216112
904.0,False,14156.273905074982
905.0,False,14156.273904933958
906.0,False,14156.273904793044
907.0,False,14156.273904652242
908.0,False,14156.273904511545
909.0,False,14156.273904370964
910.0,False,14156.273904230491
911.0,False,14156.273904090129
912.0,False,14156.273903949885
913.0,False,14156.273903809753
914.0,False,14156.273903669735
915.0,False,14156.273903529831
916.0,False,14156.273903390047
917.0,False,14156.27390325037
918.0,False,14156.273903110816
919.0,False,14156.273902971376
920.0,False,14156.273902832056
921.0,False,14156.273902692858
922.0,False,14156.273902553774
923.0,False,14156.273902414812
924.0,False,14156.27390227597
925.0,False,14156.273902137253
926.0,False,14156.273901998653
927.0,False,14156.273901860177
928.0,False,14156.273901721823
929.0,False,14156.273901583592
930.0,False,14156.273901445491
931.0,False,14156.27390130751
932.0,False,14156.273901169652
933.0,False,14156.273901031922
934.0,False,14156.273900894323
935.0,False,14156.273900756849
936.0,False,14156.273900619502
937.0,False,14156.273900482283
938.0,False,14156.273900345193
939.0,False,14156.273900208234
940.0,False,14156.273900071401
941.0,False,14156.273899934706
942.0,False,14156.273899798145
943.0,False,14156.273899661708
944.0,False,14156.273899525408
945.0,False,14156.273899389238
946.0,False,14156.273899253205
947.0,False,14156.273899117308
948.0,False,14156.273898981543
949.0,False,14156.273898845917
950.0,False,14156.273898710426
951.0,False,14156.273898575071
952.0,False,14156.273898439855
953.0,False,14156.27389830478
954.0,False,14156.273898169839
955.0,False,14156.273898035039
956.0,False,14156.273897900383
957.0,False,14156.27389776586
958.0,False,14156.273897631489
959.0,False,14156.273897497253
960.0,False,14156.273897363159
961.0,False,14156.27389722921
962.0,False,14156.273897095405
963.0,False,14156.273896961744
964.0,False,14156.273896828228
965.0,False,14156.27389669486
966.0,False,14156.273896561635
967.0,False,14156.27389642856
968.0,False,14156.273896295626
969.0,False,14156.27389616285
970.0,False,14156.273896030216
971.0,False,14156.27389589773
972.0,False,14156.273895765398
973.0,False,14156.273895633214
974.0,False,14156.273895501181
975.0,False,14156.273895369297
976.0,False,14156.273895237575
977.0,False,14156.273895105995
978.0,False,14156.273894974573
979.0,False,14156.273894843305
980.0,False,14156.273894712189
981.0,False,14156.273894581233
982.0,False,14156.273894450425
983.0,False,14156.273894319784
984.0,False,14156.273894189293
985.0,False,14156.273894058959
986.0,False,14156.273893928783
987.0,False,14156.27389379877
988.0,False,14156.273893668911
989.0,False,14156.273893539214
990.0,False,14156.27389340968
991.0,False,14156.273893280302
992.0,False,14156.273893151088
