Epoch[JDUT1] is 2457769.4377327663823962
Time[s],AccessOrNoAccess,Range[km]
1581.0,False,10011.549111053218
1582.0,False,10011.549581984678
1583.0,False,10011.550052296467
1584.0,False,10011.550521988063
1585.0,False,10011.550991058939
1586.0,False,10011.551459508562
1587.0,False,10011.551927336412
1588.0,False,10011.552394541959
1589.0,False,10011.55286112468
1590.0,False,10011.553327084048
1591.0,False,10011.553792419543
1592.0,False,10011.554257130638
1593.0,False,10011.554721216817
1594.0,False,10011.555184677547
1595.0,False,10011.55564751232
1596.0,False,10011.556109720605
1597.0,False,10011.556571301886
1598.0,False,10011.55703225565
1599.0,False,10011.557492581373
1600.0,False,10011.557952278537
1601.0,False,10011.558411346627
1602.0,False,10011.558869785125
1603.0,False,10011.55932759351
1604.0,False,10011.559784771282
1605.0,False,10011.560241317922
1606.0,False,10011.560697232913
1607.0,False,10011.561152515735
1608.0,False,10011.5616071659
1609.0,False,10011.562061182873
1610.0,False,10011.56251456616
1611.0,False,10011.562967315236
1612.0,False,10011.5634194296
1613.0,False,10011.563870908753
1614.0,False,10011.564321752167
1615.0,False,10011.564771959342
1616.0,False,10011.565221529787
1617.0,False,10011.56567046299
1618.0,False,10011.566118758432
1619.0,False,10011.566566415631
1620.0,False,10011.567013434062
1621.0,False,10011.567459813237
1622.0,False,10011.567905552647
1623.0,False,10011.568350651794
1624.0,False,10011.568795110183
1625.0,False,10011.5692389273
1626.0,False,10011.569682102663
1627.0,False,10011.570124635766
1628.0,False,10011.570566526116
1629.0,False,10011.571007773193
1630.0,False,10011.571448376537
1631.0,False,10011.571888335626
1632.0,False,10011.57232764998
1633.0,False,10011.572766319086
1634.0,False,10011.573204342489
1635.0,False,10011.573641719653
1636.0,False,10011.574078450116
1637.0,False,10011.574514533366
1638.0,False,10011.57494996894
1639.0,False,10011.57538475632
1640.0,False,10011.57581889502
1641.0,False,10011.576252384584
1642.0,False,10011.576685224485
1643.0,False,10011.577117414261
1644.0,False,10011.577548953413
1645.0,False,10011.577979841475
1646.0,False,10011.578410077938
1647.0,False,10011.578839662332
1648.0,False,10011.579268594158
1649.0,False,10011.579696872968
1650.0,False,10011.580124498241
1651.0,False,10011.580551469531
1652.0,False,10011.58097778634
1653.0,False,10011.58140344819
1654.0,False,10011.581828454602
1655.0,False,10011.582252805094
1656.0,False,10011.582676499205
1657.0,False,10011.583099536434
1658.0,False,10011.583521916335
1659.0,False,10011.583943638407
1660.0,False,10011.584364702203
1661.0,False,10011.584785107214
1662.0,False,10011.585204852994
1663.0,False,10011.585623939065
1664.0,False,10011.586042364961
1665.0,False,10011.586460130202
1666.0,False,10011.586877234315
1667.0,False,10011.58729367685
1668.0,False,10011.587709457317
1669.0,False,10011.588124575264
1670.0,False,10011.588539030217
1671.0,False,10011.588952821721
1672.0,False,10011.589365949292
1673.0,False,10011.589778412474
1674.0,False,10011.590190210807
1675.0,False,10011.59060134383
1676.0,False,10011.591011811077
1677.0,False,10011.59142161208
1678.0,False,10011.591830746393
1679.0,False,10011.59223921354
1680.0,False,10011.592647013078
1681.0,False,10011.593054144532
1682.0,False,10011.593460607455
1683.0,False,10011.593866401396
1684.0,False,10011.594271525873
1685.0,False,10011.594675980454
1686.0,False,10011.595079764691
1687.0,False,10011.595482878116
1688.0,False,10011.595885320257
1689.0,False,10011.596287090702
1690.0,False,10011.596688188969
1691.0,False,10011.597088614626
1692.0,False,10011.597488367206
1693.0,False,10011.597887446274
1694.0,False,10011.598285851378
1695.0,False,10011.59868358206
1696.0,False,10011.599080637876
1697.0,False,10011.599477018399
1698.0,False,10011.59987272315
1699.0,False,10011.600267751715
1700.0,False,10011.600662103632
1701.0,False,10011.601055778476
1702.0,False,10011.60144877578
1703.0,False,10011.601841095115
1704.0,False,10011.602232736039
1705.0,False,10011.602623698109
1706.0,False,10011.603013980899
1707.0,False,10011.603403583946
1708.0,False,10011.603792506829
1709.0,False,10011.60418074911
1710.0,False,10011.604568310342
1711.0,False,10011.604955190103
1712.0,False,10011.605341387954
1713.0,False,10011.605726903472
1714.0,False,10011.60611173619
1715.0,False,10011.606495885704
1716.0,False,10011.606879351571
1717.0,False,10011.607262133371
1718.0,False,10011.60764423065
1719.0,False,10011.608025643014
1720.0,False,10011.608406370007
1721.0,False,10011.6087864112
1722.0,False,10011.609165766182
1723.0,False,10011.609544434517
1724.0,False,10011.609922415788
1725.0,False,10011.610299709544
1726.0,False,10011.610676315408
1727.0,False,10011.611052232905
1728.0,False,10011.611427461652
1729.0,False,10011.611802001209
1730.0,False,10011.61217585115
1731.0,False,10011.612549011072
1732.0,False,10011.612921480526
1733.0,False,10011.613293259132
1734.0,False,10011.613664346452
1735.0,False,10011.614034742064
1736.0,False,10011.614404445556
1737.0,False,10011.614773456518
1738.0,False,10011.615141774528
1739.0,False,10011.61550939918
1740.0,False,10011.615876330052
1741.0,False,10011.616242566735
1742.0,False,10011.616608108818
1743.0,False,10011.616972955891
1744.0,False,10011.617337107537
1745.0,False,10011.617700563358
1746.0,False,10011.618063322941
1747.0,False,10011.618425385874
1748.0,False,10011.618786751753
1749.0,False,10011.61914742017
1750.0,False,10011.619507390731
1751.0,False,10011.619866663003
1752.0,False,10011.62022523662
1753.0,False,10011.620583111146
1754.0,False,10011.620940286197
1755.0,False,10011.621296761363
1756.0,False,10011.621652536258
1757.0,False,10011.622007610464
1758.0,False,10011.622361983576
1759.0,False,10011.62271565523
1760.0,False,10011.623068624995
1761.0,False,10011.623420892489
1762.0,False,10011.623772457318
1763.0,False,10011.62412331908
1764.0,False,10011.624473477365
1765.0,False,10011.624822931813
1766.0,False,10011.625171682013
1767.0,False,10011.625519727582
1768.0,False,10011.625867068116
1769.0,False,10011.626213703228
1770.0,False,10011.626559632528
1771.0,False,10011.626904855633
1772.0,False,10011.62724937216
1773.0,False,10011.6275931817
1774.0,False,10011.627936283883
1775.0,False,10011.628278678327
1776.0,False,10011.628620364638
1777.0,False,10011.628961342423
1778.0,False,10011.62930161132
1779.0,False,10011.629641170945
1780.0,False,10011.629980020894
1781.0,False,10011.6303181608
1782.0,False,10011.630655590287
1783.0,False,10011.630992308976
1784.0,False,10011.631328316475
1785.0,False,10011.631663612421
1786.0,False,10011.631998196428
1787.0,False,10011.63233206813
1788.0,False,10011.632665227127
1789.0,False,10011.63299767308
1790.0,False,10011.633329405595
1791.0,False,10011.633660424286
1792.0,False,10011.633990728807
1793.0,False,10011.634320318779
1794.0,False,10011.634649193833
1795.0,False,10011.634977353586
1796.0,False,10011.635304797679
1797.0,False,10011.635631525744
1798.0,False,10011.63595753742
1799.0,False,10011.636282832313
1800.0,False,10011.636607410097
1801.0,False,10011.636931270385
1802.0,False,10011.637254412806
1803.0,False,10011.637576837009
1804.0,False,10011.637898542636
1805.0,False,10011.638219529314
1806.0,False,10011.638539796677
1807.0,False,10011.63885934439
1808.0,False,10011.63917817207
1809.0,False,10011.63949627937
1810.0,False,10011.63981366592
1811.0,False,10011.640130331381
1812.0,False,10011.64044627539
1813.0,False,10011.640761497585
1814.0,False,10011.641075997612
1815.0,False,10011.641389775137
1816.0,False,10011.641702829784
1817.0,False,10011.64201516121
1818.0,False,10011.642326769057
1819.0,False,10011.642637652996
1820.0,False,10011.642947812652
1821.0,False,10011.643257247677
1822.0,False,10011.643565957756
1823.0,False,10011.64387394251
1824.0,False,10011.644181201595
1825.0,False,10011.644487734675
1826.0,False,10011.644793541414
1827.0,False,10011.645098621442
1828.0,False,10011.645402974436
1829.0,False,10011.645706600048
1830.0,False,10011.64600949794
1831.0,False,10011.646311667777
1832.0,False,10011.6466131092
1833.0,False,10011.646913821889
1834.0,False,10011.647213805485
1835.0,False,10011.647513059686
1836.0,False,10011.647811584118
1837.0,False,10011.648109378466
1838.0,False,10011.648406442397
1839.0,False,10011.648702775561
1840.0,False,10011.648998377632
1841.0,False,10011.64929324829
1842.0,False,10011.649587387194
1843.0,False,10011.649880794
1844.0,False,10011.6501734684
1845.0,False,10011.650465410063
1846.0,False,10011.650756618648
1847.0,False,10011.651047093826
1848.0,False,10011.651336835297
1849.0,False,10011.651625842696
1850.0,False,10011.651914115731
1851.0,False,10011.652201654058
1852.0,False,10011.65248845737
1853.0,False,10011.652774525332
1854.0,False,10011.653059857616
1855.0,False,10011.653344453933
1856.0,False,10011.653628313921
1857.0,False,10011.653911437294
1858.0,False,10011.654193823706
1859.0,False,10011.654475472877
1860.0,False,10011.654756384449
1861.0,False,10011.65503655814
1862.0,False,10011.655315993612
1863.0,False,10011.655594690568
1864.0,False,10011.655872648684
1865.0,False,10011.656149867633
1866.0,False,10011.656426347132
1867.0,False,10011.656702086862
1868.0,False,10011.656977086506
1869.0,False,10011.65725134575
1870.0,False,10011.657524864302
1871.0,False,10011.657797641848
1872.0,False,10011.658069678077
1873.0,False,10011.65834097268
1874.0,False,10011.658611525372
1875.0,False,10011.658881335821
1876.0,False,10011.65915040373
1877.0,False,10011.659418728825
1878.0,False,10011.659686310775
1879.0,False,10011.659953149283
1880.0,False,10011.660219244055
1881.0,False,10011.660484594797
1882.0,False,10011.660749201194
1883.0,False,10011.66101306296
1884.0,False,10011.661276179799
1885.0,False,10011.661538551421
1886.0,False,10011.661800177517
1887.0,False,10011.662061057797
1888.0,False,10011.662321191965
1889.0,False,10011.662580579745
1890.0,False,10011.662839220831
1891.0,False,10011.663097114922
1892.0,False,10011.66335426175
1893.0,False,10011.663610661024
1894.0,False,10011.663866312445
1895.0,False,10011.664121215716
1896.0,False,10011.66437537058
1897.0,False,10011.664628776738
1898.0,False,10011.664881433884
1899.0,False,10011.665133341767
1900.0,False,10011.66538450009
1901.0,False,10011.66563490856
1902.0,False,10011.665884566903
1903.0,False,10011.666133474846
1904.0,False,10011.666381632116
1905.0,False,10011.666629038407
1906.0,False,10011.66687569346
1907.0,False,10011.667121596993
1908.0,False,10011.667366748734
1909.0,False,10011.667611148394
1910.0,False,10011.667854795713
1911.0,False,10011.668097690406
1912.0,False,10011.668339832217
1913.0,False,10011.668581220854
1914.0,False,10011.66882185606
1915.0,False,10011.669061737555
1916.0,False,10011.669300865069
1917.0,False,10011.669539238344
1918.0,False,10011.6697768571
1919.0,False,10011.670013721077
1920.0,False,10011.670249830011
1921.0,False,10011.670485183622
1922.0,False,10011.670719781663
1923.0,False,10011.670953623865
1924.0,False,10011.671186709955
1925.0,False,10011.671419039689
1926.0,False,10011.671650612787
1927.0,False,10011.671881429009
1928.0,False,10011.67211148807
1929.0,False,10011.672340789732
1930.0,False,10011.672569333738
1931.0,False,10011.67279711981
1932.0,False,10011.67302414771
1933.0,False,10011.673250417194
1934.0,False,10011.673475927975
1935.0,False,10011.673700679808
1936.0,False,10011.67392467247
1937.0,False,10011.674147905685
1938.0,False,10011.6743703792
1939.0,False,10011.674592092768
1940.0,False,10011.674813046142
1941.0,False,10011.675033239077
1942.0,False,10011.675252671323
1943.0,False,10011.675471342627
1944.0,False,10011.67568925276
1945.0,False,10011.67590640145
1946.0,False,10011.676122788473
1947.0,False,10011.676338413583
1948.0,False,10011.676553276546
1949.0,False,10011.676767377092
1950.0,False,10011.676980715009
1951.0,False,10011.677193290043
1952.0,False,10011.677405101966
1953.0,False,10011.677616150528
1954.0,False,10011.677826435489
1955.0,False,10011.678035956633
1956.0,False,10011.678244713705
1957.0,False,10011.678452706472
1958.0,False,10011.678659934709
1959.0,False,10011.67886639818
1960.0,False,10011.679072096662
1961.0,False,10011.679277029894
1962.0,False,10011.679481197669
1963.0,False,10011.679684599769
1964.0,False,10011.679887235938
1965.0,False,10011.680089105956
1966.0,False,10011.680290209613
1967.0,False,10011.680490546665
1968.0,False,10011.680690116893
1969.0,False,10011.680888920067
1970.0,False,10011.681086955978
1971.0,False,10011.681284224382
1972.0,False,10011.681480725068
1973.0,False,10011.681676457827
1974.0,False,10011.681871422425
1975.0,False,10011.682065618643
1976.0,False,10011.682259046262
1977.0,False,10011.682451705074
1978.0,False,10011.682643594853
1979.0,False,10011.68283471539
1980.0,False,10011.683025066459
1981.0,False,10011.68321464787
1982.0,False,10011.683403459385
1983.0,False,10011.683591500794
1984.0,False,10011.683778771894
1985.0,False,10011.68396527248
1986.0,False,10011.684151002331
1987.0,False,10011.684335961238
1988.0,False,10011.684520149
1989.0,False,10011.684703565415
1990.0,False,10011.684886210252
1991.0,False,10011.68506808334
1992.0,False,10011.685249184458
1993.0,False,10011.685429513385
1994.0,False,10011.685609069942
1995.0,False,10011.68578785392
1996.0,False,10011.68596586513
1997.0,False,10011.686143103338
1998.0,False,10011.686319568378
1999.0,False,10011.686495260046
2000.0,False,10011.68667017814
2001.0,False,10011.686844322447
2002.0,False,10011.687017692793
2003.0,False,10011.687190288987
2004.0,False,10011.687362110815
2005.0,False,10011.687533158096
2006.0,False,10011.687703430618
2007.0,False,10011.687872928233
2008.0,False,10011.688041650707
2009.0,False,10011.688209597873
2010.0,False,10011.688376769538
2011.0,False,10011.688543165517
2012.0,False,10011.688708785614
2013.0,False,10011.688873629639
2014.0,False,10011.68903769743
2015.0,False,10011.689200988782
2016.0,False,10011.689363503509
2017.0,False,10011.689525241442
2018.0,False,10011.6896862024
2019.0,False,10011.689846386185
2020.0,False,10011.690005792627
2021.0,False,10011.690164421554
2022.0,False,10011.690322272796
2023.0,False,10011.690479346136
2024.0,False,10011.69063564143
2025.0,False,10011.690791158493
2026.0,False,10011.690945897162
2027.0,False,10011.691099857231
2028.0,False,10011.691253038567
2029.0,False,10011.691405440977
2030.0,False,10011.69155706429
2031.0,False,10011.691707908329
2032.0,False,10011.691857972946
2033.0,False,10011.692007257952
2034.0,False,10011.692155763183
2035.0,False,10011.692303488484
2036.0,False,10011.692450433678
2037.0,False,10011.6925965986
2038.0,False,10011.692741983088
2039.0,False,10011.692886586981
2040.0,False,10011.693030410122
2041.0,False,10011.693173452315
2042.0,False,10011.69331571345
2043.0,False,10011.693457193334
2044.0,False,10011.693597891817
2045.0,False,10011.693737808748
2046.0,False,10011.693876943946
2047.0,False,10011.69401529727
2048.0,False,10011.694152868587
2049.0,False,10011.694289657704
2050.0,False,10011.694425664484
2051.0,False,10011.694560888778
2052.0,False,10011.694695330427
2053.0,False,10011.69482898928
2054.0,False,10011.694961865189
2055.0,False,10011.695093958017
2056.0,False,10011.695225267595
2057.0,False,10011.695355793774
2058.0,False,10011.695485536435
2059.0,False,10011.695614495406
2060.0,False,10011.695742670554
2061.0,False,10011.695870061718
2062.0,False,10011.69599666879
2063.0,False,10011.696122491596
2064.0,False,10011.696247529982
2065.0,False,10011.696371783863
2066.0,False,10011.69649525305
2067.0,False,10011.69661793742
2068.0,False,10011.696739836832
2069.0,False,10011.69686095116
2070.0,False,10011.696981280262
2071.0,False,10011.697100824
2072.0,False,10011.697219582233
2073.0,False,10011.697337554837
2074.0,False,10011.697454741681
2075.0,False,10011.69757114263
2076.0,False,10011.697686757541
2077.0,False,10011.697801586311
2078.0,False,10011.697915628793
2079.0,False,10011.698028884848
2080.0,False,10011.698141354374
2081.0,False,10011.698253037244
2082.0,False,10011.698363933296
2083.0,False,10011.698474042436
2084.0,False,10011.698583364552
2085.0,False,10011.698691899492
2086.0,False,10011.698799647145
2087.0,False,10011.698906607386
2088.0,False,10011.69901278011
2089.0,False,10011.69911816518
2090.0,False,10011.699222762478
2091.0,False,10011.699326571903
2092.0,False,10011.699429593335
2093.0,False,10011.699531826647
2094.0,False,10011.699633271719
2095.0,False,10011.699733928453
2096.0,False,10011.699833796732
2097.0,False,10011.699932876434
2098.0,False,10011.700031167456
2099.0,False,10011.700128669694
2100.0,False,10011.700225383025
2101.0,False,10011.700321307342
2102.0,False,10011.700416442549
2103.0,False,10011.700510788523
2104.0,False,10011.700604345178
2105.0,False,10011.70069711238
2106.0,False,10011.700789090051
2107.0,False,10011.700880278087
2108.0,False,10011.700970676358
2109.0,False,10011.701060284791
2110.0,False,10011.701149103275
2111.0,False,10011.701237131716
2112.0,False,10011.701324370002
2113.0,False,10011.70141081804
2114.0,False,10011.701496475745
2115.0,False,10011.701581343003
2116.0,False,10011.70166541972
2117.0,False,10011.701748705816
2118.0,False,10011.701831201202
2119.0,False,10011.701912905759
2120.0,False,10011.7019938194
2121.0,False,10011.702073942062
2122.0,False,10011.702153273622
2123.0,False,10011.702231814008
2124.0,False,10011.702309563128
2125.0,False,10011.702386520907
2126.0,False,10011.702462687233
2127.0,False,10011.702538062033
2128.0,False,10011.70261264523
2129.0,False,10011.702686436725
2130.0,False,10011.702759436459
2131.0,False,10011.702831644317
2132.0,False,10011.702903060232
2133.0,False,10011.702973684141
2134.0,False,10011.703043515943
2135.0,False,10011.703112555566
2136.0,False,10011.703180802944
2137.0,False,10011.703248257982
2138.0,False,10011.703314920609
2139.0,False,10011.703380790752
2140.0,False,10011.703445868348
2141.0,False,10011.7035101533
2142.0,False,10011.70357364555
2143.0,False,10011.703636345033
2144.0,False,10011.703698251675
2145.0,False,10011.703759365391
2146.0,False,10011.703819686123
2147.0,False,10011.703879213826
2148.0,False,10011.70393794839
2149.0,False,10011.703995889771
2150.0,False,10011.704053037916
2151.0,False,10011.704109392742
2152.0,False,10011.704164954193
2153.0,False,10011.704219722198
2154.0,False,10011.704273696707
2155.0,False,10011.704326877654
2156.0,False,10011.704379264982
2157.0,False,10011.70443085863
2158.0,False,10011.704481658544
2159.0,False,10011.704531664654
2160.0,False,10011.70458087691
2161.0,False,10011.704629295275
2162.0,False,10011.704676919668
2163.0,False,10011.704723750056
2164.0,False,10011.704769786364
2165.0,False,10011.704815028557
2166.0,False,10011.704859476593
2167.0,False,10011.704903130392
2168.0,False,10011.704945989924
2169.0,False,10011.704988055151
2170.0,False,10011.70502932601
2171.0,False,10011.705069802452
2172.0,False,10011.705109484441
2173.0,False,10011.705148371935
2174.0,False,10011.705186464878
2175.0,False,10011.705223763229
2176.0,False,10011.705260266957
2177.0,False,10011.705295976024
2178.0,False,10011.705330890369
2179.0,False,10011.705365009957
2180.0,False,10011.705398334776
2181.0,False,10011.70543086476
2182.0,False,10011.70546259988
2183.0,False,10011.705493540107
2184.0,False,10011.705523685407
2185.0,False,10011.705553035723
2186.0,False,10011.70558159105
2187.0,False,10011.705609351342
2188.0,False,10011.705636316581
2189.0,False,10011.705662486722
2190.0,False,10011.705687861737
2191.0,False,10011.705712441597
2192.0,False,10011.705736226286
2193.0,False,10011.705759215767
2194.0,False,10011.705781410024
2195.0,False,10011.705802809012
2196.0,False,10011.705823412742
2197.0,False,10011.705843221142
2198.0,False,10011.70586223423
2199.0,False,10011.705880451973
2200.0,False,10011.705897874337
2201.0,False,10011.705914501323
2202.0,False,10011.705930332897
2203.0,False,10011.705945369067
2204.0,False,10011.705959609773
2205.0,False,10011.705973055028
2206.0,False,10011.705985704823
2207.0,False,10011.705997559127
2208.0,False,10011.706008617923
2209.0,False,10011.706018881221
2210.0,False,10011.706028348988
2211.0,False,10011.706037021215
2212.0,False,10011.706044897912
2213.0,False,10011.706051979045
2214.0,False,10011.706058264625
2215.0,False,10011.706063754633
2216.0,False,10011.706068449073
2217.0,False,10011.70607234793
2218.0,False,10011.706075451217
2219.0,False,10011.7060777589
2220.0,False,10011.706079270994
2221.0,False,10011.70607998751
2222.0,False,10011.706079908428
2223.0,False,10011.706079033751
2224.0,False,10011.706077363484
2225.0,False,10011.706074897633
2226.0,False,10011.706071636198
2227.0,False,10011.706067579164
2228.0,False,10011.706062726564
2229.0,False,10011.7060570784
2230.0,False,10011.706050634653
2231.0,False,10011.706043395357
2232.0,False,10011.706035360508
2233.0,False,10011.706026530128
2234.0,False,10011.706016904194
2235.0,False,10011.706006482764
2236.0,False,10011.705995265811
2237.0,False,10011.70598325336
2238.0,False,10011.705970445426
2239.0,False,10011.705956842035
2240.0,False,10011.705942443179
2241.0,False,10011.70592724889
2242.0,False,10011.705911259183
2243.0,False,10011.705894474077
2244.0,False,10011.705876893577
2245.0,False,10011.705858517715
2246.0,False,10011.705839346518
2247.0,False,10011.705819379997
2248.0,False,10011.705798618172
2249.0,False,10011.70577706108
2250.0,False,10011.705754708728
2251.0,False,10011.705731561162
2252.0,False,10011.70570761839
2253.0,False,10011.705682880434
2254.0,False,10011.705657347346
2255.0,False,10011.705631019144
2256.0,False,10011.705603895844
2257.0,False,10011.70557597749
2258.0,False,10011.705547264119
2259.0,False,10011.705517755745
2260.0,False,10011.70548745241
2261.0,False,10011.705456354155
2262.0,False,10011.705424461017
2263.0,False,10011.705391773014
2264.0,False,10011.705358290192
2265.0,False,10011.705324012595
2266.0,False,10011.705288940255
2267.0,False,10011.705253073202
2268.0,False,10011.705216411503
2269.0,False,10011.70517895518
2270.0,False,10011.705140704276
2271.0,False,10011.705101658828
2272.0,False,10011.705061818888
2273.0,False,10011.70502118452
2274.0,False,10011.704979755737
2275.0,False,10011.704937532597
2276.0,False,10011.704894515153
2277.0,False,10011.704850703454
2278.0,False,10011.704806097536
2279.0,False,10011.704760697461
2280.0,False,10011.704714503288
2281.0,False,10011.704667515054
2282.0,False,10011.704619732798
2283.0,False,10011.704571156617
2284.0,False,10011.704521786525
2285.0,False,10011.7044716226
2286.0,False,10011.70442066488
2287.0,False,10011.704368913444
2288.0,False,10011.704316368343
2289.0,False,10011.704263029624
2290.0,False,10011.704208897356
2291.0,False,10011.704153971617
2292.0,False,10011.70409825244
2293.0,False,10011.704041739888
2294.0,False,10011.70398443404
2295.0,False,10011.703926334974
2296.0,False,10011.703867442719
2297.0,False,10011.70380775736
2298.0,False,10011.70374727897
2299.0,False,10011.703686007611
2300.0,False,10011.703623943355
2301.0,False,10011.703561086257
2302.0,False,10011.703497436409
2303.0,False,10011.70343299387
2304.0,False,10011.703367758713
2305.0,False,10011.703301731008
2306.0,False,10011.703234910838
2307.0,False,10011.703167298276
2308.0,False,10011.703098893402
2309.0,False,10011.703029696277
2310.0,False,10011.702959707001
2311.0,False,10011.702888925636
2312.0,False,10011.702817352267
2313.0,False,10011.702744986978
2314.0,False,10011.702671829835
2315.0,False,10011.702597880932
2316.0,False,10011.702523140355
2317.0,False,10011.702447608192
2318.0,False,10011.70237128453
2319.0,False,10011.702294169418
2320.0,False,10011.702216262975
2321.0,False,10011.702137565304
2322.0,False,10011.702058076462
2323.0,False,10011.701977796543
2324.0,False,10011.701896725663
2325.0,False,10011.701814863878
2326.0,False,10011.701732211292
2327.0,False,10011.701648768014
2328.0,False,10011.701564534122
2329.0,False,10011.701479509707
2330.0,False,10011.701393694877
2331.0,False,10011.701307089725
2332.0,False,10011.701219694354
2333.0,False,10011.701131508842
2334.0,False,10011.701042533303
2335.0,False,10011.70095276784
2336.0,False,10011.700862212543
2337.0,False,10011.70077086753
2338.0,False,10011.70067873289
2339.0,False,10011.700585808729
2340.0,False,10011.700492095157
2341.0,False,10011.700397592265
2342.0,False,10011.700302300167
2343.0,False,10011.700206218991
2344.0,False,10011.700109348812
2345.0,False,10011.700011689756
2346.0,False,10011.69991324193
2347.0,False,10011.699814005447
2348.0,False,10011.699713980415
2349.0,False,10011.699613166942
2350.0,False,10011.699511565163
2351.0,False,10011.699409175159
2352.0,False,10011.699305997072
2353.0,False,10011.699202031003
2354.0,False,10011.69909727708
2355.0,False,10011.698991735411
2356.0,False,10011.698885406116
2357.0,False,10011.698778289327
2358.0,False,10011.698670385145
2359.0,False,10011.698561693707
2360.0,False,10011.698452215125
2361.0,False,10011.698341949534
2362.0,False,10011.698230897042
2363.0,False,10011.698119057777
2364.0,False,10011.698006431878
2365.0,False,10011.697893019462
2366.0,False,10011.697778820659
2367.0,False,10011.697663835595
2368.0,False,10011.6975480644
2369.0,False,10011.697431507208
2370.0,False,10011.69731416414
2371.0,False,10011.697196035337
2372.0,False,10011.697077120934
2373.0,False,10011.696957421058
2374.0,False,10011.696836935838
2375.0,False,10011.696715665417
2376.0,False,10011.696593609946
2377.0,False,10011.696470769542
2378.0,False,10011.696347144345
2379.0,False,10011.696222734496
2380.0,False,10011.696097540149
2381.0,False,10011.69597156142
2382.0,False,10011.695844798454
2383.0,False,10011.695717251416
2384.0,False,10011.695588920436
2385.0,False,10011.695459805653
2386.0,False,10011.695329907214
2387.0,False,10011.69519922528
2388.0,False,10011.695067759982
2389.0,False,10011.694935511465
2390.0,False,10011.69480247989
2391.0,False,10011.694668665401
2392.0,False,10011.69453406815
2393.0,False,10011.694398688276
2394.0,False,10011.694262525956
2395.0,False,10011.694125581322
2396.0,False,10011.693987854538
2397.0,False,10011.693849345758
2398.0,False,10011.693710055135
2399.0,False,10011.693569982825
2400.0,False,10011.693429128978
2401.0,False,10011.693287493772
2402.0,False,10011.693145077348
2403.0,False,10011.693001879881
2404.0,False,10011.692857901518
2405.0,False,10011.692713142422
2406.0,False,10011.692567602768
2407.0,False,10011.692421282714
2408.0,False,10011.692274182416
2409.0,False,10011.692126302056
2410.0,False,10011.69197764179
2411.0,False,10011.69182820178
2412.0,False,10011.6916779822
2413.0,False,10011.691526983226
2414.0,False,10011.691375205015
2415.0,False,10011.691222647742
2416.0,False,10011.69106931158
2417.0,False,10011.690915196692
2418.0,False,10011.690760303267
2419.0,False,10011.69060463148
2420.0,False,10011.690448181489
2421.0,False,10011.690290953484
2422.0,False,10011.690132947628
2423.0,False,10011.689974164126
2424.0,False,10011.689814603127
2425.0,False,10011.689654264816
2426.0,False,10011.68949314938
2427.0,False,10011.689331257003
2428.0,False,10011.689168587862
2429.0,False,10011.689005142145
2430.0,False,10011.688840920015
2431.0,False,10011.688675921681
2432.0,False,10011.688510147336
2433.0,False,10011.68834359713
2434.0,False,10011.688176271284
2435.0,False,10011.688008169966
2436.0,False,10011.687839293381
2437.0,False,10011.687669641702
2438.0,False,10011.687499215122
2439.0,False,10011.687328013855
2440.0,False,10011.687156038062
2441.0,False,10011.686983287951
2442.0,False,10011.686809763727
2443.0,False,10011.686635465567
2444.0,False,10011.686460393676
2445.0,False,10011.68628454824
2446.0,False,10011.686107929485
2447.0,False,10011.685930537578
2448.0,False,10011.685752372721
2449.0,False,10011.685573435147
2450.0,False,10011.685393725018
2451.0,False,10011.685213242556
2452.0,False,10011.685031987958
2453.0,False,10011.684849961426
2454.0,False,10011.684667163183
2455.0,False,10011.684483593404
2456.0,False,10011.68429925232
2457.0,False,10011.684114140131
2458.0,False,10011.683928257042
2459.0,False,10011.68374160326
2460.0,False,10011.683554178993
2461.0,False,10011.683365984463
2462.0,False,10011.683177019893
2463.0,False,10011.682987285456
2464.0,False,10011.682796781386
2465.0,False,10011.682605507907
2466.0,False,10011.68241346522
2467.0,False,10011.682220653558
2468.0,False,10011.682027073113
2469.0,False,10011.681832724129
2470.0,False,10011.681637606796
2471.0,False,10011.681441721359
2472.0,False,10011.681245068028
2473.0,False,10011.681047647027
2474.0,False,10011.680849458568
2475.0,False,10011.680650502874
2476.0,False,10011.680450780175
2477.0,False,10011.680250290708
2478.0,False,10011.680049034689
2479.0,False,10011.67984701233
2480.0,False,10011.679644223877
2481.0,False,10011.679440669548
2482.0,False,10011.679236349568
2483.0,False,10011.679031264182
2484.0,False,10011.678825413608
2485.0,False,10011.678618798082
2486.0,False,10011.67841141783
2487.0,False,10011.678203273106
2488.0,False,10011.677994364116
2489.0,False,10011.677784691097
2490.0,False,10011.677574254305
2491.0,False,10011.677363053968
2492.0,False,10011.677151090324
2493.0,False,10011.676938363602
2494.0,False,10011.676724874063
2495.0,False,10011.676510621915
2496.0,False,10011.676295607427
2497.0,False,10011.676079830824
2498.0,False,10011.675863292363
2499.0,False,10011.67564599227
2500.0,False,10011.675427930795
2501.0,False,10011.675209108187
2502.0,False,10011.674989524707
2503.0,False,10011.674769180567
2504.0,False,10011.674548076047
2505.0,False,10011.674326211383
2506.0,False,10011.674103586814
2507.0,False,10011.673880202598
2508.0,False,10011.673656059002
2509.0,False,10011.673431156258
2510.0,False,10011.673205494624
