Epoch[JDUT1] is 2457769.4377327663823962
Time[s],AccessOrNoAccess,Range[km],Elevation[deg]
181.0,False,8783.012669432977,-37.19689506638921
182.0,False,8779.627202880292,-37.17554057888759
183.0,False,8776.241353077765,-37.15418794399305
184.0,False,8772.855119026935,-37.13283714822983
185.0,False,8769.468504338032,-37.1114882071832
186.0,False,8766.08151262569,-37.090141136452516
187.0,False,8762.694147509032,-37.06879595165156
188.0,False,8759.306412611617,-37.04745266840839
189.0,False,8755.918311561527,-37.02611130236592
190.0,False,8752.529843376926,-37.00477184012258
191.0,False,8749.141020922378,-36.98343435546612
192.0,False,8745.75184322612,-36.962098835025515
193.0,False,8742.362313934122,-36.94076529450187
194.0,False,8738.972436696806,-36.919433749611
195.0,False,8735.582215169175,-36.89810421608394
196.0,False,8732.191653010657,-36.876776709666196
197.0,False,8728.800749263259,-36.85545121705164
198.0,False,8725.409516838305,-36.83412781214841
199.0,False,8722.017954787912,-36.81280648168165
200.0,False,8718.626066789577,-36.79148724145723
201.0,False,8715.23385652539,-36.770170107296686
202.0,False,8711.84132768193,-36.748855095036404
203.0,False,8708.448483950293,-36.72754222052819
204.0,False,8705.055324396804,-36.70623147056558
205.0,False,8701.661861979414,-36.68492291917865
206.0,False,8698.268095774532,-36.66361655319251
207.0,False,8694.874029491551,-36.64231238852162
208.0,False,8691.47966684437,-36.62101044109572
209.0,False,8688.085011551462,-36.599710726860394
210.0,False,8684.690067335874,-36.5784132617769
211.0,False,8681.294837925301,-36.55711806182308
212.0,False,8677.89932241429,-36.53582511391031
213.0,False,8674.503533813986,-36.51453449221059
214.0,False,8671.107471229174,-36.49324618366862
215.0,False,8667.711138405897,-36.471960204326145
216.0,False,8664.314539094767,-36.45067657024096
217.0,False,8660.917677051104,-36.42939529748763
218.0,False,8657.52055603477,-36.40811640215677
219.0,False,8654.123175165574,-36.386839871268016
220.0,False,8650.725547501059,-36.3655657791191
221.0,False,8647.327672171312,-36.34429411276365
222.0,False,8643.929552954725,-36.32302488835842
223.0,False,8640.531193634397,-36.30175812207715
224.0,False,8637.13259799808,-36.280493830110416
225.0,False,8633.733769838105,-36.259232028665245
226.0,False,8630.334712951568,-36.237972733966075
227.0,False,8626.935426487695,-36.216715933161055
228.0,False,8623.535923556843,-36.19546170069353
229.0,False,8620.136203318612,-36.17421002374691
230.0,False,8616.736269588742,-36.152960918613644
231.0,False,8613.336126187667,-36.1317144016035
232.0,False,8609.935776940574,-36.11047048904394
233.0,False,8606.535225677286,-36.08922919727945
234.0,False,8603.134471573256,-36.06799051357499
235.0,False,8599.733527785034,-36.04675451250393
236.0,False,8596.332393498433,-36.025521181366926
237.0,False,8592.931072562165,-36.00429053657893
238.0,False,8589.52956882964,-35.98306259457246
239.0,False,8586.127886159078,-35.96183737179828
240.0,False,8582.72602841337,-35.94061488472468
241.0,False,8579.323999460144,-35.91939514983785
242.0,False,8575.921798505447,-35.89817815454168
243.0,False,8572.51943875831,-35.87696397355943
244.0,False,8569.116919435175,-35.855752594331555
245.0,False,8565.714244422747,-35.83454403341701
246.0,False,8562.311417612469,-35.81333830739288
247.0,False,8558.908442900547,-35.792135432854494
248.0,False,8555.505324188052,-35.77093542641617
249.0,False,8552.102060708163,-35.74973827560714
250.0,False,8548.698665715783,-35.728544055284154
251.0,False,8545.295138454636,-35.70735275301452
252.0,False,8541.891482844889,-35.68616438548642
253.0,False,8538.487702811557,-35.66497896940717
254.0,False,8535.083802284438,-35.643796521502644
255.0,False,8531.67978519821,-35.622617058518124
256.0,False,8528.275650813715,-35.60144056811268
257.0,False,8524.87141243164,-35.58026712527883
258.0,False,8521.467069323333,-35.55909671771414
259.0,False,8518.062625442772,-35.53792936224005
260.0,False,8514.658084748757,-35.51676507569706
261.0,False,8511.253451205004,-35.49560387494558
262.0,False,8507.848728780005,-35.474445776864805
263.0,False,8504.443921447135,-35.45329079835361
264.0,False,8501.039028499472,-35.43213892722514
265.0,False,8497.634063289752,-35.4109902386286
266.0,False,8494.229025121547,-35.3898447204161
267.0,False,8490.8239179878,-35.36870238956553
268.0,False,8487.418745886247,-35.34756326307416
269.0,False,8484.01351281955,-35.3264273579592
270.0,False,8480.608222795317,-35.30529469125833
271.0,False,8477.202875135248,-35.28416525092342
272.0,False,8473.79748323743,-35.26303911224252
273.0,False,8470.39204643423,-35.24191626320832
274.0,False,8466.986568752847,-35.22079672093856
275.0,False,8463.58105422539,-35.19968050257141
276.0,False,8460.175506888987,-35.17856762526586
277.0,False,8456.769930785622,-35.157458106200984
278.0,False,8453.364329962238,-35.13635196257648
279.0,False,8449.958703773853,-35.115249182508364
280.0,False,8446.553065670329,-35.09414984144658
281.0,False,8443.147415017307,-35.07305392754818
282.0,False,8439.7417558816,-35.05196145809618
283.0,False,8436.33609233492,-35.03087245039394
284.0,False,8432.930428453945,-35.009786921765816
285.0,False,8429.524768320374,-34.98870488955751
286.0,False,8426.119111318934,-34.96762634203366
287.0,False,8422.713470944447,-34.946551354786614
288.0,False,8419.307846592348,-34.92547991612321
289.0,False,8415.902242364256,-34.90441204347379
290.0,False,8412.49666236683,-34.88334775429029
291.0,False,8409.09111071168,-34.86228706604585
292.0,False,8405.685591515532,-34.84122999623565
293.0,False,8402.280104193187,-34.82017653327669
294.0,False,8398.87466228437,-34.799126752906304
295.0,False,8395.469265214691,-34.7780806435849
296.0,False,8392.063917120902,-34.75703822289415
297.0,False,8388.658622144792,-34.73599950843763
298.0,False,8385.253384433265,-34.71496451784131
299.0,False,8381.848208138199,-34.69393326875286
300.0,False,8378.443097416566,-34.67290577884206
301.0,False,8375.038051718151,-34.65188203670568
302.0,False,8371.63308463385,-34.63086211824947
303.0,False,8368.228195624222,-34.609846012113906
304.0,False,8364.823388866522,-34.58883373605824
305.0,False,8361.41866854308,-34.5678253078643
306.0,False,8358.014038841276,-34.54682074533603
307.0,False,8354.609503953576,-34.525820066300064
308.0,False,8351.20506336096,-34.50482325951558
309.0,False,8347.800730698758,-34.48383040103665
310.0,False,8344.39650545872,-34.46284147966691
311.0,False,8340.992391853782,-34.44185651332464
312.0,False,8337.58839410195,-34.42087551995082
313.0,False,8334.184516426318,-34.39989851750933
314.0,False,8330.780763055207,-34.378925523987704
315.0,False,8327.37713822198,-34.357956557396285
316.0,False,8323.97364144369,-34.33699160668438
317.0,False,8320.570286406379,-34.31603074807881
318.0,False,8317.167072637967,-34.29507397057477
319.0,False,8313.76400439239,-34.2741212922762
320.0,False,8310.361085928824,-34.253172731311
321.0,False,8306.958321511518,-34.2322283058303
322.0,False,8303.55571540992,-34.21128803400907
323.0,False,8300.153267173202,-34.19035190496821
324.0,False,8296.750990531473,-34.16941999508707
325.0,False,8293.348885044828,-34.148492293533444
326.0,False,8289.94695500346,-34.127568818578176
327.0,False,8286.54520470268,-34.106649588515786
328.0,False,8283.143638443038,-34.08573462166518
329.0,False,8279.742260530245,-34.06482393636937
330.0,False,8276.3410752753,-34.04391755099602
331.0,False,8272.940082264622,-34.02301545486737
332.0,False,8269.539295278479,-34.002117724539694
333.0,False,8266.13871391428,-33.981224349383325
334.0,False,8262.73834250383,-33.960335347863605
335.0,False,8259.338185384147,-33.93945073847046
336.0,False,8255.938246897558,-33.918570539719106
337.0,False,8252.538531391547,-33.897694770148995
338.0,False,8249.139038485666,-33.87682341926371
339.0,False,8245.739782003851,-33.85595656377616
340.0,False,8242.34076157664,-33.83509419323859
341.0,False,8238.941981572516,-33.814236326290626
342.0,False,8235.543446365313,-33.79338298159744
343.0,False,8232.14516033405,-33.772534177849145
344.0,False,8228.747127863035,-33.75168993376116
345.0,False,8225.349348605376,-33.73085023902269
346.0,False,8221.951836428476,-33.71001517050524
347.0,False,8218.55459099643,-33.68918471794739
348.0,False,8215.157616714738,-33.668358900167135
349.0,False,8211.760917994117,-33.647537736007656
350.0,False,8208.36449925061,-33.62672124433813
351.0,False,8204.968364905546,-33.6059094440534
352.0,False,8201.572519385625,-33.585102354074735
353.0,False,8198.176962382886,-33.564299964309015
354.0,False,8194.781707814023,-33.54350235181065
355.0,False,8191.386755382157,-33.5227095065374
356.0,False,8187.9921095352265,-33.501921447514746
357.0,False,8184.597774726473,-33.48113819379422
358.0,False,8181.2037554145545,-33.46035976445428
359.0,False,8177.810056063397,-33.43958617859934
360.0,False,8174.416676399609,-33.41881742633192
361.0,False,8171.023630382816,-33.398053584868656
362.0,False,8167.630917750717,-33.37729464436358
363.0,False,8164.238542988647,-33.35654062402782
364.0,False,8160.846510587375,-33.33579154309957
365.0,False,8157.454825042935,-33.31504742084346
366.0,False,8154.06349085681,-33.29430827655145
367.0,False,8150.672512535865,-33.27357412954262
368.0,False,8147.2818898467585,-33.25284497014845
369.0,False,8143.891636797795,-33.23212087577271
370.0,False,8140.501753166821,-33.21140183679993
371.0,False,8137.112243482201,-33.19068787265781
372.0,False,8133.7231122777275,-33.1699790028017
373.0,False,8130.334364092547,-33.14927524671416
374.0,False,8126.9460034713165,-33.12857662390592
375.0,False,8123.5580302161925,-33.10788312491356
376.0,False,8120.170458377935,-33.08719482730726
377.0,False,8116.783287769867,-33.06651172167732
378.0,False,8113.396522958252,-33.045833827645126
379.0,False,8110.010168514768,-33.02516116485991
380.0,False,8106.624229016585,-33.00449375299931
381.0,False,8103.238709046241,-32.98383161176864
382.0,False,8099.85361319172,-32.96317476090139
383.0,False,8096.4689412964235,-32.94252319117506
384.0,False,8093.084707459139,-32.9218769803511
385.0,False,8089.700911534346,-32.90123611926104
386.0,False,8086.317558131961,-32.880600627752536
387.0,False,8082.934651867196,-32.85997052570088
388.0,False,8079.552197360785,-32.83934583301027
389.0,False,8076.170199238916,-32.818726569613524
390.0,False,8072.788657381486,-32.79811272650328
391.0,False,8069.407585929018,-32.777504381610505
392.0,False,8066.02698477262,-32.75690152598347
393.0,False,8062.646858560382,-32.73630417967044
394.0,False,8059.267211945916,-32.71571236274887
395.0,False,8055.8880495883095,-32.69512609532526
396.0,False,8052.5093761522085,-32.67454539753571
397.0,False,8049.131191554351,-32.65397026059229
398.0,False,8045.753509976845,-32.633400762597766
399.0,False,8042.376331347667,-32.61283689482074
400.0,False,8038.999660353434,-32.59227867751464
401.0,False,8035.623501686282,-32.571726130962304
402.0,False,8032.247860043931,-32.55117927547681
403.0,False,8028.872740129536,-32.53063813140036
404.0,False,8025.498146651814,-32.51010271910505
405.0,False,8022.124079570292,-32.48957303006039
406.0,False,8018.750553114102,-32.46904914256673
407.0,False,8015.377567253942,-32.448531048150556
408.0,False,8012.005126720741,-32.42801876730438
409.0,False,8008.633236250883,-32.407512320550474
410.0,False,8005.261900586313,-32.38701172844133
411.0,False,8001.891124474602,-32.36651701156026
412.0,False,7998.520907913107,-32.34602816160631
413.0,False,7995.151265171711,-32.32554525705436
414.0,False,7991.782196259101,-32.305068289662216
415.0,False,7988.413705945013,-32.28459728013482
416.0,False,7985.045799004774,-32.26413224920774
417.0,False,7981.67848021934,-32.24367321764785
418.0,False,7978.311754375192,-32.22322020625245
419.0,False,7974.945626264399,-32.20277323584979
420.0,False,7971.580095928114,-32.182332298407445
421.0,False,7968.215177682534,-32.16189747260231
422.0,False,7964.850871580049,-32.14146875046115
423.0,False,7961.487182435143,-32.12104615293697
424.0,False,7958.1241150678225,-32.1006297010137
425.0,False,7954.761674303734,-32.080219415706836
426.0,False,7951.399864974068,-32.059815318062896
427.0,False,7948.0386871588635,-32.039417400290084
428.0,False,7944.678155214316,-32.01902574124286
429.0,False,7941.3182692315995,-31.99864033318879
430.0,False,7937.959034064472,-31.978261197301652
431.0,False,7934.600454572216,-31.95788835478649
432.0,False,7931.242535619756,-31.937521826880293
433.0,False,7927.8852820776965,-31.917161634852373
434.0,False,7924.52869406515,-31.89680777115474
435.0,False,7921.172785978053,-31.876460314821607
436.0,False,7917.817557946858,-31.856119258366558
437.0,False,7914.463014864642,-31.835784623187045
438.0,False,7911.109161630137,-31.81545643071293
439.0,False,7907.75600314778,-31.795134702406905
440.0,False,7904.4035443275825,-31.774819459763638
441.0,False,7901.0517900852365,-31.75451072431055
442.0,False,7897.700740585133,-31.734208488784905
443.0,False,7894.350410268225,-31.71391283242842
444.0,False,7891.0007993101735,-31.69362374804042
445.0,False,7887.651912649291,-31.673341257279134
446.0,False,7884.303755229568,-31.65306538183592
447.0,False,7880.9563320006955,-31.632796143435183
448.0,False,7877.609647917949,-31.612533563833985
449.0,False,7874.263703185839,-31.592277636024516
450.0,False,7870.918512284149,-31.572028439430827
451.0,False,7867.574075428599,-31.551785967107733
452.0,False,7864.230397597273,-31.531550240945688
453.0,False,7860.887483773851,-31.511321282868362
454.0,False,7857.545338947712,-31.491099114832803
455.0,False,7854.203968113988,-31.470883758830052
456.0,False,7850.863376273423,-31.450675236884354
457.0,False,7847.5235636767375,-31.430473542284286
458.0,False,7844.184544847728,-31.4102787546647
459.0,False,7840.846320048375,-31.390090867378056
460.0,False,7837.508894302221,-31.369909902583917
461.0,False,7834.172272638577,-31.349735882476324
462.0,False,7830.836460092373,-31.32956882928285
463.0,False,7827.501461704285,-31.309408765265463
464.0,False,7824.167277765911,-31.28925568397726
465.0,False,7820.833922839071,-31.269109665238688
466.0,False,7817.501397226572,-31.24897070266734
467.0,False,7814.1697059920425,-31.228838818663046
468.0,False,7810.838854204658,-31.20871403565928
469.0,False,7807.50884693937,-31.18859637612432
470.0,False,7804.179689276834,-31.168485862560996
471.0,False,7800.851386303491,-31.148382517507326
472.0,False,7797.5239383581,-31.12828633482423
473.0,False,7794.1973600453975,-31.108197394545893
474.0,False,7790.871651715413,-31.088115690599132
475.0,False,7787.546818477443,-31.0680412456612
476.0,False,7784.222865446518,-31.04797408244436
477.0,False,7780.899797743445,-31.027914223696325
478.0,False,7777.577620494709,-31.007861692199732
479.0,False,7774.256334080786,-30.987816482090153
480.0,False,7770.935953143435,-30.967778673589855
481.0,False,7767.616478074379,-30.94774826090109
482.0,False,7764.297914023046,-30.927725266947945
483.0,False,7760.980266144696,-30.90770971469052
484.0,False,7757.663539600252,-30.887701627124194
485.0,False,7754.347739556405,-30.86770102728003
486.0,False,7751.032866435656,-30.84770790957277
487.0,False,7747.71893491638,-30.827722354414135
488.0,False,7744.40594543227,-30.807744356285994
489.0,False,7741.093903173056,-30.78777393836334
490.0,False,7737.782813334173,-30.767811123856667
491.0,False,7734.472681116811,-30.747855936012957
492.0,False,7731.163511727905,-30.727908398115012
493.0,False,7727.855310380209,-30.707968533482404
494.0,False,7724.548077544693,-30.688036336854474
495.0,False,7721.241827940873,-30.66811188886014
496.0,False,7717.936562050923,-30.648195184307152
497.0,False,7714.632285110592,-30.628286246660533
498.0,False,7711.329002361364,-30.608385099421703
499.0,False,7708.0267190505465,-30.588491766129206
500.0,False,7704.725440431147,-30.568606270357954
501.0,False,7701.425167016935,-30.54872860713625
502.0,False,7698.125913562901,-30.52885885728447
503.0,False,7694.827680593971,-30.508997015900015
504.0,False,7691.530473386206,-30.489143106705377
505.0,False,7688.234297221507,-30.469297153460474
506.0,False,7684.939157387478,-30.44945917996208
507.0,False,7681.645059177459,-30.429629210043856
508.0,False,7678.352007890701,-30.409807267577715
509.0,False,7675.060004090219,-30.389993347927586
510.0,False,7671.769062570833,-30.37018753213318
511.0,False,7668.479183906765,-30.35038981562888
512.0,False,7665.190373420233,-30.33060022243568
513.0,False,7661.902636439242,-30.31081877661217
514.0,False,7658.615978297533,-30.291045502254526
515.0,False,7655.330404334697,-30.27128042349709
516.0,False,7652.045915157207,-30.251523536002384
517.0,False,7648.762525594242,-30.231774921003645
518.0,False,7645.480236263385,-30.212034574234192
519.0,False,7642.199052527257,-30.192302519979698
520.0,False,7638.918979754231,-30.172578782563644
521.0,False,7635.640023318511,-30.152863386348166
522.0,False,7632.362188600012,-30.133156355733128
523.0,False,7629.08547624898,-30.11345768668411
524.0,False,7625.8099011283175,-30.09376746062833
525.0,False,7622.535463899298,-30.07408567360266
526.0,False,7619.26216996492,-30.054412350160476
527.0,False,7615.990024733986,-30.034747514893745
528.0,False,7612.719033621061,-30.01509119243302
529.0,False,7609.449202046456,-29.99544340744731
530.0,False,7606.180535436215,-29.975804184644243
531.0,False,7602.913034491005,-29.956173520341494
532.0,False,7599.646714111424,-29.936551496187874
533.0,False,7596.381575009121,-29.916938108573273
534.0,False,7593.117622633218,-29.897333382360724
535.0,False,7589.854862438623,-29.877737342452416
536.0,False,7586.593299885983,-29.8581500137894
537.0,False,7583.332940441796,-29.838571421352352
538.0,False,7580.073784850956,-29.81900156177081
539.0,False,7576.815848046558,-29.799440516889018
540.0,False,7573.559130784459,-29.779888283409502
541.0,False,7570.3036385541345,-29.760344886469767
542.0,False,7567.049376850796,-29.740810351246544
543.0,False,7563.796351175477,-29.7212847029565
544.0,False,7560.544567034898,-29.701767966855467
545.0,False,7557.294029941526,-29.682260168238763
546.0,False,7554.044740691349,-29.6627613040988
547.0,False,7550.796714253594,-29.64327145650249
548.0,False,7547.549951435064,-29.623790622515582
549.0,False,7544.304457771295,-29.604318827592813
550.0,False,7541.060238803493,-29.58485609722847
551.0,False,7537.817300078623,-29.565402456956885
552.0,False,7534.5756471494615,-29.54595793235267
553.0,False,7531.335280856787,-29.52652252072935
554.0,False,7528.096216200797,-29.507096304349457
555.0,False,7524.858454033148,-29.487679280601032
556.0,False,7521.621999929491,-29.468271475219023
557.0,False,7518.386859471214,-29.44887291397864
558.0,False,7515.153038245511,-29.429483622695933
559.0,False,7511.92054184523,-29.410103627226885
560.0,False,7508.68937586898,-29.390732953468156
561.0,False,7505.459541209065,-29.371371599105544
562.0,False,7502.2310529003,-29.352019646625724
563.0,False,7499.003911845689,-29.332677093789375
564.0,False,7495.778123666763,-29.313343966655726
565.0,False,7492.553693990695,-29.294020291324486
566.0,False,7489.330628450414,-29.274706093936253
567.0,False,7486.108932684487,-29.255401400672103
568.0,False,7482.888607630662,-29.236106209548947
569.0,False,7479.669668353083,-29.21682060324849
570.0,False,7476.4521158,-29.197544579862317
571.0,False,7473.235955632905,-29.178278165736085
572.0,False,7470.021193518916,-29.159021387256136
573.0,False,7466.807835130834,-29.139774270850022
574.0,False,7463.595886147223,-29.12053684298681
575.0,False,7460.385347551215,-29.101309102016984
576.0,False,7457.17623443563,-29.08209113081784
577.0,False,7453.968547794207,-29.06288292781614
578.0,False,7450.762293328173,-29.043684519646007
579.0,False,7447.557476744437,-29.024495932983086
580.0,False,7444.354103755638,-29.00531719454482
581.0,False,7441.152180080025,-28.986148331090007
582.0,False,7437.951711441528,-28.966989369419014
583.0,False,7434.752698875468,-28.947840308269043
584.0,False,7431.55515750652,-28.92870123074083
585.0,False,7428.359088380446,-28.909572135648084
586.0,False,7425.164497243768,-28.89045304995806
587.0,False,7421.971389848734,-28.871344000680313
588.0,False,7418.779771953143,-28.852245014865744
589.0,False,7415.5896493204955,-28.833156119607658
590.0,False,7412.401023031971,-28.814077313985965
591.0,False,7409.213908239126,-28.795008681295624
592.0,False,7406.028306033429,-28.77595022069328
593.0,False,7402.844222200927,-28.756901959440633
594.0,False,7399.661662533192,-28.737863924841122
595.0,False,7396.480632827425,-28.71883614424044
596.0,False,7393.301138886507,-28.699818645026987
597.0,False,7390.123186518841,-28.68081145463108
598.0,False,7386.946776858075,-28.661814572528236
599.0,False,7383.771925085583,-28.642828082235543
600.0,False,7380.598632345218,-28.623851983305922
601.0,False,7377.426904467763,-28.604886303339434
602.0,False,7374.256747289654,-28.58593106997902
