Epoch[JDUT1] is 2457769.4377327663823962
Time[s],AccessOrNoAccess,Range[km],Elevation[deg]
110.0,False,10020.867285118453,-45.38456102249779
111.0,False,10023.88203076837,-45.405592326292165
112.0,False,10026.895320061982,-45.426620220859945
113.0,False,10029.907150706726,-45.44764469173873
114.0,False,10032.917520412751,-45.468665724458816
115.0,False,10035.926430949414,-45.48968333288409
116.0,False,10038.933871918083,-45.51069744584924
117.0,False,10041.939845095105,-45.531708077205195
118.0,False,10044.944348201647,-45.552715212454096
119.0,False,10047.947378961644,-45.573718837091036
120.0,False,10050.948935101718,-45.5947189366034
121.0,False,10053.949014351272,-45.61571549647175
122.0,False,10056.947614442472,-45.63670850216938
123.0,False,10059.944737154394,-45.65769796749029
124.0,False,10062.940372134499,-45.67868382123351
125.0,False,10065.93452116894,-45.69966607718019
126.0,False,10068.927182000687,-45.720644720773166
127.0,False,10071.918352375493,-45.741619737448005
128.0,False,10074.908030041814,-45.7625911126327
129.0,False,10077.896212750768,-45.78355883174709
130.0,False,10080.882902289844,-45.80452290852216
131.0,False,10083.868088346855,-45.825483271723996
132.0,False,10086.85177271617,-45.84643993506912
133.0,False,10089.833953159768,-45.867392883946486
134.0,False,10092.814627442327,-45.88834210373708
135.0,False,10095.793793331142,-45.90928757981349
136.0,False,10098.771448596268,-45.93022929754072
137.0,False,10101.74759101042,-45.951167242275446
138.0,False,10104.72222237024,-45.972101427672094
139.0,False,10107.695332409754,-45.99303178245784
140.0,False,10110.666922932536,-46.01395832027241
141.0,False,10113.636991721969,-46.034881026439415
142.0,False,10116.605536564193,-46.055799886274734
143.0,False,10119.572555247923,-46.07671488508523
144.0,False,10122.538045564626,-46.09762600816994
145.0,False,10125.502009318587,-46.11853326911244
146.0,False,10128.464436284528,-46.13943659660581
147.0,False,10131.425328273619,-46.160336004218316
148.0,False,10134.384683087936,-46.18123147721458
149.0,False,10137.342498532169,-46.202123000850584
150.0,False,10140.298772413686,-46.22301056037355
151.0,False,10143.25350254243,-46.24389414102168
152.0,False,10146.206686731044,-46.26477372802463
153.0,False,10149.158326792345,-46.28564933488222
154.0,False,10152.108412547523,-46.30652089024626
155.0,False,10155.056945816255,-46.327388407600544
156.0,False,10158.003924421713,-46.34825187213908
157.0,False,10160.949346189633,-46.369111269046364
158.0,False,10163.893208948446,-46.38996658349826
159.0,False,10166.83551052916,-46.41081780066132
160.0,False,10169.77625275171,-46.43166493395831
161.0,False,10172.715425478136,-46.45250791200454
162.0,False,10175.65303053525,-46.47334674820647
163.0,False,10178.58906576444,-46.49418142769311
164.0,False,10181.523529009814,-46.51501193558472
165.0,False,10184.456418118041,-46.535838256992065
166.0,False,10187.387730938417,-46.55666037701644
167.0,False,10190.317469297654,-46.57747830899998
168.0,False,10193.245623098821,-46.59829198152122
169.0,False,10196.172194175508,-46.61910140790559
170.0,False,10199.097180387314,-46.639906573215654
171.0,False,10202.020579596478,-46.660707462504604
172.0,False,10204.942389667818,-46.68150406081581
173.0,False,10207.862608468682,-46.7022963531825
174.0,False,10210.781233869042,-46.72308432462845
175.0,False,10213.698267703161,-46.74386798840092
176.0,False,10216.613699921014,-46.76464727303426
177.0,False,10219.527532363656,-46.78542219175794
178.0,False,10222.439762911334,-46.80619272955591
179.0,False,10225.350389446803,-46.826958871401395
180.0,False,10228.259409855436,-46.84772060225801
181.0,False,10231.16682202513,-46.868477907079
182.0,False,10234.072627796437,-46.889230799024894
183.0,False,10236.976817160545,-46.909979206591125
184.0,False,10239.879391964741,-46.93072314291982
185.0,False,10242.78035010711,-46.95146259292288
186.0,False,10245.679689488317,-46.97219754150192
187.0,False,10248.577408011543,-46.99292797354809
188.0,False,10251.473503582527,-47.013653873942125
189.0,False,10254.367974109478,-47.034375227553696
190.0,False,10257.260821439811,-47.055092047440624
191.0,False,10260.152035611925,-47.075804262052614
192.0,False,10263.04161847996,-47.09651188442838
193.0,False,10265.929567962274,-47.11721489939519
194.0,False,10268.81588197976,-47.13791329176959
195.0,False,10271.700558455777,-47.15860704635697
196.0,False,10274.583595316259,-47.17929614795206
197.0,False,10277.464994414306,-47.19998060951922
198.0,False,10280.344745829769,-47.22066035946749
199.0,False,10283.222851422483,-47.24133541074169
200.0,False,10286.099309128402,-47.26200574809259
201.0,False,10288.97411688593,-47.282671356259414
202.0,False,10291.847272636023,-47.30333221997065
203.0,False,10294.718774322137,-47.32398832394341
204.0,False,10297.588623802794,-47.344639681045486
205.0,False,10300.45681119943,-47.36528621964447
206.0,False,10303.323338377326,-47.385927952588496
207.0,False,10306.188203289834,-47.40656486454896
208.0,False,10309.051403892847,-47.42719694018625
209.0,False,10311.91293814471,-47.44782416414916
210.0,False,10314.77280400627,-47.468446521074995
211.0,False,10317.63099944079,-47.48906399558909
212.0,False,10320.48752631278,-47.50967660044553
213.0,False,10323.342374791282,-47.53028426396372
214.0,False,10326.195546747475,-47.55088699887705
215.0,False,10329.047040154528,-47.571484789764206
216.0,False,10331.896852988093,-47.59207762119226
217.0,False,10334.744983226214,-47.61266547771597
218.0,False,10337.591428849451,-47.633248343878606
219.0,False,10340.436191727233,-47.65382623233118
220.0,False,10343.279262070382,-47.674399071350095
221.0,False,10346.120641754991,-47.69496687356525
222.0,False,10348.960328771409,-47.71552962347176
223.0,False,10351.798321112405,-47.73608730555223
224.0,False,10354.634616773177,-47.756639904277165
225.0,False,10357.469213751421,-47.77718740410523
226.0,False,10360.3021100472,-47.79772978948215
227.0,False,10363.13330753524,-47.818267072937644
228.0,False,10365.962796474349,-47.83879918269853
229.0,False,10368.790578745848,-47.85932613127234
230.0,False,10371.61665235956,-47.879847903055634
231.0,False,10374.441015327737,-47.90036448243242
232.0,False,10377.263665664987,-47.92087585377384
233.0,False,10380.08460138839,-47.941382001438846
234.0,False,10382.903824377081,-47.96188293784747
235.0,False,10385.721324931845,-47.98237859118181
236.0,False,10388.537104938428,-48.002868973839796
237.0,False,10391.35116242354,-48.023354070129244
238.0,False,10394.163495416316,-48.04383386434528
239.0,False,10396.974101948219,-48.06430834076982
240.0,False,10399.782980053189,-48.084777483672084
241.0,False,10402.590127767551,-48.10524127730849
242.0,False,10405.395546975105,-48.12569973396991
243.0,False,10408.199228024887,-48.14615278178747
244.0,False,10411.001172807317,-48.16660043302934
245.0,False,10413.801379368251,-48.18704267189921
246.0,False,10416.599845755956,-48.207479482587885
247.0,False,10419.39657002109,-48.22791084927289
248.0,False,10422.19155021663,-48.24833675611806
249.0,False,10424.984788230313,-48.26875721529869
250.0,False,10427.776274453434,-48.28917215490009
251.0,False,10430.566010780254,-48.30958158707375
252.0,False,10433.353995273299,-48.329985495930316
253.0,False,10436.140225997447,-48.35038386556667
254.0,False,10438.92470101995,-48.37077668006644
255.0,False,10441.707418410384,-48.3911639234991
256.0,False,10444.48838006014,-48.411545607921035
257.0,False,10447.267576402844,-48.43192166137088
258.0,False,10450.045009336436,-48.45229209588102
259.0,False,10452.82067693995,-48.47265689546632
260.0,False,10455.594577294776,-48.493016044128034
261.0,False,10458.366708484604,-48.513369525853015
262.0,False,10461.137068595517,-48.53371732461474
263.0,False,10463.905655715953,-48.55405942437258
264.0,False,10466.672471741133,-48.57439583704289
265.0,False,10469.437507153267,-48.59472649061078
266.0,False,10472.200763854184,-48.61505139696847
267.0,False,10474.962239941606,-48.635370540018684
268.0,False,10477.721933515648,-48.65568390365029
269.0,False,10480.47984267874,-48.675991471738115
270.0,False,10483.235965535596,-48.696293228142075
271.0,False,10485.990303984625,-48.71658918465326
272.0,False,10488.742848550697,-48.73687926920965
273.0,False,10491.493601138694,-48.757163493576996
274.0,False,10494.242559862667,-48.77744184155803
275.0,False,10496.989722838975,-48.7977142969412
276.0,False,10499.73508818623,-48.81798084349994
277.0,False,10502.478654025417,-48.83824146499341
278.0,False,10505.220418479805,-48.858496145166136
279.0,False,10507.960383451133,-48.878744895662145
280.0,False,10510.698539513049,-48.89898764436404
281.0,False,10513.43488857382,-48.9192244028905
282.0,False,10516.169428765883,-48.93945515492669
283.0,False,10518.902158224031,-48.95967988414345
284.0,False,10521.633075085354,-48.97989857419664
285.0,False,10524.362177489189,-49.00011120872694
286.0,False,10527.089467339894,-49.0203177992462
287.0,False,10529.81493525406,-49.040518273589115
288.0,False,10532.538583142521,-49.060712643241374
289.0,False,10535.2604091538,-49.08090089178374
290.0,False,10537.980411438668,-49.10108300278169
291.0,False,10540.698588150215,-49.121258959785614
292.0,False,10543.414937443737,-49.141428746330256
293.0,False,10546.129461226064,-49.161592373792864
294.0,False,10548.84215015674,-49.1817497699591
295.0,False,10551.553006149026,-49.201900946179194
296.0,False,10554.262027367346,-49.22204588592703
297.0,False,10556.969211978407,-49.242184572660754
298.0,False,10559.67455815111,-49.26231698982285
299.0,False,10562.378064056671,-49.282443120840526
300.0,False,10565.079727868555,-49.30256294912532
301.0,False,10567.779551496113,-49.32267648589673
302.0,False,10570.477525648068,-49.34278365888348
303.0,False,10573.173652240266,-49.36288447927805
304.0,False,10575.867929455144,-49.38297893042916
305.0,False,10578.5603554774,-49.403066995669505
306.0,False,10581.250928494012,-49.423148658316386
307.0,False,10583.9396466942,-49.4432239016711
308.0,False,10586.62651198923,-49.46329273681151
309.0,False,10589.311515131098,-49.48335509141699
310.0,False,10591.99465803757,-49.50341097653817
311.0,False,10594.675938906756,-49.52346037541206
312.0,False,10597.355355939051,-49.543503271259844
313.0,False,10600.032907337087,-49.56353964728682
314.0,False,10602.70859130566,-49.58356948668136
315.0,False,10605.382406051847,-49.60359277261622
316.0,False,10608.054353488966,-49.623609516004656
317.0,False,10610.724424418459,-49.64361964446829
318.0,False,10613.392620760073,-49.66362316889223
319.0,False,10616.058940729761,-49.68362007238383
320.0,False,10618.723382545646,-49.70361033803369
321.0,False,10621.3859444281,-49.723593948916246
322.0,False,10624.046624599707,-49.743570888089366
323.0,False,10626.70542497529,-49.7635411663187
324.0,False,10629.362336399749,-49.78350471117551
325.0,False,10632.01736079432,-49.803461533396785
326.0,False,10634.670496390372,-49.823411615973704
327.0,False,10637.321741421512,-49.843354941881
328.0,False,10639.971094123537,-49.863291494076535
329.0,False,10642.618552734446,-49.883221255501404
330.0,False,10645.264115494378,-49.90314420907958
331.0,False,10647.907784319656,-49.9230603654046
332.0,False,10650.549550104945,-49.94296965198965
333.0,False,10653.189414772949,-49.96287207939901
334.0,False,10655.827376572592,-49.982767630489136
335.0,False,10658.463433755012,-50.00265628809939
336.0,False,10661.097584573456,-50.0225380350517
337.0,False,10663.72982728342,-50.04241285415131
338.0,False,10666.360163802272,-50.062280755837904
339.0,False,10668.988585068355,-50.082141667573445
340.0,False,10671.615093005417,-50.1019955997682
341.0,False,10674.23968587765,-50.12184253515834
342.0,False,10676.862361951347,-50.14168245646239
343.0,False,10679.483119495024,-50.16151534638184
344.0,False,10682.10195677935,-50.18134118760064
345.0,False,10684.718875722572,-50.20115999040194
346.0,False,10687.33386730678,-50.220971682196286
347.0,False,10689.946933456617,-50.240776273236996
348.0,False,10692.558072451342,-50.26057374613765
349.0,False,10695.167282572434,-50.28036408349462
350.0,False,10697.774562103497,-50.30014726788649
351.0,False,10700.379909330313,-50.31992328187432
352.0,False,10702.983322540751,-50.339692108000825
353.0,False,10705.584803653794,-50.35945375636669
354.0,False,10708.184343701752,-50.37920815432394
355.0,False,10710.781944609937,-50.39895531194255
356.0,False,10713.377604674833,-50.418695211694335
357.0,False,10715.97132219508,-50.438427836033206
358.0,False,10718.563095471398,-50.45815316739472
359.0,False,10721.15292280669,-50.47787118819687
360.0,False,10723.740806120353,-50.49758190837727
361.0,False,10726.326736488714,-50.51728525523642
362.0,False,10728.910715837508,-50.53698123868112
363.0,False,10731.492742478162,-50.556669841056845
364.0,False,10734.072814724175,-50.57635104469046
365.0,False,10736.650930891235,-50.59602483189111
366.0,False,10739.22708929711,-50.61569118494927
367.0,False,10741.801288261664,-50.635350086137066
368.0,False,10744.373529704548,-50.65500154520257
369.0,False,10746.943804752585,-50.67464548938778
370.0,False,10749.512115331687,-50.694281928408955
371.0,False,10752.07845977023,-50.71391084446489
372.0,False,10754.64283639867,-50.733532219735565
373.0,False,10757.205243549597,-50.75314603638262
374.0,False,10759.76567955765,-50.77275227654861
375.0,False,10762.324146342495,-50.79235094981296
376.0,False,10764.880635075155,-50.811941983365536
377.0,False,10767.435147681592,-50.83152538675384
378.0,False,10769.987682504894,-50.85110114204601
379.0,False,10772.538237890243,-50.87066923129148
380.0,False,10775.086812184878,-50.890229636520445
381.0,False,10777.633403738175,-50.90978233974471
382.0,False,10780.178010901598,-50.92932732295716
383.0,False,10782.720635594522,-50.94886459554016
384.0,False,10785.26126903873,-50.96839408462504
385.0,False,10787.799913159963,-50.98791579956265
386.0,False,10790.336566317941,-51.00742972226915
387.0,False,10792.87122687458,-51.02693583464253
388.0,False,10795.403893193834,-51.04643411856136
389.0,False,10797.934563641747,-51.065924555885125
390.0,False,10800.463240137291,-51.085407155821436
391.0,False,10802.98991394675,-51.10488184545025
392.0,False,10805.514586995381,-51.124348633946596
393.0,False,10808.037257657525,-51.14380750309306
394.0,False,10810.557924309574,-51.16325843465265
395.0,False,10813.076585330005,-51.182701410369226
396.0,False,10815.593239099304,-51.20213641196676
397.0,False,10818.107887535913,-51.221563448475834
398.0,False,10820.620521950646,-51.240982446924455
399.0,False,10823.13114426821,-51.26039341631015
400.0,False,10825.639752877365,-51.27979633827919
401.0,False,10828.14634616895,-51.29919119445842
402.0,False,10830.650922535799,-51.31857796645453
403.0,False,10833.153480372863,-51.337956635855114
404.0,False,10835.654018077134,-51.357327184227934
405.0,False,10838.152537566086,-51.37668962039696
406.0,False,10840.649030201663,-51.3960438713318
407.0,False,10843.143497907653,-51.4153899458235
408.0,False,10845.63593908919,-51.43472782536025
409.0,False,10848.12635215349,-51.45405749141091
410.0,False,10850.61473550981,-51.47337892542437
411.0,False,10853.10108756939,-51.49269210882925
412.0,False,10855.585410248766,-51.51199705026631
413.0,False,10858.067694954723,-51.53129367665456
414.0,False,10860.547943609994,-51.550581996600684
415.0,False,10863.026154634006,-51.56986199145361
416.0,False,10865.50232644822,-51.58913364254207
417.0,False,10867.976457476077,-51.60839693117429
418.0,False,10870.448546143085,-51.62765183863868
419.0,False,10872.918590876767,-51.64689834620334
420.0,False,10875.38659359228,-51.66613646229625
421.0,False,10877.852545747746,-51.68536611377817
422.0,False,10880.316449264592,-51.704587309043184
423.0,False,10882.77830257837,-51.723800029277896
424.0,False,10885.238104126724,-51.743004255649
425.0,False,10887.695852349278,-51.76219996930259
426.0,False,10890.151545687706,-51.781387151364655
427.0,False,10892.60518605571,-51.80056581007339
428.0,False,10895.056764956526,-51.81973587223995
429.0,False,10897.506284310175,-51.838897346068876
430.0,False,10899.953742566293,-51.858050212603494
431.0,False,10902.399138176577,-51.877194452866895
432.0,False,10904.842469594714,-51.89633004786157
433.0,False,10907.28373527635,-51.91545697856892
434.0,False,10909.722937133716,-51.9345752530362
435.0,False,10912.160066715202,-51.95368479802464
436.0,False,10914.595125939199,-51.97278562154643
437.0,False,10917.028113269387,-51.99187770450038
438.0,False,10919.459027171448,-52.010961027764495
439.0,False,10921.887866112978,-52.03003557219548
440.0,False,10924.314628563632,-52.049101318629646
441.0,False,10926.739312995036,-52.06815824788211
442.0,False,10929.161921317414,-52.08720636777803
443.0,False,10931.582445130858,-52.106245605021854
444.0,False,10934.000886351809,-52.12527596740378
445.0,False,10936.417243459831,-52.14429743565513
446.0,False,10938.831514936444,-52.163309990485885
447.0,False,10941.243699265138,-52.182313612584984
448.0,False,10943.653794931424,-52.201308282620545
449.0,False,10946.061803843557,-52.22029400822026
450.0,False,10948.467717647065,-52.23927071604033
451.0,False,10950.871538256451,-52.25823841367354
452.0,False,10953.273264165053,-52.27719708170267
453.0,False,10955.67289386822,-52.29614670068971
454.0,False,10958.070425863278,-52.315087251175264
455.0,False,10960.465858649452,-52.33401871367824
456.0,False,10962.859190727993,-52.3529410686966
457.0,False,10965.250424004775,-52.37185432363007
458.0,False,10967.6395501773,-52.39075840507964
459.0,False,10970.026571157638,-52.40965332040948
460.0,False,10972.411485454868,-52.4285390500318
461.0,False,10974.794291579976,-52.44741557433688
462.0,False,10977.17498804595,-52.466282873693864
463.0,False,10979.553573367719,-52.48514092845021
464.0,False,10981.930049448853,-52.503989745803295
465.0,False,10984.304408032487,-52.52282925230689
466.0,False,10986.676651028409,-52.54165945512283
467.0,False,10989.046776959265,-52.56048033451153
468.0,False,10991.414784349752,-52.579291870712446
469.0,False,10993.780671726472,-52.598094043943135
470.0,False,10996.14443761798,-52.6168868343995
471.0,False,10998.506080554727,-52.635670222255236
472.0,False,11000.865602437472,-52.65444421447368
473.0,False,11003.222995061617,-52.673208737555484
474.0,False,11005.578260334072,-52.69196379842783
475.0,False,11007.93139679307,-52.71070937717728
476.0,False,11010.282402978775,-52.729445453868735
477.0,False,11012.631277433242,-52.74817200854467
478.0,False,11014.978018700502,-52.76688902122604
479.0,False,11017.322628678636,-52.785596498668575
480.0,False,11019.665099208903,-52.80429436732746
481.0,False,11022.00543219555,-52.822982633922216
482.0,False,11024.343626190312,-52.84166127838568
483.0,False,11026.679679746785,-52.860330280628254
484.0,False,11029.013591420537,-52.878989620538626
485.0,False,11031.345359769042,-52.897639277983195
486.0,False,11033.674986687578,-52.91627925950808
487.0,False,11036.002464063333,-52.93490949152367
488.0,False,11038.327793797755,-52.95352998053982
489.0,False,11040.650974455943,-52.97214070633387
490.0,False,11042.97200460495,-52.99074164866137
491.0,False,11045.290882813722,-53.00933278725552
492.0,False,11047.607607653135,-53.02791410182719
493.0,False,11049.922177695913,-53.046485572064746
494.0,False,11052.23459483392,-53.06504720427172
495.0,False,11054.544851007018,-53.08359892480923
496.0,False,11056.852948113205,-53.10214073994413
497.0,False,11059.15888473285,-53.120672629275454
498.0,False,11061.462659448234,-53.13919457237994
499.0,False,11063.764270843503,-53.15770654881155
500.0,False,11066.063717504727,-53.17620853810198
501.0,False,11068.36100132059,-53.19470054634027
502.0,False,11070.656114277139,-53.213182499845274
503.0,False,11072.9490582692,-53.23165440466912
504.0,False,11075.239831890418,-53.250116240253625
505.0,False,11077.52843373628,-53.26856798601752
506.0,False,11079.814862404215,-53.287009621357335
507.0,False,11082.099116493546,-53.305441125647185
508.0,False,11084.381194605396,-53.323862478237686
509.0,False,11086.66109862464,-53.34227368497023
510.0,False,11088.938820590292,-53.360674672117135
511.0,False,11091.214362393306,-53.37906544548239
512.0,False,11093.487722642401,-53.397445984326524
513.0,False,11095.758899948154,-53.415816267887315
514.0,False,11098.02789292304,-53.434176275379784
515.0,False,11100.29470018136,-53.45252598599594
516.0,False,11102.559323604497,-53.470865405358026
517.0,False,11104.821755277819,-53.489194459698545
518.0,False,11107.081997088817,-53.507513154602634
519.0,False,11109.340047659305,-53.525821469171326
520.0,False,11111.59590561299,-53.54411938248275
521.0,False,11113.849569575385,-53.56240687359193
522.0,False,11116.101038173927,-53.58068392153127
523.0,False,11118.350313286315,-53.598950531701945
524.0,False,11120.597387044443,-53.61720663029825
525.0,False,11122.842261332136,-53.63545222268425
526.0,False,11125.084934784269,-53.65368728780065
527.0,False,11127.32540603755,-53.671911804564964
528.0,False,11129.563673730538,-53.690125751871754
529.0,False,11131.799736503677,-53.708329108592736
530.0,False,11134.033592999274,-53.726521853576735
531.0,False,11136.265245090619,-53.744703991969395
532.0,False,11138.494684962952,-53.76287544992385
533.0,False,11140.72191449568,-53.78103623254861
534.0,False,11142.946932338504,-53.799186318600256
535.0,False,11145.16973714296,-53.817325686812154
536.0,False,11147.390327562449,-53.835454315894594
537.0,False,11149.608702252162,-53.85357218453447
538.0,False,11151.824863081474,-53.871679297652776
539.0,False,11154.038802282303,-53.88977558136731
540.0,False,11156.250521730108,-53.90786104056189
541.0,False,11158.460020087481,-53.92593565383091
542.0,False,11160.667296018872,-53.94399939974594
543.0,False,11162.872348190514,-53.962052256854776
544.0,False,11165.075175270522,-53.980094203682455
545.0,False,11167.275775928856,-53.99812521873096
546.0,False,11169.474152030087,-54.016145306661116
547.0,False,11171.670295859736,-54.03415439355361
548.0,False,11173.864209288495,-54.05215248403236
549.0,False,11176.055890993603,-54.07013955650604
550.0,False,11178.24533965417,-54.088115589360214
551.0,False,11180.432553951125,-54.10608056095714
552.0,False,11182.617532567172,-54.12403444963549
553.0,False,11184.800277362638,-54.141977259827705
554.0,False,11186.980780669986,-54.159908917583216
555.0,False,11189.159044355587,-54.17782942729691
556.0,False,11191.33506710948,-54.1957387672146
557.0,False,11193.508847623527,-54.21363691555868
558.0,False,11195.68038459136,-54.23152385052788
559.0,False,11197.849676708476,-54.24939955029784
560.0,False,11200.016722672168,-54.26726399302085
561.0,False,11202.181524337662,-54.28511718286565
562.0,False,11204.344074091181,-54.302959045848255
563.0,False,11206.504373794049,-54.32078958610045
564.0,False,11208.662422150775,-54.33860878168072
565.0,False,11210.81821786773,-54.35641661062449
566.0,False,11212.971759653065,-54.3742130509437
567.0,False,11215.12304621678,-54.391998080627125
568.0,False,11217.272079409413,-54.40977170361043
569.0,False,11219.418851664423,-54.42753384588347
570.0,False,11221.563364838508,-54.44528451134556
571.0,False,11223.705617648819,-54.46302367789128
572.0,False,11225.845608814334,-54.48075132339217
573.0,False,11227.983337055854,-54.49846742569629
574.0,False,11230.118801095914,-54.51617196262792
575.0,False,11232.252002780382,-54.5338649378895
576.0,False,11234.38293458999,-54.55154627744617
577.0,False,11236.511598376623,-54.56921598496317
578.0,False,11238.637992870053,-54.58687403817131
579.0,False,11240.762116801829,-54.604520414777994
580.0,False,11242.88396890526,-54.62215509246672
581.0,False,11245.00354791548,-54.639778048898
582.0,False,11247.120852569391,-54.65738926170865
583.0,False,11249.23588470726,-54.674988734332175
584.0,False,11251.348636863935,-54.69257639270809
585.0,False,11253.45911088574,-54.71015224023317
586.0,False,11255.567305516746,-54.72771625445059
587.0,False,11257.673219502743,-54.74526841287958
588.0,False,11259.776851591378,-54.76280869301647
589.0,False,11261.878200532024,-54.780337072333765
590.0,False,11263.977268159855,-54.79785355402788
591.0,False,11266.074047057275,-54.81535806401929
592.0,False,11268.16853906555,-54.832850605468245
593.0,False,11270.260742941147,-54.850331155753175
594.0,False,11272.35065744235,-54.86779969222953
595.0,False,11274.438281329221,-54.88525619222926
596.0,False,11276.523613363535,-54.90270063306046
597.0,False,11278.606652308894,-54.92013299200822
598.0,False,11280.687399994567,-54.93755327199713
599.0,False,11282.765849057321,-54.95496139892826
600.0,False,11284.84200133247,-54.972357375690045
601.0,False,11286.915855590692,-54.989741179473725
602.0,False,11288.987410604368,-55.00711278744668
603.0,False,11291.056665147697,-55.024472176753484
