Epoch[JDUT1] is 2457769.4377327663823962
Time[s],AccessOrNoAccess,Range[km],Elevation[deg]
46.0,False,9434.760562816857,-41.3967270737074
47.0,False,9439.367918451857,-41.42724236676366
48.0,False,9443.973107823853,-41.45775480723683
49.0,False,9448.57612634003,-41.48826437749224
50.0,False,9453.176977604557,-41.518771114204064
51.0,False,9457.775657027765,-41.54927499971563
52.0,False,9462.372162754324,-41.579776034465574
53.0,False,9466.966492930957,-41.610274218881344
54.0,False,9471.558645706466,-41.640769553379485
55.0,False,9476.14861923166,-41.67126203836505
56.0,False,9480.736408935132,-41.7017516561239
57.0,False,9485.322018421328,-41.73223844325507
58.0,False,9489.905443121897,-41.76272238202225
59.0,False,9494.486681195798,-41.79320347278578
60.0,False,9499.065730804028,-41.82368171589515
61.0,False,9503.642590109574,-41.854157111688224
62.0,False,9508.217257277483,-41.88462966049215
63.0,False,9512.78973047477,-41.915099362622364
64.0,False,9517.360005154353,-41.94556620027356
65.0,False,9521.928084920593,-41.97603020995847
66.0,False,9526.493965229405,-42.00649137384963
67.0,False,9531.057644255825,-42.036949692217604
68.0,False,9535.619120176923,-42.06740516532205
69.0,False,9540.178391171723,-42.097857793411094
70.0,False,9544.735455421294,-42.12830757672204
71.0,False,9549.290308399639,-42.15875449736892
72.0,False,9553.842953710813,-42.1891985917893
73.0,False,9558.39338683176,-42.219639842075
74.0,False,9562.941605951444,-42.250078248418085
75.0,False,9567.487609260783,-42.28051381099914
76.0,False,9572.031394952708,-42.310946529987724
77.0,False,9576.572961222062,-42.34137640554187
78.0,False,9581.112303563896,-42.37180341969517
79.0,False,9585.6494255816,-42.40222760880932
80.0,False,9590.184322773095,-42.432648954895534
81.0,False,9594.716993341046,-42.46306745806653
82.0,False,9599.247435490155,-42.49348311842417
83.0,False,9603.77564742696,-42.52389593605837
84.0,False,9608.301627359993,-42.55430591104798
85.0,False,9612.825373499742,-42.58471304346068
86.0,False,9617.34688136512,-42.61511731523737
87.0,False,9621.86615455842,-42.64551876265259
88.0,False,9626.383188601429,-42.67591736762513
89.0,False,9630.897981712304,-42.706313130176916
90.0,False,9635.410532111136,-42.736706050318354
91.0,False,9639.920838019989,-42.767096128048905
92.0,False,9644.428897662783,-42.797483363356214
93.0,False,9648.934706579223,-42.82786773809977
94.0,False,9653.438268370403,-42.85824928847804
95.0,False,9657.939578578796,-42.888627996327905
96.0,False,9662.438635435961,-42.9190038615914
97.0,False,9666.935437175369,-42.94937688419909
98.0,False,9671.429982032398,-42.97974706407028
99.0,False,9675.922268244281,-43.01011440111251
100.0,False,9680.41229405016,-43.04047889522197
101.0,False,9684.900055013431,-43.070840528164695
102.0,False,9689.38555473336,-43.101199336051124
103.0,False,9693.868788776028,-43.13155530062438
104.0,False,9698.349755388135,-43.16190842173491
105.0,False,9702.8284528182,-43.19225869922124
106.0,False,9707.304879316624,-43.22260613291032
107.0,False,9711.779033135732,-43.252950722618074
108.0,False,9716.250909859455,-43.28329245002777
109.0,False,9720.720513085254,-43.31363135117274
110.0,False,9725.187838399754,-43.34396740771364
111.0,False,9729.652884062678,-43.37430061941988
112.0,False,9734.115648335595,-43.40463098604906
113.0,False,9738.576129481928,-43.43495850734723
114.0,False,9743.034325766974,-43.46528318304911
115.0,False,9747.490232795155,-43.49560499475495
116.0,False,9751.943854161873,-43.52592397842078
117.0,False,9756.39518547417,-43.55624011562396
118.0,False,9760.844225004681,-43.58655340605238
119.0,False,9765.290971027853,-43.61686384938234
120.0,False,9769.735421820003,-43.647171445278566
121.0,False,9774.177575659252,-43.67747619339388
122.0,False,9778.617430825498,-43.7077780933693
123.0,False,9783.054982946562,-43.73807712671028
124.0,False,9787.490235615107,-43.76837332928309
125.0,False,9791.923184461408,-43.79866668256947
126.0,False,9796.353827772704,-43.82895718616394
127.0,False,9800.782163838008,-43.85924483964894
128.0,False,9805.208190948124,-43.889529642595186
129.0,False,9809.631907395702,-43.91981159456181
130.0,False,9814.053308828798,-43.95009067696958
131.0,False,9818.472398837452,-43.98036692560638
132.0,False,9822.889173072246,-44.010640321869815
133.0,False,9827.303629832975,-44.04091086527158
134.0,False,9831.715767421236,-44.0711785553115
135.0,False,9836.125584140449,-44.101443391477844
136.0,False,9840.533078295759,-44.131705373246746
137.0,False,9844.938248194137,-44.16196450008254
138.0,False,9849.341089506735,-44.19222075330898
139.0,False,9853.741605820307,-44.222474168623656
140.0,False,9858.139792808457,-44.25272472732683
141.0,False,9862.535648785259,-44.28297242883527
142.0,False,9866.929172066499,-44.31321727255358
143.0,False,9871.320360969807,-44.34345925787477
144.0,False,9875.709213814485,-44.373698384179484
145.0,False,9880.095726291878,-44.40393463270616
146.0,False,9884.479901985535,-44.434168039072325
147.0,False,9888.86173658919,-44.46439858449282
148.0,False,9893.241228429202,-44.49462626830032
149.0,False,9897.618375833687,-44.52485108981553
150.0,False,9901.993177132505,-44.55507304834727
151.0,False,9906.365630657292,-44.58529214319227
152.0,False,9910.735734741378,-44.615508373635045
153.0,False,9915.103485098993,-44.64572172081526
154.0,False,9919.468885309836,-44.67593222025882
155.0,False,9923.831931090468,-44.706139853081375
156.0,False,9928.192620781161,-44.73634461851894
157.0,False,9932.550952723981,-44.76654651579577
158.0,False,9936.906925262652,-44.79674554412351
159.0,False,9941.260536742646,-44.82694170270178
160.0,False,9945.611782898168,-44.85713497258324
161.0,False,9949.960667305239,-44.887325389212535
162.0,False,9954.307185700347,-44.91751293361792
163.0,False,9958.651336435878,-44.94769760495056
164.0,False,9962.993117865864,-44.97787940234873
165.0,False,9967.332528346062,-45.00805832493867
166.0,False,9971.669566233937,-45.03823437183426
167.0,False,9976.004227283624,-45.068407524000385
168.0,False,9980.336515067229,-45.09857781679982
169.0,False,9984.666425341124,-45.12874523117281
170.0,False,9988.993956469605,-45.1589097661842
171.0,False,9993.319106818617,-45.18907142088614
172.0,False,9997.641874755811,-45.21923019431845
173.0,False,10001.962258650552,-45.24938608550875
174.0,False,10006.28025687386,-45.27953909347199
175.0,False,10010.59586520251,-45.30968919907142
176.0,False,10014.90908720393,-45.33983643757569
177.0,False,10019.219918657109,-45.36998078982338
178.0,False,10023.528357939798,-45.40012225477963
179.0,False,10027.834403431447,-45.430260831397305
180.0,False,10032.138053513158,-45.4603965186165
181.0,False,10036.439306567692,-45.490529315364874
182.0,False,10040.738158391612,-45.52065920241597
183.0,False,10045.034612547955,-45.55078621495498
184.0,False,10049.328664835457,-45.58091033373064
185.0,False,10053.620313643562,-45.61103155762031
186.0,False,10057.909557363364,-45.641149885488716
187.0,False,10062.196394387605,-45.67126531618779
188.0,False,10066.48082311068,-45.70137784855678
189.0,False,10070.762841928678,-45.731487481422654
190.0,False,10075.042446660662,-45.76159419545528
191.0,False,10079.319640864409,-45.79169802574351
192.0,False,10083.594420361133,-45.821798952932205
193.0,False,10087.866783553485,-45.85189697579717
194.0,False,10092.136728845735,-45.88199209310128
195.0,False,10096.404254643834,-45.91208430359485
196.0,False,10100.66935935534,-45.94217360601524
197.0,False,10104.932038818972,-45.97225998094084
198.0,False,10109.192296587675,-46.00234346337518
199.0,False,10113.450128502274,-46.03242403387126
200.0,False,10117.705532976848,-46.06250169111497
201.0,False,10121.958508427138,-46.092576433779435
202.0,False,10126.209053270466,-46.12264826052457
203.0,False,10130.457165925789,-46.15271716999748
204.0,False,10134.702842251445,-46.1827831426841
205.0,False,10138.94608579532,-46.212846213501685
206.0,False,10143.186892417792,-46.24290636291039
207.0,False,10147.425260544307,-46.27296358950539
208.0,False,10151.661188601887,-46.30301789186859
209.0,False,10155.894675019188,-46.33306926856893
210.0,False,10160.125718226454,-46.3631177181622
211.0,False,10164.35431665556,-46.393163239191175
212.0,False,10168.580466187155,-46.42320581203466
213.0,False,10172.804170363119,-46.4532454715102
214.0,False,10177.025425066113,-46.48328219797056
215.0,False,10181.244228734397,-46.51331598990575
216.0,False,10185.460579807816,-46.54334684579242
217.0,False,10189.674476727849,-46.573374764094254
218.0,False,10193.885917937512,-46.60339974326141
219.0,False,10198.094899336946,-46.633421763577864
220.0,False,10202.301424462554,-46.663440859772926
221.0,False,10206.50548921644,-46.693457012104
222.0,False,10210.707092047978,-46.72347021896809
223.0,False,10214.906231408144,-46.753480478748756
224.0,False,10219.102905749492,-46.783487789816164
225.0,False,10223.297113526118,-46.813492150526805
226.0,False,10227.488853193743,-46.843493559224086
227.0,False,10231.678120674704,-46.873491996082194
228.0,False,10235.864919498857,-46.90348749572782
229.0,False,10240.049245590526,-46.93348003830874
230.0,False,10244.23109741167,-46.96346962211398
231.0,False,10248.41047342581,-46.99345624541901
232.0,False,10252.587372098093,-47.023439906485955
233.0,False,10256.761791895147,-47.05342060356303
234.0,False,10260.93372875871,-47.08339831672716
235.0,False,10265.103186212773,-47.11337308051465
236.0,False,10269.270160200967,-47.143344874975284
237.0,False,10273.434649196186,-47.1733136983027
238.0,False,10277.596651672848,-47.2032795486765
239.0,False,10281.756166106985,-47.233242424263075
240.0,False,10285.913190976125,-47.26320232321451
241.0,False,10290.067724759341,-47.293159243669095
242.0,False,10294.2197634205,-47.32311316559138
243.0,False,10298.369310476552,-47.353064123412096
244.0,False,10302.516361893224,-47.383012097068196
245.0,False,10306.660916155784,-47.412957084642564
246.0,False,10310.80297175101,-47.44289908420411
247.0,False,10314.942527167224,-47.47283809380761
248.0,False,10319.079580894304,-47.50277411149411
249.0,False,10323.214128915379,-47.532707117127856
250.0,False,10327.346174741107,-47.56263714504646
251.0,False,10331.475714356473,-47.59256417508651
252.0,False,10335.602746257457,-47.62248820523257
253.0,False,10339.727268941557,-47.652409233455124
254.0,False,10343.849280907787,-47.68232725771025
255.0,False,10347.96878065672,-47.71224227594039
256.0,False,10352.085764190726,-47.74215426790812
257.0,False,10356.200235013992,-47.77206326785684
258.0,False,10360.312189130713,-47.801969255521264
259.0,False,10364.4216250475,-47.83187222878636
260.0,False,10368.528541272466,-47.86177218552263
261.0,False,10372.632936315273,-47.89166912358662
262.0,False,10376.734808687064,-47.921563040820196
263.0,False,10380.834156900479,-47.95145393505067
264.0,False,10384.930976979884,-47.98134178592354
265.0,False,10389.025272421815,-48.01122662757242
266.0,False,10393.11703925237,-48.04110843961384
267.0,False,10397.206275990231,-48.07098721981739
268.0,False,10401.292981155577,-48.100862965938056
269.0,False,10405.377153270038,-48.130735675715904
270.0,False,10409.458790856805,-48.16060534687682
271.0,False,10413.537889959398,-48.19047195896175
272.0,False,10417.61445406745,-48.22033554600659
273.0,False,10421.688479226244,-48.250196087523435
274.0,False,10425.759963964903,-48.280053581179
275.0,False,10429.828906814031,-48.30990802462532
276.0,False,10433.895306305747,-48.339759415499785
277.0,False,10437.959160973622,-48.36960775142466
278.0,False,10442.020469352727,-48.39945303000746
279.0,False,10446.079227508459,-48.429295230668025
280.0,False,10450.13543892239,-48.45913438732924
281.0,False,10454.189099661626,-48.48897047938123
282.0,False,10458.24020826716,-48.51880350437184
283.0,False,10462.288763281438,-48.54863345983365
284.0,False,10466.334763248376,-48.57846034328406
285.0,False,10470.378206713393,-48.608284152225714
286.0,False,10474.419089761015,-48.63810486597088
287.0,False,10478.45741586551,-48.667922518341335
288.0,False,10482.493181113112,-48.69773708861955
289.0,False,10486.526384055072,-48.72754857424708
290.0,False,10490.557023244124,-48.757356972650385
291.0,False,10494.58509723445,-48.78716228124051
292.0,False,10498.610604581736,-48.81696449741346
293.0,False,10502.633541389565,-48.84676360037208
294.0,False,10506.653911124797,-48.876559623835924
295.0,False,10510.671709892704,-48.90635254697764
296.0,False,10514.68693625476,-48.93614236713125
297.0,False,10518.699588773885,-48.965929081615215
298.0,False,10522.709666014498,-48.99571268773286
299.0,False,10526.717166542423,-49.02549318277156
300.0,False,10530.722088924942,-49.05527056400313
301.0,False,10534.72442928743,-49.0850448105036
302.0,False,10538.724191088071,-49.11481595587368
303.0,False,10542.72137045383,-49.144583979158114
304.0,False,10546.715965957797,-49.17434887756612
305.0,False,10550.707976174484,-49.20411064829105
306.0,False,10554.69739967983,-49.23386928851017
307.0,False,10558.684235051203,-49.26362479538504
308.0,False,10562.66847843304,-49.29337714787888
309.0,False,10566.650133275692,-49.323126379486204
310.0,False,10570.629195725149,-49.35287246913835
311.0,False,10574.605664364562,-49.38261541393336
312.0,False,10578.579537778469,-49.41235521095274
313.0,False,10582.55081455284,-49.44209185726198
314.0,False,10586.51949327512,-49.4718253499108
315.0,False,10590.485572534135,-49.50155568593238
316.0,False,10594.449048495986,-49.531282844158376
317.0,False,10598.409924601974,-49.56100685796018
318.0,False,10602.368197019767,-49.59072770613728
319.0,False,10606.323864343887,-49.6204453856579
320.0,False,10610.276925170301,-49.650159893473976
321.0,False,10614.227378096382,-49.67987122652105
322.0,False,10618.175221720914,-49.709579381718164
323.0,False,10622.120452228979,-49.73928433777997
324.0,False,10626.063073053727,-49.768986127967956
325.0,False,10630.00308038179,-49.798684730964126
326.0,False,10633.94047281761,-49.828380143621416
327.0,False,10637.875248967051,-49.85807236277619
328.0,False,10641.807407437362,-49.88776138524789
329.0,False,10645.736946837204,-49.91744720783938
330.0,False,10649.66386577668,-49.947129827336894
331.0,False,10653.588160462527,-49.97680922231909
332.0,False,10657.50983431841,-50.006485425919365
333.0,False,10661.428883552571,-50.03615841668296
334.0,False,10665.345306780708,-50.06582819132856
335.0,False,10669.2591026199,-50.09549474655779
336.0,False,10673.170269688655,-50.12515807905549
337.0,False,10677.07880660685,-50.15481818548914
338.0,False,10680.984709600163,-50.184475044316315
339.0,False,10684.887982083785,-50.21412868855609
340.0,False,10688.788620284873,-50.24377909663198
341.0,False,10692.686622828882,-50.27342626514288
342.0,False,10696.581988342687,-50.303070190670645
343.0,False,10700.474715454508,-50.332710869779596
344.0,False,10704.364802793993,-50.362348299016766
345.0,False,10708.252246605705,-50.39198245671617
346.0,False,10712.13705029625,-50.421613375780844
347.0,False,10716.019210111646,-50.451241034510154
348.0,False,10719.89872468709,-50.48086542938137
349.0,False,10723.775592659122,-50.51048655685406
350.0,False,10727.649812665679,-50.54010441337007
351.0,False,10731.521383346055,-50.56971899535363
352.0,False,10735.390303340975,-50.5993302992115
353.0,False,10739.256568916599,-50.628938303134014
354.0,False,10743.120183469471,-50.65854303988837
355.0,False,10746.981143267207,-50.688144487629785
356.0,False,10750.839446955992,-50.717742642693416
357.0,False,10754.69509318338,-50.74733750139646
358.0,False,10758.548080598337,-50.77692906003833
359.0,False,10762.398407851151,-50.80651731490014
360.0,False,10766.246071226891,-50.83610224404432
361.0,False,10770.091074113143,-50.865683880116904
362.0,False,10773.933412796385,-50.89526220114426
363.0,False,10777.773085932366,-50.92483720333485
364.0,False,10781.610092178256,-50.95440888287914
365.0,False,10785.444430192532,-50.9839772359488
366.0,False,10789.276098635059,-51.013542258697484
367.0,False,10793.10509616708,-51.043103947260335
368.0,False,10796.931419095215,-51.0726622795506
369.0,False,10800.755070796617,-51.102217288072495
370.0,False,10804.57604757933,-51.13176895070277
371.0,False,10808.394348109992,-51.16131726350215
372.0,False,10812.209971056609,-51.19086222251272
373.0,False,10816.022915088533,-51.22040382375795
374.0,False,10819.833178876497,-51.24994206324255
375.0,False,10823.640758745969,-51.279476918746454
376.0,False,10827.445658064875,-51.309008422647764
377.0,False,10831.24787316006,-51.338536552689135
378.0,False,10835.047402707625,-51.368061304799404
379.0,False,10838.84424538502,-51.397582674888405
380.0,False,10842.638399871079,-51.42710065884716
381.0,False,10846.429864845932,-51.456615252547216
382.0,False,10850.218638991053,-51.486126451840924
383.0,False,10854.0047186535,-51.51563423435326
384.0,False,10857.788107190408,-51.54513863231456
385.0,False,10861.568800950112,-51.57463962331103
386.0,False,10865.346798619508,-51.60413720311813
387.0,False,10869.12209888677,-51.63363136749129
388.0,False,10872.894700441422,-51.66312211216658
389.0,False,10876.664601974328,-51.69260943286044
390.0,False,10880.431799851352,-51.72209330705896
391.0,False,10884.196297420074,-51.75157376686066
392.0,False,10887.958091047678,-51.78105078971248
393.0,False,10891.717179430347,-51.81052437125197
394.0,False,10895.473561265617,-51.83999450709691
395.0,False,10899.227235252329,-51.86946119284493
396.0,False,10902.978200090703,-51.89892442407409
397.0,False,10906.72645216537,-51.928384178128745
398.0,False,10910.471994814272,-51.957840486973005
399.0,False,10914.214824423349,-51.98729332791135
400.0,False,10917.954939698087,-52.01674269644116
401.0,False,10921.692339345305,-52.046188588039435
402.0,False,10925.427022073149,-52.075630998163085
403.0,False,10929.158986591081,-52.105069922248454
404.0,False,10932.88823160986,-52.13450535571129
405.0,False,10936.614753535656,-52.16393727573122
406.0,False,10940.338555695156,-52.19336571411476
407.0,False,10944.059634495756,-52.222790648000355
408.0,False,10947.777988653535,-52.252212072721726
409.0,False,10951.493616885848,-52.28162998359166
410.0,False,10955.206517911365,-52.31104437590201
411.0,False,10958.916690450107,-52.34045524492418
412.0,False,10962.624130927012,-52.36986256768989
413.0,False,10966.328842658766,-52.39926637586466
414.0,False,10970.030822071594,-52.4286666464389
415.0,False,10973.73006789073,-52.45806337459949
416.0,False,10977.426578842704,-52.48745655551236
417.0,False,10981.120353655397,-52.51684618432229
418.0,False,10984.811391057956,-52.546232256152564
419.0,False,10988.499689780847,-52.57561476610517
420.0,False,10992.185246270501,-52.60499369103968
421.0,False,10995.868063832062,-52.63436906245689
422.0,False,10999.548138913166,-52.663740857173515
423.0,False,11003.225470249521,-52.693109070205715
424.0,False,11006.9000565781,-52.72247369654752
425.0,False,11010.571896637175,-52.751834731171435
426.0,False,11014.240989166314,-52.78119216902796
427.0,False,11017.907330630778,-52.81054598682293
428.0,False,11021.570924325411,-52.83989621590915
429.0,False,11025.231766716644,-52.869242832948494
430.0,False,11028.889856549253,-52.89858583280379
431.0,False,11032.5451925693,-52.92792521031553
432.0,False,11036.197773524116,-52.957260960301994
433.0,False,11039.847598162383,-52.986593077559455
434.0,False,11043.494662968096,-53.01592153863593
435.0,False,11047.13897122572,-53.04524637473342
436.0,False,11050.78051942048,-53.07456756235575
437.0,False,11054.419306306163,-53.103885096209005
438.0,False,11058.055330637864,-53.13319897097673
439.0,False,11061.688591171991,-53.16250918132006
440.0,False,11065.319086666199,-53.191815721877035
441.0,False,11068.94681587944,-53.22111858726295
442.0,False,11072.571775317188,-53.25041775384198
443.0,False,11076.193968251908,-53.27971325263976
444.0,False,11079.813391190237,-53.30900505997465
445.0,False,11083.430042896247,-53.33829317036983
446.0,False,11087.043922135326,-53.3675775783255
447.0,False,11090.655027674129,-53.39685827831844
448.0,False,11094.263358280565,-53.426135264801985
449.0,False,11097.868910478917,-53.4554085139759
450.0,False,11101.471687530957,-53.48467805670718
451.0,False,11105.071685962086,-53.51394386914855
452.0,False,11108.668904545368,-53.54320594565957
453.0,False,11112.2633420551,-53.57246428057574
454.0,False,11115.854997266859,-53.601718868208835
455.0,False,11119.443868957524,-53.630969702847054
456.0,False,11123.02995590523,-53.66021677875435
457.0,False,11126.61325465567,-53.68946007193768
458.0,False,11130.193768458328,-53.71869961307872
459.0,False,11133.77149386005,-53.747935378136624
460.0,False,11137.346429644038,-53.77716736127873
461.0,False,11140.918574594794,-53.806395556648496
462.0,False,11144.487927498063,-53.835619958364674
463.0,False,11148.05448714086,-53.86484056052161
464.0,False,11151.618250087673,-53.89405733895387
465.0,False,11155.179219577061,-53.92327032417664
466.0,False,11158.737392174611,-53.95247949197543
467.0,False,11162.292766672435,-53.98168483634613
468.0,False,11165.845341863847,-54.01088635125938
469.0,False,11169.395116543472,-54.040084030661106
470.0,False,11172.942089507138,-54.06927786847184
471.0,False,11176.486259551999,-54.09846785858757
472.0,False,11180.027623263999,-54.12765397664107
473.0,False,11183.566183869067,-54.15683625295241
474.0,False,11187.101937954245,-54.18601466310418
475.0,False,11190.634884321702,-54.215189200890826
476.0,False,11194.16502177483,-54.24435986008109
477.0,False,11197.692349118324,-54.27352663441838
478.0,False,11201.216865158096,-54.30268951762024
479.0,False,11204.73856649888,-54.33184848513879
480.0,False,11208.257456355439,-54.361003567119106
481.0,False,11211.773531333576,-54.39015473896168
482.0,False,11215.28679024422,-54.41930199428046
483.0,False,11218.797231899583,-54.4484453266634
484.0,False,11222.304855113085,-54.47758472967215
485.0,False,11225.809658699427,-54.50672019684204
486.0,False,11229.311639282096,-54.53585170344012
487.0,False,11232.810800064595,-54.56497927943237
488.0,False,11236.30713767148,-54.594102900033086
489.0,False,11239.800650922449,-54.62322255867181
490.0,False,11243.291338638415,-54.652338248750944
491.0,False,11246.77919964155,-54.68144996364628
492.0,False,11250.26423275526,-54.71055769670663
493.0,False,11253.746436804226,-54.739661441254015
494.0,False,11257.225808433404,-54.768761172339005
495.0,False,11260.702350833253,-54.79785691971713
496.0,False,11264.176060649781,-54.82694865838481
497.0,False,11267.646936712614,-54.856036381555086
498.0,False,11271.114977852616,-54.88512008241335
499.0,False,11274.580182901911,-54.91419975411772
500.0,False,11278.04255069383,-54.943275389798444
501.0,False,11281.502077892143,-54.972346964312045
502.0,False,11284.95876767576,-55.0014145072251
503.0,False,11288.412616709476,-55.03047799333864
504.0,False,11291.863623831563,-55.059537415671436
505.0,False,11295.311787881583,-55.08859276721436
506.0,False,11298.757107700283,-55.117644040929825
507.0,False,11302.19958212964,-55.146691229751816
508.0,False,11305.639210012929,-55.175734326586536
509.0,False,11309.075988035376,-55.20477330606294
510.0,False,11312.509919362556,-55.23380819752559
511.0,False,11315.941000680743,-55.262838975546934
512.0,False,11319.36923083808,-55.29186563291803
513.0,False,11322.794608683964,-55.32088816240125
514.0,False,11326.21713306899,-55.34990655672981
515.0,False,11329.636802845038,-55.378920808608186
516.0,False,11333.053614716113,-55.40793089246122
517.0,False,11336.467571836063,-55.43693683743464
518.0,False,11339.878670909917,-55.46593861789504
519.0,False,11343.286910794419,-55.494936226429324
520.0,False,11346.69229034754,-55.52392965559466
521.0,False,11350.09480842851,-55.55291889791887
522.0,False,11353.494463897732,-55.58190394589973
523.0,False,11356.891253478047,-55.61088477375316
524.0,False,11360.285180311412,-55.639861410420615
525.0,False,11363.676241121653,-55.668833830058354
526.0,False,11367.064434774067,-55.69780202504377
527.0,False,11370.449760135196,-55.726765987724235
528.0,False,11373.832216072815,-55.75572571041672
529.0,False,11377.211801455882,-55.78468118540733
530.0,False,11380.588515154579,-55.81363240495168
531.0,False,11383.962353913268,-55.84257934302105
532.0,False,11387.333320860169,-55.87152202831673
533.0,False,11390.70141274061,-55.90046043474841
534.0,False,11394.066628429637,-55.92939455444793
535.0,False,11397.42896680353,-55.95832437951625
536.0,False,11400.788426739777,-55.987249902022725
537.0,False,11404.145007117093,-56.01617111400569
538.0,False,11407.498704698619,-56.04508798921608
539.0,False,11410.849522600518,-56.07400055613987
540.0,False,11414.197457586879,-56.102908788464894
541.0,False,11417.542508541266,-56.13181267810264
542.0,False,11420.884674348434,-56.16071221693244
543.0,False,11424.22395389438,-56.18960739680177
544.0,False,11427.560346066295,-56.218498209525784
545.0,False,11430.89384975256,-56.24738464688724
546.0,False,11434.224461737862,-56.27626668237939
547.0,False,11437.552185124363,-56.30514434423443
548.0,False,11440.87701669768,-56.33401760588064
549.0,False,11444.198955351047,-56.36288645897052
550.0,False,11447.517999978894,-56.39175089512356
551.0,False,11450.834149476863,-56.42061090592637
552.0,False,11454.147402741817,-56.44946648293247
553.0,False,11457.457756577236,-56.47831759940307
554.0,False,11460.765214072986,-56.507164283342696
555.0,False,11464.069772033494,-56.53600650794601
556.0,False,11467.37142936042,-56.5648442646328
557.0,False,11470.670184956622,-56.593677544788946
558.0,False,11473.966037726184,-56.62250633976688
559.0,False,11477.25898657438,-56.65133064088467
560.0,False,11480.549030407667,-56.68015043942645
561.0,False,11483.836166051069,-56.70896570838153
562.0,False,11487.120396580263,-56.737776475486534
563.0,False,11490.401718821158,-56.766582713662
564.0,False,11493.680131685045,-56.79538441405463
565.0,False,11496.955634084388,-56.82418156777616
566.0,False,11500.228224932842,-56.85297416590349
567.0,False,11503.497903145255,-56.8817621994784
568.0,False,11506.764665565543,-56.910545641246195
569.0,False,11510.028515256801,-56.93932451870205
570.0,False,11513.289449063788,-56.968098804520395
571.0,False,11516.547465906171,-56.99686848960219
572.0,False,11519.802564704778,-57.025633564812516
573.0,False,11523.054744381627,-57.05439402098078
574.0,False,11526.304003859972,-57.083149848900675
575.0,False,11529.550340002528,-57.11190102106636
576.0,False,11532.793755859764,-57.14064756472552
577.0,False,11536.034248295326,-57.1693894523004
578.0,False,11539.271816237191,-57.1981266744396
579.0,False,11542.506458614527,-57.22685922175514
580.0,False,11545.738174357735,-57.25558708482273
581.0,False,11548.966962398361,-57.284310254180944
582.0,False,11552.192821669163,-57.3130287203315
583.0,False,11555.415749054418,-57.3417424554742
584.0,False,11558.635747590073,-57.370451486565855
585.0,False,11561.852814161286,-57.3991557857319
586.0,False,11565.066947705538,-57.42785534332468
587.0,False,11568.278147161547,-57.45655014965933
588.0,False,11571.486411469165,-57.4852401950127
589.0,False,11574.691739569458,-57.51392546962407
590.0,False,11577.894128365613,-57.54260594542884
591.0,False,11581.093580880697,-57.5712816491212
592.0,False,11584.290094018734,-57.59995255255992
593.0,False,11587.483666725533,-57.62861864583123
594.0,False,11590.674297948071,-57.657279918982475
595.0,False,11593.861986634492,-57.68593636202209
596.0,False,11597.04673173416,-57.71458796491993
597.0,False,11600.228532197594,-57.743234717606505
598.0,False,11603.407384949547,-57.77187659170605
599.0,False,11606.58329299831,-57.80051361360461
600.0,False,11609.756253269497,-57.8291457548477
601.0,False,11612.926264718335,-57.857773005208
602.0,False,11616.093326301263,-57.88639535441858
603.0,False,11619.25743697588,-57.91501279217239
