Epoch[JDUT1] is 2457769.4377327663823962
Time[s],AccessOrNoAccess,Range[km],Elevation[deg]
50.0,False,13191.31750915969,-77.99524509436229
51.0,False,13191.36580776928,-77.99636196646227
52.0,False,13191.410659955634,-77.99740047184571
53.0,False,13191.45206571354,-77.99836059042589
54.0,False,13191.490025038855,-77.99924230364088
55.0,False,13191.52453792851,-78.00004559445527
56.0,False,13191.555604129426,-78.00077044164394
57.0,False,13191.583224144804,-78.00141684271054
58.0,False,13191.607397721707,-78.00198477944598
59.0,False,13191.628124861341,-78.0024742409363
60.0,False,13191.64540556598,-78.00288521780115
61.0,False,13191.659239838946,-78.00321770219475
62.0,False,13191.669627684656,-78.00347168780627
63.0,False,13191.676569108584,-78.00364716986066
64.0,False,13191.680063882159,-78.00374413976355
65.0,False,13191.680112485212,-78.00376260656977
66.0,False,13191.676714689322,-78.00370256471281
67.0,False,13191.669870504225,-78.0035640155642
68.0,False,13191.659579940751,-78.00334696203196
69.0,False,13191.64584301078,-78.00305140856074
70.0,False,13191.62865972727,-78.00267736113082
71.0,False,13191.60802988309,-78.00222482222122
72.0,False,13191.583953937634,-78.00169381100207
73.0,False,13191.556431683906,-78.00108433297495
74.0,False,13191.525463139144,-78.00039640025695
75.0,False,13191.491048321643,-77.99963002649649
76.0,False,13191.453187250772,-77.99878522687247
77.0,False,13191.41187994696,-77.99786201809245
78.0,False,13191.367126224543,-77.99686041367426
79.0,False,13191.318926522443,-77.99578044285714
80.0,False,13191.267280655116,-77.99462212216201
81.0,False,13191.212188647281,-77.9933854743936
82.0,False,13191.15365052472,-77.9920705238757
83.0,False,13191.091666314276,-77.99067729644894
84.0,False,13191.02623604386,-77.98920581946815
85.0,False,13190.957359742466,-77.98765612179967
86.0,False,13190.885037248954,-77.98602822946967
87.0,False,13190.809268978826,-77.98432218310329
88.0,False,13190.73005477109,-77.98253801168909
89.0,False,13190.647394659,-77.98067575011034
90.0,False,13190.561288676889,-77.9787354347463
91.0,False,13190.471736860152,-77.9767171034689
92.0,False,13190.37873924526,-77.97462079563894
93.0,False,13190.282295692532,-77.97244654807592
94.0,False,13190.182406597001,-77.97019441120604
95.0,False,13190.079071819126,-77.96786442476095
96.0,False,13189.972291399652,-77.96545663401778
97.0,False,13189.86206538039,-77.96297108572219
98.0,False,13189.748393804219,-77.96040782808392
99.0,False,13189.631276715094,-77.95776691077202
100.0,False,13189.510714158027,-77.9550483849104
101.0,False,13189.386706017887,-77.95225229941546
102.0,False,13189.259252666272,-77.94937871566601
103.0,False,13189.128353988192,-77.94642768541667
104.0,False,13188.994010032935,-77.94339926555988
105.0,False,13188.856220850868,-77.94029351441662
106.0,False,13188.714986493424,-77.93711049173167
107.0,False,13188.570307013104,-77.93385025866736
108.0,False,13188.42218231625,-77.93051287446404
109.0,False,13188.270612753959,-77.92709840981594
110.0,False,13188.115598232713,-77.92360692672345
111.0,False,13187.957138809294,-77.92003849196065
112.0,False,13187.795234541543,-77.91639317368936
113.0,False,13187.62988548838,-77.9126710414526
114.0,False,13187.461091709793,-77.90887216616814
115.0,False,13187.2888531336,-77.90499661711107
116.0,False,13187.113170090395,-77.90104447399595
117.0,False,13186.934042508137,-77.89701580876765
118.0,False,13186.751470451085,-77.89291069777558
119.0,False,13186.565453984576,-77.88872921870934
120.0,False,13186.375993175014,-77.88447145059192
121.0,False,13186.18308808986,-77.88013747377265
122.0,False,13185.986738797663,-77.87572736991909
123.0,False,13185.786945250806,-77.8712412193687
124.0,False,13185.583707756412,-77.8666791117334
125.0,False,13185.377026267015,-77.86204112990393
126.0,False,13185.16690085542,-77.857327360747
127.0,False,13184.953331595521,-77.85253789240934
128.0,False,13184.736318562274,-77.84767281431012
129.0,False,13184.5158618317,-77.84273221713266
130.0,False,13184.291961377678,-77.83771619049655
131.0,False,13184.064617486816,-77.83262483227433
132.0,False,13183.833830133117,-77.827458234527
133.0,False,13183.599599396892,-77.822216492912
134.0,False,13183.361925359517,-77.8168997043095
135.0,False,13183.120808103427,-77.81150796681341
136.0,False,13182.87624771214,-77.806041379723
137.0,False,13182.628244270229,-77.80050004353387
138.0,False,13182.376797776147,-77.79488405797616
139.0,False,13182.121908493027,-77.78919352986384
140.0,False,13181.86357641945,-77.78342856122966
141.0,False,13181.601801644276,-77.77758925726602
142.0,False,13181.336584257431,-77.77167572431678
143.0,False,13181.067924349922,-77.76568806986808
144.0,False,13180.795822013812,-77.75962640253898
145.0,False,13180.520277269048,-77.75349083043879
146.0,False,13180.241290358226,-77.74728146773752
147.0,False,13179.958861301426,-77.74099842471797
148.0,False,13179.672990194997,-77.73464181443747
149.0,False,13179.38367713636,-77.72821175103896
150.0,False,13179.090922223997,-77.72170834974152
151.0,False,13178.794725557469,-77.71513172683049
152.0,False,13178.4950872374,-77.70848199964803
153.0,False,13178.192007308318,-77.70175928531195
154.0,False,13177.885485989327,-77.69496370583514
155.0,False,13177.575523325095,-77.68809538035418
156.0,False,13177.262119420531,-77.68115443033908
157.0,False,13176.9452743816,-77.67414097826672
158.0,False,13176.624988315356,-77.66705514761124
159.0,False,13176.301261329914,-77.65989706283356
160.0,False,13175.974093491315,-77.65266684841616
161.0,False,13175.643484998103,-77.6453646327193
162.0,False,13175.309435916457,-77.63799054210374
163.0,False,13174.971946358777,-77.63054470487658
164.0,False,13174.631016438525,-77.6230272502812
165.0,False,13174.286646270233,-77.61543830848662
166.0,False,13173.938835969511,-77.60777801057705
167.0,False,13173.587585623918,-77.60004648789985
168.0,False,13173.232895411431,-77.59224387466786
169.0,False,13172.874765419752,-77.58437030396247
170.0,False,13172.513195768766,-77.57642591042578
171.0,False,13172.148186579427,-77.56841082956329
172.0,False,13171.77973797376,-77.56032519773328
173.0,False,13171.407850074864,-77.55216915213659
174.0,False,13171.032523006901,-77.54394283080576
175.0,False,13170.653756882024,-77.5356463723079
176.0,False,13170.27155185472,-77.5272799169263
177.0,False,13169.88590803727,-77.51884360479498
178.0,False,13169.496825558123,-77.5103375771691
179.0,False,13169.1043045468,-77.50176197608303
180.0,False,13168.708345133884,-77.49311694433979
181.0,False,13168.308947451036,-77.48440262550059
182.0,False,13167.906111631926,-77.47561916389492
183.0,False,13167.499837810472,-77.46676670457084
184.0,False,13167.090126120485,-77.45784539327738
185.0,False,13166.676976697898,-77.44885537650264
186.0,False,13166.260389679726,-77.43979680143975
187.0,False,13165.840365204045,-77.43066981597687
188.0,False,13165.416903410018,-77.42147456868605
189.0,False,13164.990004437846,-77.41221120881322
190.0,False,13164.559668445827,-77.40287988663596
191.0,False,13164.12589554434,-77.39348075202143
192.0,False,13163.688685891817,-77.38401395649855
193.0,False,13163.248039632745,-77.37447965190243
194.0,False,13162.803956912709,-77.36487799068907
195.0,False,13162.356437878343,-77.35520912592519
196.0,False,13161.905482677372,-77.34547321127752
197.0,False,13161.451091489602,-77.33567040167256
198.0,False,13160.993264404846,-77.32580085064868
199.0,False,13160.532001603056,-77.3158647142377
200.0,False,13160.067303236223,-77.30586214840282
201.0,False,13159.599169457419,-77.29579330965502
202.0,False,13159.127600420781,-77.2856583550436
203.0,False,13158.652596281521,-77.27545744214498
204.0,False,13158.174157240981,-77.26519073002117
205.0,False,13157.692283368395,-77.25485837537906
206.0,False,13157.206974865245,-77.24446053824202
207.0,False,13156.71823189102,-77.23399737819437
208.0,False,13156.226054606286,-77.22346905529672
209.0,False,13155.730443172675,-77.21287573007609
210.0,False,13155.231397752901,-77.20221756351586
211.0,False,13154.728918510731,-77.1914947170455
212.0,False,13154.223005672127,-77.18070735383513
213.0,False,13153.713659282801,-77.16985563360964
214.0,False,13153.200879568838,-77.15893972033993
215.0,False,13152.6846666983,-77.14795977714053
216.0,False,13152.165020840324,-77.13691596752273
217.0,False,13151.64194216511,-77.12580845538434
218.0,False,13151.115430843929,-77.11463740500028
219.0,False,13150.585487124285,-77.10340298260724
220.0,False,13150.052111031286,-77.0921053500567
221.0,False,13149.515302812577,-77.08074467424969
222.0,False,13148.97506264371,-77.06932112087182
223.0,False,13148.43139070132,-77.05783485593795
224.0,False,13147.884287163104,-77.0462860457817
225.0,False,13147.333752207833,-77.03467485704697
226.0,False,13146.779786015355,-77.0230014566776
227.0,False,13146.222388857781,-77.01126601383082
228.0,False,13145.661560736704,-76.99946869222028
229.0,False,13145.097301924377,-76.98760966151647
230.0,False,13144.529612604932,-76.97568908977232
231.0,False,13143.958492963564,-76.9637071452947
232.0,False,13143.383943186544,-76.95166399663552
233.0,False,13142.805963461218,-76.93955981258274
234.0,False,13142.224554081246,-76.92739476435555
235.0,False,13141.63971502763,-76.91516901681926
236.0,False,13141.051446594163,-76.90288274158014
237.0,False,13140.459748972475,-76.89053610828125
238.0,False,13139.864622355275,-76.87812928675724
239.0,False,13139.266066936323,-76.86566244702574
240.0,False,13138.664082910465,-76.85313575927891
241.0,False,13138.058670473625,-76.84054939387454
242.0,False,13137.449829944082,-76.82790352384902
243.0,False,13136.837561279306,-76.81519831486295
244.0,False,13136.221864797717,-76.80243394020276
245.0,False,13135.602740699516,-76.78961057080467
246.0,False,13134.980189185984,-76.77672837772909
247.0,False,13134.354210459456,-76.76378753215162
248.0,False,13133.724804723359,-76.75078820535569
249.0,False,13133.091972317528,-76.7377305715185
250.0,False,13132.455713178832,-76.72461479656329
251.0,False,13131.816027647244,-76.71144105480329
252.0,False,13131.17291593047,-76.69820951787112
253.0,False,13130.526378237293,-76.68492035746712
254.0,False,13129.876414777555,-76.67157374535151
255.0,False,13129.22302576218,-76.65816985333664
256.0,False,13128.566211552554,-76.64470885634293
257.0,False,13127.905972064953,-76.63119092017484
258.0,False,13127.242307660914,-76.61761621978097
259.0,False,13126.575218555634,-76.60398492710647
260.0,False,13125.9047049654,-76.59029721411108
261.0,False,13125.230767107563,-76.57655325276156
262.0,False,13124.553405200551,-76.562753215025
263.0,False,13123.87261946386,-76.54889727286123
264.0,False,13123.188410283514,-76.5349856015816
265.0,False,13122.50077755225,-76.52101836641576
266.0,False,13121.809721656233,-76.50699574258815
267.0,False,13121.115242819249,-76.49291790195933
268.0,False,13120.417341266151,-76.4787850163478
269.0,False,13119.716017222878,-76.46459725752342
270.0,False,13119.01127091643,-76.45035479720018
271.0,False,13118.303102754388,-76.43605781065592
272.0,False,13117.591512608895,-76.42170646225874
273.0,False,13116.876500887674,-76.40730092710547
274.0,False,13116.158067822013,-76.39284137662214
275.0,False,13115.436213644281,-76.37832798214662
276.0,False,13114.710938587918,-76.36376091492234
277.0,False,13113.982242887429,-76.3491403460921
278.0,False,13113.2501267784,-76.33446644669182
279.0,False,13112.514590693047,-76.31973939156175
280.0,False,13111.775634479985,-76.30495934370703
281.0,False,13111.033258571568,-76.2901264776877
282.0,False,13110.287463207675,-76.27524096405195
283.0,False,13109.538248629244,-76.26030297321091
284.0,False,13108.785615078299,-76.24531267543331
285.0,False,13108.029562797934,-76.23027024083969
286.0,False,13107.270092241919,-76.21517584356447
287.0,False,13106.507203238287,-76.20002964511453
288.0,False,13105.74089624094,-76.18483181926449
289.0,False,13104.971171497267,-76.1695825354863
290.0,False,13104.198029255727,-76.15428196307586
291.0,False,13103.421469765852,-76.13893027114823
292.0,False,13102.641493278237,-76.12352762863208
293.0,False,13101.858100268222,-76.10807420867835
294.0,False,13101.071290543243,-76.09257017103485
295.0,False,13100.281064578774,-76.07701568841934
296.0,False,13099.487422629703,-76.06141092896402
297.0,False,13098.69036495201,-76.04575606058974
298.0,False,13097.889891802724,-76.03005125100057
299.0,False,13097.086003439972,-76.01429666767962
300.0,False,13096.27870012293,-75.99849247788401
301.0,False,13095.467982351587,-75.9826388533297
302.0,False,13094.653849909842,-75.96673595146316
303.0,False,13093.836303297812,-75.95078394349139
304.0,False,13093.015342778981,-75.93478299572166
305.0,False,13092.190968617899,-75.91873327421278
306.0,False,13091.363181080202,-75.90263494477055
307.0,False,13090.531980432585,-75.88648817294367
308.0,False,13089.697367196592,-75.87029312894491
309.0,False,13088.859341135538,-75.85404996797759
310.0,False,13088.017902771115,-75.83775885968592
311.0,False,13087.17305237431,-75.82141996854776
312.0,False,13086.324790217192,-75.80503345876343
313.0,False,13085.473116572914,-75.78859949425153
314.0,False,13084.618031715674,-75.77211823864516
315.0,False,13083.759535920775,-75.75558985528814
316.0,False,13082.897629734405,-75.73901451242155
317.0,False,13082.032312896356,-75.72239236245125
318.0,False,13081.163585952956,-75.7057235729885
319.0,False,13080.291449183791,-75.68900830618314
320.0,False,13079.415902869523,-75.67224672387741
321.0,False,13078.536947291876,-75.65543898760274
322.0,False,13077.654582733669,-75.63858525857651
323.0,False,13076.768809762649,-75.62168570311545
324.0,False,13075.879628098033,-75.60474047099592
325.0,False,13074.987038307712,-75.58774972785766
326.0,False,13074.091040678795,-75.5707136336282
327.0,False,13073.191635499454,-75.55363234790461
328.0,False,13072.288823058943,-75.53650602995059
329.0,False,13071.382603647586,-75.51933483869347
330.0,False,13070.472977556785,-75.50211893272119
331.0,False,13069.559945378935,-75.4848584759507
332.0,False,13068.643506809743,-75.4675536149716
333.0,False,13067.72366244175,-75.45020451297643
334.0,False,13066.800412570654,-75.43281132716751
335.0,False,13065.873757493226,-75.41537421439378
336.0,False,13064.943697507308,-75.39789333114831
337.0,False,13064.01023291182,-75.38036883356583
338.0,False,13063.073364320733,-75.36280088330851
339.0,False,13062.13309140918,-75.34518962404002
340.0,False,13061.189414791259,-75.32753521666255
341.0,False,13060.242334770202,-75.30983781585223
342.0,False,13059.291851650292,-75.29209757591451
343.0,False,13058.337965736906,-75.27431465078206
344.0,False,13057.380677336474,-75.25648919401245
345.0,False,13056.419987084542,-75.23862136488788
346.0,False,13055.455894635668,-75.2207113040359
347.0,False,13054.48840062553,-75.20275916994763
348.0,False,13053.517505364869,-75.18476511465904
349.0,False,13052.543209165502,-75.16672928982076
350.0,False,13051.565512340323,-75.14865184669611
351.0,False,13050.584415203295,-75.13053293615877
352.0,False,13049.599918069463,-75.1123727086915
353.0,False,13048.612021599003,-75.09417132072417
354.0,False,13047.620725422988,-75.07592890930104
355.0,False,13046.62603020174,-75.05764563003117
356.0,False,13045.627936254605,-75.03932163181531
357.0,False,13044.626443901994,-75.02095706315399
358.0,False,13043.621553465402,-75.00255207214667
359.0,False,13042.613265267402,-74.98410680648999
360.0,False,13041.601579989732,-74.96562142002018
361.0,False,13040.586497242914,-74.94709604656425
362.0,False,13039.568017708836,-74.92853083911662
363.0,False,13038.546141714372,-74.90992594374772
364.0,False,13037.520869587463,-74.8912815061181
365.0,False,13036.492201657133,-74.87259767147711
366.0,False,13035.46013825347,-74.85387458466154
367.0,False,13034.42467970765,-74.83511239009445
368.0,False,13033.385826726071,-74.81631123855584
369.0,False,13032.34357889576,-74.79747126012222
370.0,False,13031.297936923258,-74.7785926047123
371.0,False,13030.248901144041,-74.75967541508274
372.0,False,13029.196471894662,-74.74071983357105
373.0,False,13028.14064951274,-74.72172600209456
374.0,False,13027.081434336982,-74.70269406214939
375.0,False,13026.018827095351,-74.68362416177644
376.0,False,13024.952827354331,-74.66451642772034
377.0,False,13023.883435842034,-74.64537100714753
378.0,False,13022.810652901466,-74.6261880398606
379.0,False,13021.734478876708,-74.60696766523665
380.0,False,13020.654914112918,-74.5877100222265
381.0,False,13019.571958956329,-74.56841524935425
382.0,False,13018.485613754256,-74.54908348471642
383.0,False,13017.395879259304,-74.52971487316599
384.0,False,13016.302755014493,-74.51030953759958
385.0,False,13015.206241772585,-74.49086762198525
386.0,False,13014.106339885191,-74.47138926270293
387.0,False,13013.003049705008,-74.4518745957023
388.0,False,13011.896371585799,-74.43232375650203
389.0,False,13010.786305882417,-74.41273688018943
390.0,False,13009.67285336903,-74.39311410879105
391.0,False,13008.556013568139,-74.37345556181394
392.0,False,13007.43578725406,-74.35376138039359
393.0,False,13006.312174785953,-74.33403169788751
394.0,False,13005.185176524037,-74.31426664722021
395.0,False,13004.054792829627,-74.2944663608826
396.0,False,13002.921024065105,-74.2746309709316
397.0,False,13001.783871026206,-74.25476061654422
398.0,False,13000.643333214903,-74.23485541382745
399.0,False,12999.499411427096,-74.2149155010637
400.0,False,12998.35210602947,-74.19494100857308
401.0,False,12997.201417389791,-74.17493206624086
402.0,False,12996.04734587691,-74.15488880351758
403.0,False,12994.889891860737,-74.13481134941905
404.0,False,12993.729055712276,-74.11469983252633
405.0,False,12992.564838251921,-74.09455438874294
406.0,False,12991.39723895819,-74.07437513029016
407.0,False,12990.226258651637,-74.05416219217685
408.0,False,12989.051897707555,-74.03391570124454
409.0,False,12987.874156502345,-74.01363578390024
410.0,False,12986.693035413458,-73.9933225661163
411.0,False,12985.508534819435,-73.97297617343062
412.0,False,12984.320655562236,-73.95259673887844
413.0,False,12983.129397099885,-73.93218437129043
414.0,False,12981.934760274482,-73.91173920280904
415.0,False,12980.736745468892,-73.89126135723595
416.0,False,12979.535353067025,-73.87075095793935
417.0,False,12978.3305834539,-73.85020812785424
418.0,False,12977.122437015605,-73.82963298948255
419.0,False,12975.910914139291,-73.80902566489345
420.0,False,12974.696015691565,-73.78838628385013
421.0,False,12973.47774110702,-73.76771495132883
422.0,False,12972.256091252428,-73.74701179620483
423.0,False,12971.031066519241,-73.72627693881988
424.0,False,12969.802667300028,-73.70551049908491
425.0,False,12968.570893988415,-73.68471259648031
426.0,False,12967.335746979112,-73.66388335005634
427.0,False,12966.097227160275,-73.64302288672596
428.0,False,12964.855333946029,-73.62213130811904
429.0,False,12963.610068224692,-73.60120874026728
430.0,False,12962.361430395287,-73.58025530050509
431.0,False,12961.109420857909,-73.55927110573931
432.0,False,12959.854040013746,-73.53825627244954
433.0,False,12958.595288265054,-73.51721091668888
434.0,False,12957.33316652155,-73.49613516253949
435.0,False,12956.067674176891,-73.47502910831516
436.0,False,12954.79881214095,-73.45389287722465
437.0,False,12953.526580820304,-73.43272658362037
438.0,False,12952.250980622603,-73.41153034143097
439.0,False,12950.97201195658,-73.39030426416191
440.0,False,12949.689675232046,-73.36904846489658
441.0,False,12948.403970859892,-73.34776305629643
442.0,False,12947.114899774482,-73.32644815923925
443.0,False,12945.822461346068,-73.30510386829316
444.0,False,12944.526656509182,-73.28373030347358
445.0,False,12943.227485679028,-73.26232757576209
446.0,False,12941.924949271895,-73.24089579572224
447.0,False,12940.619047705135,-73.21943507349995
448.0,False,12939.30978139721,-73.19794551882485
449.0,False,12937.997151304033,-73.17642724980284
450.0,False,12936.681156775412,-73.15488035776923
451.0,False,12935.361798767437,-73.13330495997869
452.0,False,12934.039077702859,-73.11170116450164
453.0,False,12932.71299400553,-73.09006907899608
454.0,False,12931.383548100375,-73.06840881070794
455.0,False,12930.050740413388,-73.04672046647218
456.0,False,12928.714571371662,-73.02500415271346
457.0,False,12927.37504195575,-73.00325998441335
458.0,False,12926.032151492103,-72.98148804926814
459.0,False,12924.685900961442,-72.95968846142182
460.0,False,12923.33629079517,-72.93786132566706
461.0,False,12921.98332142577,-72.91600674639069
462.0,False,12920.626993286805,-72.89412482757477
463.0,False,12919.267306812917,-72.87221567279734
464.0,False,12917.90426300623,-72.8502793943477
465.0,False,12916.537861172754,-72.82831607679101
466.0,False,12915.168102314781,-72.80632583159246
467.0,False,12913.794986871262,-72.78430876072325
468.0,False,12912.418515282252,-72.7622649657558
469.0,False,12911.038687988877,-72.740194547864
470.0,False,12909.655505433344,-72.71809760782448
471.0,False,12908.268968058945,-72.69597424601747
472.0,False,12906.879076892428,-72.67382457170783
473.0,False,12905.48583121648,-72.65164866594671
474.0,False,12904.089232058017,-72.62944663719085
475.0,False,12902.689279864648,-72.60721858424515
476.0,False,12901.285975085073,-72.58496460552311
477.0,False,12899.879318169067,-72.56268479904807
478.0,False,12898.469309567481,-72.54037926245412
479.0,False,12897.055950328624,-72.51804810240833
480.0,False,12895.639239714776,-72.49569139694658
481.0,False,12894.219178774416,-72.47330925194268
482.0,False,12892.79576796271,-72.45090176348411
483.0,False,12891.369007735937,-72.42846902727415
484.0,False,12889.938898551436,-72.40601113863326
485.0,False,12888.505440867633,-72.38352819250005
486.0,False,12887.06863575439,-72.36102029299212
487.0,False,12885.628482453596,-72.33848751518721
488.0,False,12884.18498203527,-72.31592996242502
489.0,False,12882.738134962174,-72.29334772812734
490.0,False,12881.287941698136,-72.27074090533948
491.0,False,12879.834402708086,-72.24810958673154
492.0,False,12878.377518458023,-72.22545386459929
493.0,False,12876.917289415022,-72.20277383086518
494.0,False,12875.453716673574,-72.18006958679456
495.0,False,12873.986799452281,-72.15734120415681
496.0,False,12872.516538845803,-72.13458878345737
497.0,False,12871.042935325546,-72.11181241513738
498.0,False,12869.565989364011,-72.08901218927043
499.0,False,12868.085701434775,-72.06618819556367
500.0,False,12866.602072012496,-72.04334052335905
501.0,False,12865.115102213209,-72.0204692714812
502.0,False,12863.624791235154,-71.99757450886979
503.0,False,12862.131140194542,-71.9746563336058
504.0,False,12860.634149570362,-71.95171483358152
505.0,False,12859.133819842693,-71.92875009632925
506.0,False,12857.630151492684,-71.9057622090232
507.0,False,12856.123145002586,-71.88275125848034
508.0,False,12854.61280085572,-71.85971733116112
509.0,False,12853.099120192743,-71.83666052316586
510.0,False,12851.582102188648,-71.81358090027577
511.0,False,12850.061747984264,-71.79047855786625
512.0,False,12848.538058067248,-71.76735358098506
513.0,False,12847.011032926343,-71.74420605432962
514.0,False,12845.480673051381,-71.7210360622483
515.0,False,12843.946978933262,-71.69784368874124
516.0,False,12842.409951734195,-71.67462902758267
517.0,False,12840.869590608834,-71.65139214185663
518.0,False,12839.325896719562,-71.62813312462934
519.0,False,12837.778870561615,-71.60485205852068
520.0,False,12836.22851263134,-71.58154902580864
521.0,False,12834.674823426134,-71.55822410842974
522.0,False,12833.1178034445,-71.53487738798128
523.0,False,12831.557453870186,-71.51150895596588
524.0,False,12829.993773837536,-71.48811887283331
525.0,False,12828.426764530459,-71.464707229395
526.0,False,12826.856426451806,-71.44127410590067
527.0,False,12825.28276010549,-71.41781958226599
528.0,False,12823.70576599652,-71.39434373807376
529.0,False,12822.125444630983,-71.37084665257534
530.0,False,12820.541796516061,-71.34732840469185
531.0,False,12818.954822860107,-71.32378908339739
532.0,False,12817.364522774276,-71.30022874620792
533.0,False,12815.7708974671,-71.27664748142561
534.0,False,12814.173947450092,-71.25304536666162
535.0,False,12812.573673235858,-71.22942247920285
536.0,False,12810.97007533809,-71.20577889601257
537.0,False,12809.36315427155,-71.18211469373202
538.0,False,12807.752911266143,-71.15842995918209
539.0,False,12806.139345412726,-71.13472474737881
540.0,False,12804.522457941388,-71.11099914448793
541.0,False,12802.902249371227,-71.0872532258738
542.0,False,12801.278720222459,-71.06348706658477
543.0,False,12799.651871016367,-71.03970074135373
544.0,False,12798.021702275326,-71.01589432459991
545.0,False,12796.388214522798,-70.99206789042991
546.0,False,12794.751409013279,-70.96822152327078
547.0,False,12793.111284814491,-70.94435527535843
548.0,False,12791.467843181112,-70.92046923048407
549.0,False,12789.821084640946,-70.89656346151492
550.0,False,12788.171009722892,-70.87263804101119
551.0,False,12786.517618956925,-70.84869304122734
552.0,False,12784.860912874112,-70.82472853411318
553.0,False,12783.200892750488,-70.80074460206075
554.0,False,12781.537557633521,-70.77674129493936
555.0,False,12779.870908799427,-70.75271869452145
556.0,False,12778.200946783623,-70.72867687155033
557.0,False,12776.527672122611,-70.70461589647041
558.0,False,12774.851085353968,-70.68053583942844
559.0,False,12773.171187016384,-70.65643677027474
560.0,False,12771.487977649618,-70.63231875856437
561.0,False,12769.801458554306,-70.60818188442974
562.0,False,12768.111628754801,-70.58402619511092
563.0,False,12766.41848955193,-70.55985177014006
564.0,False,12764.722041489804,-70.53565867790209
565.0,False,12763.022285113619,-70.51144698649276
566.0,False,12761.319220969683,-70.48721676371927
567.0,False,12759.612849605366,-70.46296807710148
568.0,False,12757.903172342825,-70.43870100485233
569.0,False,12756.190188186205,-70.41441559197695
570.0,False,12754.473898457878,-70.3901119161042
571.0,False,12752.754303709551,-70.36579004361596
572.0,False,12751.031404494053,-70.34145004061254
573.0,False,12749.305201365307,-70.31709197291381
574.0,False,12747.57569487829,-70.29271590606004
575.0,False,12745.842886376702,-70.26832191639858
576.0,False,12744.106774844495,-70.24391004675883
577.0,False,12742.36736162555,-70.21948037291982
578.0,False,12740.624647279219,-70.19503295931555
579.0,False,12738.878632365955,-70.17056787010627
580.0,False,12737.129317447268,-70.14608516917913
581.0,False,12735.376703085803,-70.12158492015018
582.0,False,12733.620789845249,-70.0970671863645
583.0,False,12731.861579093918,-70.07253204210171
584.0,False,12730.099069792685,-70.04797952777676
585.0,False,12728.333263310049,-70.023409717119
586.0,False,12726.564160214077,-69.99882267240281
587.0,False,12724.79176107392,-69.97421845563721
588.0,False,12723.016066459846,-69.94959712856775
589.0,False,12721.237076943182,-69.92495875267683
590.0,False,12719.454793913728,-69.90030340048968
591.0,False,12717.669216312242,-69.87563111037132
592.0,False,12715.880345528736,-69.85094195431259
593.0,False,12714.088182138903,-69.82623599275522
594.0,False,12712.292726719535,-69.80151328588369
595.0,False,12710.493979848527,-69.77677389362601
596.0,False,12708.691942104842,-69.75201787565487
597.0,False,12706.886614068539,-69.72724529138854
598.0,False,12705.077997154034,-69.70245621141031
599.0,False,12703.266090279061,-69.67765067181132
600.0,False,12701.45089485822,-69.65282874265736
601.0,False,12699.632411475952,-69.62799048236046
602.0,False,12697.81064071776,-69.60313594908337
603.0,False,12695.985583170273,-69.5782652007412
